onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
24.3807272727	n/a	6095.1818	show_face	unfamiliar_face	first_show	13	u061.bmp
25.3889090909	n/a	6347.2273	show_circle	n/a	n/a	0	circle.bmp
25.5316363636	n/a	6382.9091	right_press	n/a	n/a	4096	n/a
27.0889090909	n/a	6772.2273	show_cross	n/a	n/a	n/a	cross.bmp
27.5543636364	n/a	6888.5909	show_face	unfamiliar_face	immediate_repeat	14	u061.bmp
28.3298181818	n/a	7082.4545	left_press	n/a	n/a	256	n/a
28.5098181818	n/a	7127.4545	show_circle	n/a	n/a	0	circle.bmp
30.2098181818	n/a	7552.4545	show_cross	n/a	n/a	n/a	cross.bmp
30.8289090909	n/a	7707.2273	show_face	scrambled_face	first_show	17	s073.bmp
31.5489090909	n/a	7887.2273	left_press	n/a	n/a	256	n/a
31.6934545455	n/a	7923.3636	show_circle	n/a	n/a	0	circle.bmp
33.3934545455	n/a	8348.3636	show_cross	n/a	n/a	n/a	cross.bmp
33.9525454545	n/a	8488.1364	show_face	scrambled_face	immediate_repeat	18	s073.bmp
34.5770909091	n/a	8644.2727	left_press	n/a	n/a	256	n/a
34.8416363636	n/a	8710.4091	show_circle	n/a	n/a	0	circle.bmp
36.5416363636	n/a	9135.4091	show_cross	n/a	n/a	n/a	cross.bmp
37.1934545455	n/a	9298.3636	show_face	famous_face	first_show	5	f090.bmp
38.1280000000	n/a	9532	show_circle	n/a	n/a	0	circle.bmp
38.2134545455	n/a	9553.3636	left_press	n/a	n/a	256	n/a
39.8280000000	n/a	9957	show_cross	n/a	n/a	n/a	cross.bmp
40.3334545455	n/a	10083.3636	show_face	unfamiliar_face	first_show	13	u103.bmp
41.0525454545	n/a	10263.1364	left_press	n/a	n/a	256	n/a
41.2325454545	n/a	10308.1364	show_circle	n/a	n/a	0	circle.bmp
42.9325454545	n/a	10733.1364	show_cross	n/a	n/a	n/a	cross.bmp
43.5580000000	n/a	10889.5	show_face	unfamiliar_face	immediate_repeat	14	u103.bmp
44.2125454545	n/a	11053.1364	left_press	n/a	n/a	256	n/a
44.4152727273	n/a	11103.8182	show_circle	n/a	n/a	0	circle.bmp
46.1152727273	n/a	11528.8182	show_cross	n/a	n/a	n/a	cross.bmp
46.7652727273	n/a	11691.3182	show_face	famous_face	first_show	5	f091.bmp
47.4261818182	n/a	11856.5455	left_press	n/a	n/a	256	n/a
47.7089090909	n/a	11927.2273	show_circle	n/a	n/a	0	circle.bmp
49.4089090909	n/a	12352.2273	show_cross	n/a	n/a	n/a	cross.bmp
49.9061818182	n/a	12476.5455	show_face	famous_face	immediate_repeat	6	f091.bmp
50.4398181818	n/a	12609.9545	left_press	n/a	n/a	256	n/a
50.8434545455	n/a	12710.8636	show_circle	n/a	n/a	0	circle.bmp
52.5434545455	n/a	13135.8636	show_cross	n/a	n/a	n/a	cross.bmp
53.0298181818	n/a	13257.4545	show_face	scrambled_face	first_show	17	s061.bmp
53.8516363636	n/a	13462.9091	right_press	n/a	n/a	4096	n/a
53.8552727273	n/a	13463.8182	show_circle	n/a	n/a	0	circle.bmp
55.5552727273	n/a	13888.8182	show_cross	n/a	n/a	n/a	cross.bmp
56.0370909091	n/a	14009.2727	show_face	unfamiliar_face	first_show	13	u066.bmp
56.9843636364	n/a	14246.0909	show_circle	n/a	n/a	0	circle.bmp
56.9898181818	n/a	14247.4545	right_press	n/a	n/a	4096	n/a
58.6843636364	n/a	14671.0909	show_cross	n/a	n/a	n/a	cross.bmp
59.1770909091	n/a	14794.2727	show_face	unfamiliar_face	first_show	13	u077.bmp
60.0252727273	n/a	15006.3182	show_circle	n/a	n/a	0	circle.bmp
60.2143636364	n/a	15053.5909	left_press	n/a	n/a	256	n/a
61.7252727273	n/a	15431.3182	show_cross	n/a	n/a	n/a	cross.bmp
62.3007272727	n/a	15575.1818	show_face	unfamiliar_face	immediate_repeat	14	u077.bmp
62.9561818182	n/a	15739.0455	left_press	n/a	n/a	256	n/a
63.1607272727	n/a	15790.1818	show_circle	n/a	n/a	0	circle.bmp
64.8607272727	n/a	16215.1818	show_cross	n/a	n/a	n/a	cross.bmp
65.4752727273	n/a	16368.8182	show_face	famous_face	delayed_repeat	7	f090.bmp
66.2852727273	n/a	16571.3182	left_press	n/a	n/a	256	n/a
66.4007272727	n/a	16600.1818	show_circle	n/a	n/a	0	circle.bmp
68.1007272727	n/a	17025.1818	show_cross	n/a	n/a	n/a	cross.bmp
68.6489090909	n/a	17162.2273	show_face	scrambled_face	first_show	17	s141.bmp
69.5525454545	n/a	17388.1364	show_circle	n/a	n/a	0	circle.bmp
71.2525454545	n/a	17813.1364	show_cross	n/a	n/a	n/a	cross.bmp
71.7225454545	n/a	17930.6364	show_face	famous_face	first_show	5	f017.bmp
72.6407272727	n/a	18160.1818	show_circle	n/a	n/a	0	circle.bmp
72.8789090909	n/a	18219.7273	right_press	n/a	n/a	4096	n/a
74.3407272727	n/a	18585.1818	show_cross	n/a	n/a	n/a	cross.bmp
74.9470909091	n/a	18736.7727	show_face	unfamiliar_face	first_show	13	u125.bmp
75.8725454545	n/a	18968.1364	show_circle	n/a	n/a	0	circle.bmp
76.1943636364	n/a	19048.5909	left_press	n/a	n/a	256	n/a
77.5725454545	n/a	19393.1364	show_cross	n/a	n/a	n/a	cross.bmp
78.0870909091	n/a	19521.7727	show_face	unfamiliar_face	immediate_repeat	14	u125.bmp
78.8389090909	n/a	19709.7273	left_press	n/a	n/a	256	n/a
78.9880000000	n/a	19747	show_circle	n/a	n/a	0	circle.bmp
80.6880000000	n/a	20172	show_cross	n/a	n/a	n/a	cross.bmp
81.2280000000	n/a	20307	show_face	scrambled_face	delayed_repeat	19	s061.bmp
82.0561818182	n/a	20514.0455	show_circle	n/a	n/a	0	circle.bmp
82.7843636364	n/a	20696.0909	right_press	n/a	n/a	4096	n/a
83.7561818182	n/a	20939.0455	show_cross	n/a	n/a	n/a	cross.bmp
84.3189090909	n/a	21079.7273	show_face	famous_face	first_show	5	f055.bmp
85.1570909091	n/a	21289.2727	left_press	n/a	n/a	256	n/a
85.2361818182	n/a	21309.0455	show_circle	n/a	n/a	0	circle.bmp
86.9361818182	n/a	21734.0455	show_cross	n/a	n/a	n/a	cross.bmp
87.4261818182	n/a	21856.5455	show_face	unfamiliar_face	delayed_repeat	15	u066.bmp
88.3070909091	n/a	22076.7727	show_circle	n/a	n/a	0	circle.bmp
88.5352727273	n/a	22133.8182	left_press	n/a	n/a	256	n/a
90.0070909091	n/a	22501.7727	show_cross	n/a	n/a	n/a	cross.bmp
90.4998181818	n/a	22624.9545	show_face	famous_face	first_show	5	f093.bmp
91.4661818182	n/a	22866.5455	left_press	n/a	n/a	256	n/a
91.4770909091	n/a	22869.2727	show_circle	n/a	n/a	0	circle.bmp
93.1770909091	n/a	23294.2727	show_cross	n/a	n/a	n/a	cross.bmp
93.7734545455	n/a	23443.3636	show_face	famous_face	immediate_repeat	6	f093.bmp
94.7807272727	n/a	23695.1818	show_circle	n/a	n/a	0	circle.bmp
94.8316363636	n/a	23707.9091	left_press	n/a	n/a	256	n/a
96.4807272727	n/a	24120.1818	show_cross	n/a	n/a	n/a	cross.bmp
97.0980000000	n/a	24274.5	show_face	famous_face	first_show	5	f024.bmp
97.9789090909	n/a	24494.7273	show_circle	n/a	n/a	0	circle.bmp
98.5507272727	n/a	24637.6818	right_press	n/a	n/a	4096	n/a
99.6789090909	n/a	24919.7273	show_cross	n/a	n/a	n/a	cross.bmp
100.2389090909	n/a	25059.7273	show_face	scrambled_face	delayed_repeat	19	s141.bmp
101.1543636364	n/a	25288.5909	right_press	n/a	n/a	4096	n/a
101.1970909091	n/a	25299.2727	show_circle	n/a	n/a	0	circle.bmp
102.8970909091	n/a	25724.2727	show_cross	n/a	n/a	n/a	cross.bmp
103.4134545455	n/a	25853.3636	show_face	scrambled_face	first_show	17	s145.bmp
104.2752727273	n/a	26068.8182	show_circle	n/a	n/a	0	circle.bmp
104.3634545455	n/a	26090.8636	left_press	n/a	n/a	256	n/a
105.9752727273	n/a	26493.8182	show_cross	n/a	n/a	n/a	cross.bmp
106.5698181818	n/a	26642.4545	show_face	famous_face	delayed_repeat	7	f017.bmp
107.4280000000	n/a	26857	show_circle	n/a	n/a	0	circle.bmp
