onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
23.6770909091	n/a	5919.2727	show_face	famous_face	first_show	5	f141.bmp
24.5289090909	n/a	6132.2273	right_press	n/a	n/a	4096	n/a
24.6089090909	n/a	6152.2273	show_circle	n/a	n/a	0	circle.bmp
26.3089090909	n/a	6577.2273	show_cross	n/a	n/a	n/a	cross.bmp
26.8998181818	n/a	6724.9545	show_face	famous_face	immediate_repeat	6	f141.bmp
27.7825454545	n/a	6945.6364	show_circle	n/a	n/a	0	circle.bmp
28.0952727273	n/a	7023.8182	right_press	n/a	n/a	4096	n/a
29.4825454545	n/a	7370.6364	show_cross	n/a	n/a	n/a	cross.bmp
30.0070909091	n/a	7501.7727	show_face	famous_face	first_show	5	f014.bmp
30.8261818182	n/a	7706.5455	left_press	n/a	n/a	256	n/a
30.9034545455	n/a	7725.8636	show_circle	n/a	n/a	0	circle.bmp
32.6034545455	n/a	8150.8636	show_cross	n/a	n/a	n/a	cross.bmp
33.0807272727	n/a	8270.1818	show_face	unfamiliar_face	first_show	13	u149.bmp
33.8834545455	n/a	8470.8636	right_press	n/a	n/a	4096	n/a
34.0516363636	n/a	8512.9091	show_circle	n/a	n/a	0	circle.bmp
35.7516363636	n/a	8937.9091	show_cross	n/a	n/a	n/a	cross.bmp
36.3389090909	n/a	9084.7273	show_face	unfamiliar_face	immediate_repeat	14	u149.bmp
37.0134545455	n/a	9253.3636	right_press	n/a	n/a	4096	n/a
37.1780000000	n/a	9294.5	show_circle	n/a	n/a	0	circle.bmp
38.8780000000	n/a	9719.5	show_cross	n/a	n/a	n/a	cross.bmp
39.3952727273	n/a	9848.8182	show_face	scrambled_face	first_show	17	s094.bmp
40.0598181818	n/a	10014.9545	left_press	n/a	n/a	256	n/a
40.3943636364	n/a	10098.5909	show_circle	n/a	n/a	0	circle.bmp
42.0943636364	n/a	10523.5909	show_cross	n/a	n/a	n/a	cross.bmp
42.6861818182	n/a	10671.5455	show_face	unfamiliar_face	first_show	13	u093.bmp
43.5152727273	n/a	10878.8182	right_press	n/a	n/a	4096	n/a
43.5289090909	n/a	10882.2273	show_circle	n/a	n/a	0	circle.bmp
45.2289090909	n/a	11307.2273	show_cross	n/a	n/a	n/a	cross.bmp
45.8270909091	n/a	11456.7727	show_face	famous_face	first_show	5	f125.bmp
46.7861818182	n/a	11696.5455	left_press	n/a	n/a	256	n/a
46.8298181818	n/a	11707.4545	show_circle	n/a	n/a	0	circle.bmp
48.5298181818	n/a	12132.4545	show_cross	n/a	n/a	n/a	cross.bmp
49.0007272727	n/a	12250.1818	show_face	famous_face	first_show	5	f109.bmp
49.8734545455	n/a	12468.3636	show_circle	n/a	n/a	0	circle.bmp
50.0543636364	n/a	12513.5909	left_press	n/a	n/a	256	n/a
51.5734545455	n/a	12893.3636	show_cross	n/a	n/a	n/a	cross.bmp
52.1416363636	n/a	13035.4091	show_face	famous_face	delayed_repeat	7	f014.bmp
53.0125454545	n/a	13253.1364	show_circle	n/a	n/a	0	circle.bmp
53.0607272727	n/a	13265.1818	right_press	n/a	n/a	4096	n/a
54.7125454545	n/a	13678.1364	show_cross	n/a	n/a	n/a	cross.bmp
55.3325454545	n/a	13833.1364	show_face	famous_face	first_show	5	f010.bmp
56.0752727273	n/a	14018.8182	left_press	n/a	n/a	256	n/a
56.1525454545	n/a	14038.1364	show_circle	n/a	n/a	0	circle.bmp
57.8525454545	n/a	14463.1364	show_cross	n/a	n/a	n/a	cross.bmp
58.5061818182	n/a	14626.5455	show_face	scrambled_face	first_show	17	s042.bmp
59.3916363636	n/a	14847.9091	show_circle	n/a	n/a	0	circle.bmp
59.4361818182	n/a	14859.0455	left_press	n/a	n/a	256	n/a
61.0916363636	n/a	15272.9091	show_cross	n/a	n/a	n/a	cross.bmp
61.5798181818	n/a	15394.9545	show_face	scrambled_face	immediate_repeat	18	s042.bmp
62.5052727273	n/a	15626.3182	show_circle	n/a	n/a	0	circle.bmp
62.5898181818	n/a	15647.4545	left_press	n/a	n/a	256	n/a
64.2052727273	n/a	16051.3182	show_cross	n/a	n/a	n/a	cross.bmp
64.7052727273	n/a	16176.3182	show_face	scrambled_face	delayed_repeat	19	s094.bmp
65.6625454545	n/a	16415.6364	show_circle	n/a	n/a	0	circle.bmp
65.7261818182	n/a	16431.5455	right_press	n/a	n/a	4096	n/a
67.3625454545	n/a	16840.6364	show_cross	n/a	n/a	n/a	cross.bmp
68.0116363636	n/a	17002.9091	show_face	scrambled_face	first_show	17	s036.bmp
68.8352727273	n/a	17208.8182	right_press	n/a	n/a	4096	n/a
69.0052727273	n/a	17251.3182	show_circle	n/a	n/a	0	circle.bmp
70.7052727273	n/a	17676.3182	show_cross	n/a	n/a	n/a	cross.bmp
71.2370909091	n/a	17809.2727	show_face	scrambled_face	immediate_repeat	18	s036.bmp
72.1552727273	n/a	18038.8182	left_press	n/a	n/a	256	n/a
72.2270909091	n/a	18056.7727	show_circle	n/a	n/a	0	circle.bmp
73.9270909091	n/a	18481.7727	show_cross	n/a	n/a	n/a	cross.bmp
74.5098181818	n/a	18627.4545	show_face	unfamiliar_face	delayed_repeat	15	u093.bmp
75.5134545455	n/a	18878.3636	show_circle	n/a	n/a	0	circle.bmp
75.5189090909	n/a	18879.7273	left_press	n/a	n/a	256	n/a
77.2134545455	n/a	19303.3636	show_cross	n/a	n/a	n/a	cross.bmp
77.8007272727	n/a	19450.1818	show_face	famous_face	first_show	5	f043.bmp
78.7107272727	n/a	19677.6818	show_circle	n/a	n/a	0	circle.bmp
78.8252727273	n/a	19706.3182	left_press	n/a	n/a	256	n/a
80.4107272727	n/a	20102.6818	show_cross	n/a	n/a	n/a	cross.bmp
81.0580000000	n/a	20264.5	show_face	famous_face	delayed_repeat	7	f125.bmp
81.8989090909	n/a	20474.7273	show_circle	n/a	n/a	0	circle.bmp
81.9134545455	n/a	20478.3636	left_press	n/a	n/a	256	n/a
83.5989090909	n/a	20899.7273	show_cross	n/a	n/a	n/a	cross.bmp
84.1998181818	n/a	21049.9545	show_face	scrambled_face	first_show	17	s060.bmp
85.1661818182	n/a	21291.5455	show_circle	n/a	n/a	0	circle.bmp
85.2616363636	n/a	21315.4091	right_press	n/a	n/a	4096	n/a
86.8661818182	n/a	21716.5455	show_cross	n/a	n/a	n/a	cross.bmp
87.4061818182	n/a	21851.5455	show_face	scrambled_face	immediate_repeat	18	s060.bmp
88.2434545455	n/a	22060.8636	show_circle	n/a	n/a	0	circle.bmp
88.6370909091	n/a	22159.2727	right_press	n/a	n/a	4096	n/a
89.9434545455	n/a	22485.8636	show_cross	n/a	n/a	n/a	cross.bmp
90.4470909091	n/a	22611.7727	show_face	famous_face	delayed_repeat	7	f109.bmp
91.1525454545	n/a	22788.1364	left_press	n/a	n/a	256	n/a
91.4643636364	n/a	22866.0909	show_circle	n/a	n/a	0	circle.bmp
93.1643636364	n/a	23291.0909	show_cross	n/a	n/a	n/a	cross.bmp
93.6370909091	n/a	23409.2727	show_face	scrambled_face	first_show	17	s116.bmp
94.3498181818	n/a	23587.4545	left_press	n/a	n/a	256	n/a
94.5580000000	n/a	23639.5	show_circle	n/a	n/a	0	circle.bmp
96.2580000000	n/a	24064.5	show_cross	n/a	n/a	n/a	cross.bmp
96.7116363636	n/a	24177.9091	show_face	scrambled_face	immediate_repeat	18	s116.bmp
97.2507272727	n/a	24312.6818	right_press	n/a	n/a	4096	n/a
97.6380000000	n/a	24409.5	show_circle	n/a	n/a	0	circle.bmp
99.3380000000	n/a	24834.5	show_cross	n/a	n/a	n/a	cross.bmp
99.8016363636	n/a	24950.4091	show_face	famous_face	delayed_repeat	7	f010.bmp
100.4843636364	n/a	25121.0909	left_press	n/a	n/a	256	n/a
100.6761818182	n/a	25169.0455	show_circle	n/a	n/a	0	circle.bmp
102.3761818182	n/a	25594.0455	show_cross	n/a	n/a	n/a	cross.bmp
102.9089090909	n/a	25727.2273	show_face	famous_face	first_show	5	f021.bmp
103.7634545455	n/a	25940.8636	show_circle	n/a	n/a	0	circle.bmp
103.8107272727	n/a	25952.6818	right_press	n/a	n/a	4096	n/a
105.4634545455	n/a	26365.8636	show_cross	n/a	n/a	n/a	cross.bmp
105.9498181818	n/a	26487.4545	show_face	scrambled_face	first_show	17	s113.bmp
