onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
36.1116363636	n/a	9027.9091	show_face	unfamiliar_face	first_show	13	u099.bmp
37.0816363636	n/a	9270.4091	show_circle	n/a	n/a	0	circle.bmp
37.1334545455	n/a	9283.3636	left_press	n/a	n/a	256	n/a
38.7816363636	n/a	9695.4091	show_cross	n/a	n/a	n/a	cross.bmp
39.4198181818	n/a	9854.9545	show_face	unfamiliar_face	immediate_repeat	14	u099.bmp
40.0843636364	n/a	10021.0909	left_press	n/a	n/a	256	n/a
40.4170909091	n/a	10104.2727	show_circle	n/a	n/a	0	circle.bmp
42.1170909091	n/a	10529.2727	show_cross	n/a	n/a	n/a	cross.bmp
42.7280000000	n/a	10682	show_face	unfamiliar_face	first_show	13	u027.bmp
43.5716363636	n/a	10892.9091	show_circle	n/a	n/a	0	circle.bmp
43.7889090909	n/a	10947.2273	right_press	n/a	n/a	4096	n/a
45.2716363636	n/a	11317.9091	show_cross	n/a	n/a	n/a	cross.bmp
45.8343636364	n/a	11458.5909	show_face	unfamiliar_face	immediate_repeat	14	u027.bmp
46.5398181818	n/a	11634.9545	right_press	n/a	n/a	4096	n/a
46.8525454545	n/a	11713.1364	show_circle	n/a	n/a	0	circle.bmp
48.5525454545	n/a	12138.1364	show_cross	n/a	n/a	n/a	cross.bmp
49.0589090909	n/a	12264.7273	show_face	scrambled_face	first_show	17	s062.bmp
49.9725454545	n/a	12493.1364	show_circle	n/a	n/a	0	circle.bmp
50.1270909091	n/a	12531.7727	left_press	n/a	n/a	256	n/a
51.6725454545	n/a	12918.1364	show_cross	n/a	n/a	n/a	cross.bmp
52.3161818182	n/a	13079.0455	show_face	unfamiliar_face	first_show	13	u082.bmp
53.3016363636	n/a	13325.4091	show_circle	n/a	n/a	0	circle.bmp
53.6016363636	n/a	13400.4091	left_press	n/a	n/a	256	n/a
55.0016363636	n/a	13750.4091	show_cross	n/a	n/a	n/a	cross.bmp
55.5398181818	n/a	13884.9545	show_face	unfamiliar_face	immediate_repeat	14	u082.bmp
56.4734545455	n/a	14118.3636	show_circle	n/a	n/a	0	circle.bmp
56.7543636364	n/a	14188.5909	left_press	n/a	n/a	256	n/a
58.1734545455	n/a	14543.3636	show_cross	n/a	n/a	n/a	cross.bmp
58.6643636364	n/a	14666.0909	show_face	unfamiliar_face	first_show	13	u110.bmp
59.5089090909	n/a	14877.2273	show_circle	n/a	n/a	0	circle.bmp
59.7043636364	n/a	14926.0909	right_press	n/a	n/a	4096	n/a
61.2089090909	n/a	15302.2273	show_cross	n/a	n/a	n/a	cross.bmp
61.7543636364	n/a	15438.5909	show_face	unfamiliar_face	immediate_repeat	14	u110.bmp
62.7298181818	n/a	15682.4545	show_circle	n/a	n/a	0	circle.bmp
64.4298181818	n/a	16107.4545	show_cross	n/a	n/a	n/a	cross.bmp
64.9452727273	n/a	16236.3182	show_face	scrambled_face	first_show	17	s076.bmp
65.6961818182	n/a	16424.0455	right_press	n/a	n/a	4096	n/a
65.9543636364	n/a	16488.5909	show_circle	n/a	n/a	0	circle.bmp
67.6543636364	n/a	16913.5909	show_cross	n/a	n/a	n/a	cross.bmp
68.2525454545	n/a	17063.1364	show_face	scrambled_face	immediate_repeat	18	s076.bmp
68.9161818182	n/a	17229.0455	right_press	n/a	n/a	4096	n/a
69.2107272727	n/a	17302.6818	show_circle	n/a	n/a	0	circle.bmp
70.9107272727	n/a	17727.6818	show_cross	n/a	n/a	n/a	cross.bmp
71.4770909091	n/a	17869.2727	show_face	scrambled_face	first_show	17	s022.bmp
72.3180000000	n/a	18079.5	show_circle	n/a	n/a	0	circle.bmp
72.4470909091	n/a	18111.7727	right_press	n/a	n/a	4096	n/a
74.0180000000	n/a	18504.5	show_cross	n/a	n/a	n/a	cross.bmp
74.6680000000	n/a	18667	show_face	scrambled_face	first_show	17	s045.bmp
75.5116363636	n/a	18877.9091	show_circle	n/a	n/a	0	circle.bmp
75.5861818182	n/a	18896.5455	right_press	n/a	n/a	4096	n/a
77.2116363636	n/a	19302.9091	show_cross	n/a	n/a	n/a	cross.bmp
77.7743636364	n/a	19443.5909	show_face	scrambled_face	delayed_repeat	19	s062.bmp
78.5970909091	n/a	19649.2727	show_circle	n/a	n/a	0	circle.bmp
79.0916363636	n/a	19772.9091	right_press	n/a	n/a	4096	n/a
80.2970909091	n/a	20074.2727	show_cross	n/a	n/a	n/a	cross.bmp
80.8816363636	n/a	20220.4091	show_face	famous_face	first_show	5	f033.bmp
81.8780000000	n/a	20469.5	show_circle	n/a	n/a	0	circle.bmp
83.5780000000	n/a	20894.5	show_cross	n/a	n/a	n/a	cross.bmp
84.1898181818	n/a	21047.4545	show_face	unfamiliar_face	first_show	13	u020.bmp
85.0680000000	n/a	21267	show_circle	n/a	n/a	0	circle.bmp
85.4480000000	n/a	21362	right_press	n/a	n/a	4096	n/a
86.7680000000	n/a	21692	show_cross	n/a	n/a	n/a	cross.bmp
87.2634545455	n/a	21815.8636	show_face	unfamiliar_face	first_show	13	u120.bmp
88.2480000000	n/a	22062	show_circle	n/a	n/a	0	circle.bmp
88.2561818182	n/a	22064.0455	right_press	n/a	n/a	4096	n/a
89.9480000000	n/a	22487	show_cross	n/a	n/a	n/a	cross.bmp
90.4207272727	n/a	22605.1818	show_face	unfamiliar_face	immediate_repeat	14	u120.bmp
91.2398181818	n/a	22809.9545	right_press	n/a	n/a	4096	n/a
91.2889090909	n/a	22822.2273	show_circle	n/a	n/a	0	circle.bmp
92.9889090909	n/a	23247.2273	show_cross	n/a	n/a	n/a	cross.bmp
93.6116363636	n/a	23402.9091	show_face	scrambled_face	first_show	17	s099.bmp
94.6189090909	n/a	23654.7273	show_circle	n/a	n/a	0	circle.bmp
96.3189090909	n/a	24079.7273	show_cross	n/a	n/a	n/a	cross.bmp
96.9189090909	n/a	24229.7273	show_face	scrambled_face	delayed_repeat	19	s022.bmp
97.7989090909	n/a	24449.7273	show_circle	n/a	n/a	0	circle.bmp
98.1689090909	n/a	24542.2273	right_press	n/a	n/a	4096	n/a
99.4989090909	n/a	24874.7273	show_cross	n/a	n/a	n/a	cross.bmp
99.9761818182	n/a	24994.0455	show_face	famous_face	first_show	5	f103.bmp
100.9043636364	n/a	25226.0909	show_circle	n/a	n/a	0	circle.bmp
102.6043636364	n/a	25651.0909	show_cross	n/a	n/a	n/a	cross.bmp
103.1834545455	n/a	25795.8636	show_face	scrambled_face	delayed_repeat	19	s045.bmp
104.0234545455	n/a	26005.8636	show_circle	n/a	n/a	0	circle.bmp
105.7234545455	n/a	26430.8636	show_cross	n/a	n/a	n/a	cross.bmp
106.3407272727	n/a	26585.1818	show_face	famous_face	first_show	5	f001.bmp
107.1625454545	n/a	26790.6364	show_circle	n/a	n/a	0	circle.bmp
108.8625454545	n/a	27215.6364	show_cross	n/a	n/a	n/a	cross.bmp
109.4480000000	n/a	27362	show_face	famous_face	immediate_repeat	6	f001.bmp
110.1789090909	n/a	27544.7273	left_press	n/a	n/a	256	n/a
110.4643636364	n/a	27616.0909	show_circle	n/a	n/a	0	circle.bmp
112.1643636364	n/a	28041.0909	show_cross	n/a	n/a	n/a	cross.bmp
112.6552727273	n/a	28163.8182	show_face	famous_face	delayed_repeat	7	f033.bmp
113.5816363636	n/a	28395.4091	show_circle	n/a	n/a	0	circle.bmp
113.5934545455	n/a	28398.3636	right_press	n/a	n/a	4096	n/a
115.2816363636	n/a	28820.4091	show_cross	n/a	n/a	n/a	cross.bmp
115.8961818182	n/a	28974.0455	show_face	unfamiliar_face	first_show	13	u025.bmp
116.7416363636	n/a	29185.4091	right_press	n/a	n/a	4096	n/a
116.8752727273	n/a	29218.8182	show_circle	n/a	n/a	0	circle.bmp
118.5752727273	n/a	29643.8182	show_cross	n/a	n/a	n/a	cross.bmp
119.2043636364	n/a	29801.0909	show_face	unfamiliar_face	delayed_repeat	15	u020.bmp
119.9398181818	n/a	29984.9545	right_press	n/a	n/a	4096	n/a
120.1580000000	n/a	30039.5	show_circle	n/a	n/a	0	circle.bmp
121.8580000000	n/a	30464.5	show_cross	n/a	n/a	n/a	cross.bmp
122.3270909091	n/a	30581.7727	show_face	unfamiliar_face	first_show	13	u135.bmp
123.2061818182	n/a	30801.5455	show_circle	n/a	n/a	0	circle.bmp
