onset	duration	sample	event_type	face_type	rep_status	rep_lag	trial	value	stim_file
0.0009090909090909	n/a	1.0	setup_right_sym	n/a	n/a	n/a	n/a	102	n/a
23.4130909091	n/a	25754.4	show_face_initial	famous_face	first_show	n/a	1	2	f057.bmp
24.304	n/a	26734.4	left_press	n/a	n/a	n/a	1	256	n/a
24.3485454545	n/a	26783.4	show_circle	n/a	n/a	n/a	1	0	circle.bmp
26.0485454545	n/a	28653.4	show_cross	n/a	n/a	n/a	2	1	cross.bmp
26.6867272727	n/a	29355.4	show_face	famous_face	immediate_repeat	1	2	6	f057.bmp
27.2494545455	n/a	29974.4	left_press	n/a	n/a	n/a	2	256	n/a
27.5458181818	n/a	30300.4	show_circle	n/a	n/a	n/a	2	0	circle.bmp
29.2458181818	n/a	32170.4	show_cross	n/a	n/a	n/a	3	1	cross.bmp
29.8267272727	n/a	32809.4	show_face	unfamiliar_face	first_show	n/a	3	13	u133.bmp
30.4185454545	n/a	33460.4	right_press	n/a	n/a	n/a	3	4096	n/a
30.8130909091	n/a	33894.4	show_circle	n/a	n/a	n/a	3	0	circle.bmp
32.5130909091	n/a	35764.4	show_cross	n/a	n/a	n/a	4	1	cross.bmp
32.9676363636	n/a	36264.4	show_face	unfamiliar_face	immediate_repeat	1	4	14	u133.bmp
33.4076363636	n/a	36748.4	right_press	n/a	n/a	n/a	4	4096	n/a
33.9158181818	n/a	37307.4	show_circle	n/a	n/a	n/a	4	0	circle.bmp
35.6158181818	n/a	39177.4	show_cross	n/a	n/a	n/a	5	1	cross.bmp
36.1912727273	n/a	39810.4	show_face	famous_face	first_show	n/a	5	5	f085.bmp
36.9649090909	n/a	40661.4	right_press	n/a	n/a	n/a	5	4096	n/a
37.1267272727	n/a	40839.4	show_circle	n/a	n/a	n/a	5	0	circle.bmp
38.8267272727	n/a	42709.4	show_cross	n/a	n/a	n/a	6	1	cross.bmp
39.4658181818	n/a	43412.4	show_face	unfamiliar_face	first_show	n/a	6	13	u024.bmp
40.2885454545	n/a	44317.4	right_press	n/a	n/a	n/a	6	4096	n/a
40.4267272727	n/a	44469.4	show_circle	n/a	n/a	n/a	6	0	circle.bmp
42.1267272727	n/a	46339.4	show_cross	n/a	n/a	n/a	7	1	cross.bmp
42.6903636364	n/a	46959.4	show_face	unfamiliar_face	first_show	n/a	7	13	u032.bmp
43.5830909091	n/a	47941.4	show_circle	n/a	n/a	n/a	7	0	circle.bmp
43.6194545455	n/a	47981.4	right_press	n/a	n/a	n/a	7	4096	n/a
45.2830909091	n/a	49811.4	show_cross	n/a	n/a	n/a	8	1	cross.bmp
45.7967272727	n/a	50376.4	show_face	scrambled_face	first_show	n/a	8	17	s079.bmp
46.6285454545	n/a	51291.4	show_circle	n/a	n/a	n/a	8	0	circle.bmp
46.694	n/a	51363.4	right_press	n/a	n/a	n/a	8	4096	n/a
48.3285454545	n/a	53161.4	show_cross	n/a	n/a	n/a	9	1	cross.bmp
48.8876363636	n/a	53776.4	show_face	scrambled_face	first_show	n/a	9	17	s137.bmp
49.5058181818	n/a	54456.4	right_press	n/a	n/a	n/a	9	4096	n/a
49.7667272727	n/a	54743.4	show_circle	n/a	n/a	n/a	9	0	circle.bmp
51.4667272727	n/a	56613.4	show_cross	n/a	n/a	n/a	10	1	cross.bmp
51.9276363636	n/a	57120.4	show_face	scrambled_face	first_show	n/a	10	17	s013.bmp
52.9067272727	n/a	58197.4	show_circle	n/a	n/a	n/a	10	0	circle.bmp
52.9712727273	n/a	58268.4	left_press	n/a	n/a	n/a	10	256	n/a
