onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
24.6207272727	n/a	6155.1818	show_face	famous_face	first_show	5	f147.bmp
25.5425454545	n/a	6385.6364	show_circle	n/a	n/a	0	circle.bmp
25.6743636364	n/a	6418.5909	right_press	n/a	n/a	4096	n/a
27.2425454545	n/a	6810.6364	show_cross	n/a	n/a	n/a	cross.bmp
27.7280000000	n/a	6932	show_face	famous_face	immediate_repeat	6	f147.bmp
28.4970909091	n/a	7124.2727	right_press	n/a	n/a	4096	n/a
28.6625454545	n/a	7165.6364	show_circle	n/a	n/a	0	circle.bmp
30.3625454545	n/a	7590.6364	show_cross	n/a	n/a	n/a	cross.bmp
30.8343636364	n/a	7708.5909	show_face	scrambled_face	first_show	17	s012.bmp
31.6870909091	n/a	7921.7727	left_press	n/a	n/a	256	n/a
31.7261818182	n/a	7931.5455	show_circle	n/a	n/a	0	circle.bmp
33.4261818182	n/a	8356.5455	show_cross	n/a	n/a	n/a	cross.bmp
33.9752727273	n/a	8493.8182	show_face	scrambled_face	immediate_repeat	18	s012.bmp
34.7170909091	n/a	8679.2727	left_press	n/a	n/a	256	n/a
34.8725454545	n/a	8718.1364	show_circle	n/a	n/a	0	circle.bmp
36.5725454545	n/a	9143.1364	show_cross	n/a	n/a	n/a	cross.bmp
37.0661818182	n/a	9266.5455	show_face	unfamiliar_face	first_show	13	u002.bmp
37.9334545455	n/a	9483.3636	show_circle	n/a	n/a	0	circle.bmp
38.0652727273	n/a	9516.3182	left_press	n/a	n/a	256	n/a
39.6334545455	n/a	9908.3636	show_cross	n/a	n/a	n/a	cross.bmp
40.1061818182	n/a	10026.5455	show_face	famous_face	first_show	5	f005.bmp
40.9234545455	n/a	10230.8636	left_press	n/a	n/a	256	n/a
41.0825454545	n/a	10270.6364	show_circle	n/a	n/a	0	circle.bmp
42.7825454545	n/a	10695.6364	show_cross	n/a	n/a	n/a	cross.bmp
43.3134545455	n/a	10828.3636	show_face	unfamiliar_face	first_show	13	u087.bmp
44.0189090909	n/a	11004.7273	left_press	n/a	n/a	256	n/a
44.1952727273	n/a	11048.8182	show_circle	n/a	n/a	0	circle.bmp
45.8952727273	n/a	11473.8182	show_cross	n/a	n/a	n/a	cross.bmp
46.4707272727	n/a	11617.6818	show_face	famous_face	first_show	5	f129.bmp
47.1707272727	n/a	11792.6818	left_press	n/a	n/a	256	n/a
47.4225454545	n/a	11855.6364	show_circle	n/a	n/a	0	circle.bmp
49.1225454545	n/a	12280.6364	show_cross	n/a	n/a	n/a	cross.bmp
49.6280000000	n/a	12407	show_face	scrambled_face	first_show	17	s114.bmp
50.3925454545	n/a	12598.1364	right_press	n/a	n/a	4096	n/a
50.5089090909	n/a	12627.2273	show_circle	n/a	n/a	0	circle.bmp
52.2089090909	n/a	13052.2273	show_cross	n/a	n/a	n/a	cross.bmp
52.7516363636	n/a	13187.9091	show_face	scrambled_face	immediate_repeat	18	s114.bmp
53.2543636364	n/a	13313.5909	right_press	n/a	n/a	4096	n/a
53.7689090909	n/a	13442.2273	show_circle	n/a	n/a	0	circle.bmp
55.4689090909	n/a	13867.2273	show_cross	n/a	n/a	n/a	cross.bmp
56.0761818182	n/a	14019.0455	show_face	unfamiliar_face	first_show	13	u065.bmp
56.8489090909	n/a	14212.2273	left_press	n/a	n/a	256	n/a
56.9716363636	n/a	14242.9091	show_circle	n/a	n/a	0	circle.bmp
58.6716363636	n/a	14667.9091	show_cross	n/a	n/a	n/a	cross.bmp
59.2507272727	n/a	14812.6818	show_face	unfamiliar_face	delayed_repeat	15	u002.bmp
59.9680000000	n/a	14992	left_press	n/a	n/a	256	n/a
60.1534545455	n/a	15038.3636	show_circle	n/a	n/a	0	circle.bmp
61.8534545455	n/a	15463.3636	show_cross	n/a	n/a	n/a	cross.bmp
62.4580000000	n/a	15614.5	show_face	unfamiliar_face	first_show	13	u006.bmp
63.0870909091	n/a	15771.7727	left_press	n/a	n/a	256	n/a
63.2907272727	n/a	15822.6818	show_circle	n/a	n/a	0	circle.bmp
64.9907272727	n/a	16247.6818	show_cross	n/a	n/a	n/a	cross.bmp
65.4480000000	n/a	16362	show_face	famous_face	delayed_repeat	7	f005.bmp
66.0925454545	n/a	16523.1364	left_press	n/a	n/a	256	n/a
66.4380000000	n/a	16609.5	show_circle	n/a	n/a	0	circle.bmp
68.1380000000	n/a	17034.5	show_cross	n/a	n/a	n/a	cross.bmp
68.7389090909	n/a	17184.7273	show_face	unfamiliar_face	first_show	13	u103.bmp
69.5998181818	n/a	17399.9545	left_press	n/a	n/a	256	n/a
69.6843636364	n/a	17421.0909	show_circle	n/a	n/a	0	circle.bmp
71.3843636364	n/a	17846.0909	show_cross	n/a	n/a	n/a	cross.bmp
72.0298181818	n/a	18007.4545	show_face	unfamiliar_face	delayed_repeat	15	u087.bmp
72.6370909091	n/a	18159.2727	left_press	n/a	n/a	256	n/a
72.9980000000	n/a	18249.5	show_circle	n/a	n/a	0	circle.bmp
74.6980000000	n/a	18674.5	show_cross	n/a	n/a	n/a	cross.bmp
75.2707272727	n/a	18817.6818	show_face	famous_face	first_show	5	f009.bmp
76.0352727273	n/a	19008.8182	right_press	n/a	n/a	4096	n/a
76.2680000000	n/a	19067	show_circle	n/a	n/a	0	circle.bmp
77.9680000000	n/a	19492	show_cross	n/a	n/a	n/a	cross.bmp
78.4943636364	n/a	19623.5909	show_face	famous_face	immediate_repeat	6	f009.bmp
79.0934545455	n/a	19773.3636	right_press	n/a	n/a	4096	n/a
79.3416363636	n/a	19835.4091	show_circle	n/a	n/a	0	circle.bmp
81.0416363636	n/a	20260.4091	show_cross	n/a	n/a	n/a	cross.bmp
81.6016363636	n/a	20400.4091	show_face	famous_face	delayed_repeat	7	f129.bmp
82.2961818182	n/a	20574.0455	left_press	n/a	n/a	256	n/a
82.4907272727	n/a	20622.6818	show_circle	n/a	n/a	0	circle.bmp
84.1907272727	n/a	21047.6818	show_cross	n/a	n/a	n/a	cross.bmp
84.7252727273	n/a	21181.3182	show_face	scrambled_face	first_show	17	s042.bmp
85.3180000000	n/a	21329.5	left_press	n/a	n/a	256	n/a
85.6261818182	n/a	21406.5455	show_circle	n/a	n/a	0	circle.bmp
87.3261818182	n/a	21831.5455	show_cross	n/a	n/a	n/a	cross.bmp
87.9334545455	n/a	21983.3636	show_face	unfamiliar_face	first_show	13	u084.bmp
88.6698181818	n/a	22167.4545	right_press	n/a	n/a	4096	n/a
88.8152727273	n/a	22203.8182	show_circle	n/a	n/a	0	circle.bmp
90.5152727273	n/a	22628.8182	show_cross	n/a	n/a	n/a	cross.bmp
91.1070909091	n/a	22776.7727	show_face	unfamiliar_face	immediate_repeat	14	u084.bmp
91.7052727273	n/a	22926.3182	right_press	n/a	n/a	4096	n/a
92.0161818182	n/a	23004.0455	show_circle	n/a	n/a	0	circle.bmp
93.7161818182	n/a	23429.0455	show_cross	n/a	n/a	n/a	cross.bmp
94.3307272727	n/a	23582.6818	show_face	unfamiliar_face	delayed_repeat	15	u065.bmp
95.2443636364	n/a	23811.0909	show_circle	n/a	n/a	0	circle.bmp
95.3143636364	n/a	23828.5909	left_press	n/a	n/a	256	n/a
96.9443636364	n/a	24236.0909	show_cross	n/a	n/a	n/a	cross.bmp
97.5389090909	n/a	24384.7273	show_face	unfamiliar_face	first_show	13	u073.bmp
98.3180000000	n/a	24579.5	right_press	n/a	n/a	4096	n/a
98.4807272727	n/a	24620.1818	show_circle	n/a	n/a	0	circle.bmp
100.1807272727	n/a	25045.1818	show_cross	n/a	n/a	n/a	cross.bmp
100.6961818182	n/a	25174.0455	show_face	unfamiliar_face	delayed_repeat	15	u006.bmp
101.4225454545	n/a	25355.6364	left_press	n/a	n/a	256	n/a
101.6243636364	n/a	25406.0909	show_circle	n/a	n/a	0	circle.bmp
103.3243636364	n/a	25831.0909	show_cross	n/a	n/a	n/a	cross.bmp
103.9361818182	n/a	25984.0455	show_face	unfamiliar_face	first_show	13	u021.bmp
104.6061818182	n/a	26151.5455	left_press	n/a	n/a	256	n/a
104.8516363636	n/a	26212.9091	show_circle	n/a	n/a	0	circle.bmp
106.5516363636	n/a	26637.9091	show_cross	n/a	n/a	n/a	cross.bmp
107.0607272727	n/a	26765.1818	show_face	unfamiliar_face	delayed_repeat	15	u103.bmp
