onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	right_sym	n/a	n/a	n/a	n/a
24.8016363636	n/a	6200.4091	show_face	famous_face	first_show	5	f031.bmp
25.6525454545	n/a	6413.1364	show_circle	n/a	n/a	0	circle.bmp
25.7616363636	n/a	6440.4091	right_press	n/a	n/a	4096	n/a
27.3525454545	n/a	6838.1364	show_cross	n/a	n/a	n/a	cross.bmp
27.8916363636	n/a	6972.9091	show_face	scrambled_face	first_show	17	s035.bmp
28.7552727273	n/a	7188.8182	show_circle	n/a	n/a	0	circle.bmp
29.1252727273	n/a	7281.3182	right_press	n/a	n/a	4096	n/a
30.4552727273	n/a	7613.8182	show_cross	n/a	n/a	n/a	cross.bmp
31.0152727273	n/a	7753.8182	show_face	scrambled_face	immediate_repeat	18	s035.bmp
31.8398181818	n/a	7959.9545	show_circle	n/a	n/a	0	circle.bmp
32.1598181818	n/a	8039.9545	right_press	n/a	n/a	4096	n/a
33.5398181818	n/a	8384.9545	show_cross	n/a	n/a	n/a	cross.bmp
34.1398181818	n/a	8534.9545	show_face	unfamiliar_face	first_show	13	u096.bmp
34.9752727273	n/a	8743.8182	show_circle	n/a	n/a	0	circle.bmp
35.1361818182	n/a	8784.0455	right_press	n/a	n/a	4096	n/a
36.6752727273	n/a	9168.8182	show_cross	n/a	n/a	n/a	cross.bmp
37.1807272727	n/a	9295.1818	show_face	unfamiliar_face	first_show	13	u118.bmp
38.0516363636	n/a	9512.9091	show_circle	n/a	n/a	0	circle.bmp
38.3161818182	n/a	9579.0455	left_press	n/a	n/a	256	n/a
39.7516363636	n/a	9937.9091	show_cross	n/a	n/a	n/a	cross.bmp
40.3034545455	n/a	10075.8636	show_face	scrambled_face	first_show	17	s143.bmp
41.1289090909	n/a	10282.2273	right_press	n/a	n/a	4096	n/a
41.1507272727	n/a	10287.6818	show_circle	n/a	n/a	0	circle.bmp
