onset	duration	sample	event_type	face_type	rep_status	rep_lag	trial	value	stim_file
0.0009090909090909	n/a	1.0	setup_left_sym	n/a	n/a	n/a	n/a	101	n/a
24.0149090909	n/a	26416.4	show_face_initial	scrambled_face	first_show	n/a	1	4	s043.bmp
24.9812727273	n/a	27479.4	show_circle	n/a	n/a	n/a	1	0	circle.bmp
25.2549090909	n/a	27780.4	right_press	n/a	n/a	n/a	1	4096	n/a
26.6812727273	n/a	29349.4	show_cross	n/a	n/a	n/a	2	1	cross.bmp
27.2385454545	n/a	29962.4	show_face	scrambled_face	immediate_repeat	1	2	18	s043.bmp
28.1194545455	n/a	30931.4	show_circle	n/a	n/a	n/a	2	0	circle.bmp
28.4121818182	n/a	31253.4	right_press	n/a	n/a	n/a	2	4096	n/a
29.8194545455	n/a	32801.4	show_cross	n/a	n/a	n/a	3	1	cross.bmp
30.2794545455	n/a	33307.4	show_face	scrambled_face	first_show	n/a	3	17	s057.bmp
31.2667272727	n/a	34393.4	show_circle	n/a	n/a	n/a	3	0	circle.bmp
31.5176363636	n/a	34669.4	right_press	n/a	n/a	n/a	3	4096	n/a
32.9667272727	n/a	36263.4	show_cross	n/a	n/a	n/a	4	1	cross.bmp
33.5867272727	n/a	36945.4	show_face	scrambled_face	immediate_repeat	1	4	18	s057.bmp
34.5349090909	n/a	37988.4	show_circle	n/a	n/a	n/a	4	0	circle.bmp
34.6703636364	n/a	38137.4	right_press	n/a	n/a	n/a	4	4096	n/a
36.2349090909	n/a	39858.4	show_cross	n/a	n/a	n/a	5	1	cross.bmp
36.844	n/a	40528.4	show_face	famous_face	first_show	n/a	5	5	f089.bmp
37.7385454545	n/a	41512.4	show_circle	n/a	n/a	n/a	5	0	circle.bmp
37.9985454545	n/a	41798.4	left_press	n/a	n/a	n/a	5	256	n/a
39.4385454545	n/a	43382.4	show_cross	n/a	n/a	n/a	6	1	cross.bmp
40.0512727273	n/a	44056.4	show_face	famous_face	first_show	n/a	6	5	f088.bmp
