onset	duration	response_time	button_press	stim_file
n/a	n/a	5.958	2	f065.bmp
n/a	n/a	1.758	3	f018.bmp
n/a	n/a	1.623	1	f102.bmp
n/a	n/a	2.158	2	f081.bmp
n/a	n/a	1.566	3	f010.bmp
n/a	n/a	1.159	1	u077.bmp
n/a	n/a	1.065	1	f025.bmp
n/a	n/a	1.096	1	u028.bmp
n/a	n/a	1.629	1	u097.bmp
n/a	n/a	1.628	1	u082.bmp
n/a	n/a	0.889	1	u009.bmp
n/a	n/a	1.407	3	f005.bmp
n/a	n/a	2.022	3	f009.bmp
n/a	n/a	1.26	1	u148.bmp
n/a	n/a	1.026	1	u075.bmp
n/a	n/a	1.594	1	u125.bmp
n/a	n/a	1.682	1	u029.bmp
n/a	n/a	1.31	1	f095.bmp
n/a	n/a	1.122	1	f104.bmp
n/a	n/a	6.022	2	f131.bmp
n/a	n/a	1.908	1	u092.bmp
n/a	n/a	0.918	1	u046.bmp
n/a	n/a	1.283	3	f070.bmp
n/a	n/a	1.023	1	f017.bmp
n/a	n/a	5.135	2	f089.bmp
n/a	n/a	0.915	1	u119.bmp
n/a	n/a	2.632	3	f144.bmp
n/a	n/a	0.901	1	f135.bmp
n/a	n/a	1.05	1	f140.bmp
n/a	n/a	0.833	1	u133.bmp
n/a	n/a	0.81	1	u137.bmp
n/a	n/a	2.619	2	f069.bmp
n/a	n/a	0.856	1	u117.bmp
n/a	n/a	3.431	1	u040.bmp
n/a	n/a	1.433	1	f120.bmp
n/a	n/a	2.423	1	f027.bmp
n/a	n/a	1.524	1	u122.bmp
n/a	n/a	1.759	1	f049.bmp
n/a	n/a	3.744	1	u095.bmp
n/a	n/a	3.869	3	f054.bmp
n/a	n/a	5.461	1	f078.bmp
n/a	n/a	3.947	2	f033.bmp
n/a	n/a	1.519	1	u102.bmp
n/a	n/a	2.331	1	u047.bmp
n/a	n/a	4.356	1	u070.bmp
n/a	n/a	0.943	1	u051.bmp
n/a	n/a	2.634	3	f041.bmp
n/a	n/a	1.071	1	u065.bmp
n/a	n/a	1.252	1	u031.bmp
n/a	n/a	2.779	1	u043.bmp
n/a	n/a	2.049	3	f072.bmp
n/a	n/a	2.526	1	u048.bmp
n/a	n/a	1.503	3	f003.bmp
n/a	n/a	1.643	1	u134.bmp
n/a	n/a	0.873	1	u058.bmp
n/a	n/a	1.247	3	f080.bmp
n/a	n/a	1.534	1	u086.bmp
n/a	n/a	3.393	1	u094.bmp
n/a	n/a	1.052	3	f119.bmp
n/a	n/a	1.315	1	f094.bmp
n/a	n/a	0.871	1	u002.bmp
n/a	n/a	1.005	3	f006.bmp
n/a	n/a	1.558	1	u033.bmp
n/a	n/a	2.207	3	f143.bmp
n/a	n/a	1.501	1	f128.bmp
n/a	n/a	1.225	1	u109.bmp
n/a	n/a	1.209	1	f031.bmp
n/a	n/a	5.081	1	f084.bmp
n/a	n/a	0.886	1	u044.bmp
n/a	n/a	2.58	1	u139.bmp
n/a	n/a	2.722	1	f092.bmp
n/a	n/a	0.786	1	f071.bmp
n/a	n/a	1.324	1	u066.bmp
n/a	n/a	0.823	1	f118.bmp
n/a	n/a	1.735	1	u120.bmp
n/a	n/a	3.178	2	f077.bmp
n/a	n/a	1.775	1	f108.bmp
n/a	n/a	3.767	2	f030.bmp
n/a	n/a	2.34	3	f145.bmp
n/a	n/a	4.852	2	f040.bmp
n/a	n/a	0.963	1	f099.bmp
n/a	n/a	0.829	1	f130.bmp
n/a	n/a	0.902	1	f075.bmp
n/a	n/a	1.426	1	f103.bmp
n/a	n/a	1.201	1	u039.bmp
n/a	n/a	4.234	1	u108.bmp
n/a	n/a	1.171	3	f086.bmp
n/a	n/a	1.876	1	u130.bmp
n/a	n/a	2.969	1	u078.bmp
n/a	n/a	1.607	1	f035.bmp
n/a	n/a	1.91	1	f028.bmp
n/a	n/a	1.161	1	u032.bmp
n/a	n/a	1.123	1	u013.bmp
n/a	n/a	0.887	1	u057.bmp
n/a	n/a	8.116	1	u084.bmp
n/a	n/a	0.993	1	u140.bmp
n/a	n/a	1.114	1	u142.bmp
n/a	n/a	2.046	1	f116.bmp
n/a	n/a	2.747	2	f020.bmp
n/a	n/a	1.411	1	f002.bmp
n/a	n/a	1.09	1	u116.bmp
n/a	n/a	3.104	1	u006.bmp
n/a	n/a	13.528	1	f149.bmp
n/a	n/a	2.154	2	f056.bmp
n/a	n/a	1.034	3	f026.bmp
n/a	n/a	1.313	1	f082.bmp
n/a	n/a	1.589	2	f063.bmp
n/a	n/a	0.997	3	f055.bmp
n/a	n/a	1.511	1	f132.bmp
n/a	n/a	1.698	1	f047.bmp
n/a	n/a	8.886	2	f127.bmp
n/a	n/a	5.403	1	f067.bmp
n/a	n/a	0.874	1	u135.bmp
n/a	n/a	0.881	1	f023.bmp
n/a	n/a	1.295	1	u027.bmp
n/a	n/a	1.588	1	u072.bmp
n/a	n/a	2.076	2	f011.bmp
n/a	n/a	1.039	1	u093.bmp
n/a	n/a	2.038	1	f068.bmp
n/a	n/a	1.723	3	f088.bmp
n/a	n/a	3.429	2	f093.bmp
n/a	n/a	0.968	1	f019.bmp
n/a	n/a	1.371	1	u105.bmp
n/a	n/a	0.764	1	f043.bmp
n/a	n/a	0.935	1	u110.bmp
n/a	n/a	29.498	1	f125.bmp
n/a	n/a	4.883	1	f138.bmp
n/a	n/a	2.808	3	f053.bmp
n/a	n/a	1.245	1	u012.bmp
n/a	n/a	0.851	1	u104.bmp
n/a	n/a	1.883	1	u038.bmp
n/a	n/a	1.183	1	u114.bmp
n/a	n/a	0.897	1	u018.bmp
n/a	n/a	1.206	1	u042.bmp
n/a	n/a	1.038	1	u050.bmp
n/a	n/a	2.629	1	u053.bmp
n/a	n/a	1.953	3	f048.bmp
n/a	n/a	34.138	3	f139.bmp
n/a	n/a	9.046	1	u115.bmp
n/a	n/a	0.852	1	u037.bmp
n/a	n/a	0.755	1	f073.bmp
n/a	n/a	0.758	1	f110.bmp
n/a	n/a	1.017	1	f087.bmp
n/a	n/a	0.938	1	u146.bmp
n/a	n/a	2.997	2	f013.bmp
n/a	n/a	2.778	2	f137.bmp
n/a	n/a	0.8	1	u019.bmp
n/a	n/a	0.89	1	u111.bmp
n/a	n/a	1.072	1	u005.bmp
n/a	n/a	1.701	1	f124.bmp
n/a	n/a	1.617	1	f036.bmp
n/a	n/a	18.111	1	u141.bmp
n/a	n/a	0.807	1	u089.bmp
n/a	n/a	0.776	1	u010.bmp
n/a	n/a	1.843	1	f113.bmp
n/a	n/a	4.56	2	f008.bmp
n/a	n/a	2.14	1	u091.bmp
n/a	n/a	1.148	1	f097.bmp
n/a	n/a	2.439	2	f123.bmp
n/a	n/a	0.884	1	u054.bmp
n/a	n/a	0.818	1	u059.bmp
n/a	n/a	2.723	1	f060.bmp
n/a	n/a	0.963	1	u035.bmp
n/a	n/a	0.854	1	f058.bmp
n/a	n/a	0.669	1	u061.bmp
n/a	n/a	0.644	1	u022.bmp
n/a	n/a	1.764	1	f111.bmp
n/a	n/a	0.829	1	u034.bmp
n/a	n/a	0.989	1	f114.bmp
n/a	n/a	1.054	1	u004.bmp
n/a	n/a	1.685	2	f079.bmp
n/a	n/a	0.785	1	u150.bmp
n/a	n/a	1.54	1	f085.bmp
n/a	n/a	0.846	1	f037.bmp
n/a	n/a	1.045	1	u106.bmp
n/a	n/a	0.821	1	u069.bmp
n/a	n/a	1.173	1	u030.bmp
n/a	n/a	2.887	1	f098.bmp
n/a	n/a	1.215	1	u129.bmp
n/a	n/a	0.792	1	f039.bmp
n/a	n/a	0.633	1	u145.bmp
n/a	n/a	0.698	1	f148.bmp
n/a	n/a	3.128	1	u025.bmp
n/a	n/a	0.695	1	u017.bmp
n/a	n/a	0.765	1	u073.bmp
n/a	n/a	1.304	3	f050.bmp
n/a	n/a	0.916	1	f126.bmp
n/a	n/a	0.969	3	f062.bmp
n/a	n/a	1.052	3	f101.bmp
n/a	n/a	0.883	1	u126.bmp
n/a	n/a	1.073	1	f112.bmp
n/a	n/a	0.911	1	u049.bmp
n/a	n/a	1.324	1	u107.bmp
n/a	n/a	0.823	1	u020.bmp
n/a	n/a	0.839	1	f133.bmp
n/a	n/a	0.894	1	u118.bmp
n/a	n/a	0.86	1	u144.bmp
n/a	n/a	0.843	1	u062.bmp
n/a	n/a	0.826	1	u131.bmp
n/a	n/a	1.187	3	f146.bmp
n/a	n/a	1.652	1	u076.bmp
n/a	n/a	3.522	2	f001.bmp
n/a	n/a	1.817	1	u112.bmp
n/a	n/a	0.839	1	u023.bmp
n/a	n/a	0.991	1	u001.bmp
n/a	n/a	0.968	1	u036.bmp
n/a	n/a	1.347	3	f057.bmp
n/a	n/a	7.165	1	u045.bmp
n/a	n/a	1.274	1	f007.bmp
n/a	n/a	1.224	1	u090.bmp
n/a	n/a	0.775	1	u138.bmp
n/a	n/a	0.785	1	u098.bmp
n/a	n/a	1.011	1	u083.bmp
n/a	n/a	0.724	1	u079.bmp
n/a	n/a	1.416	1	u060.bmp
n/a	n/a	5.864	1	f142.bmp
n/a	n/a	1.06	1	f106.bmp
n/a	n/a	0.826	1	u024.bmp
n/a	n/a	2.099	1	f121.bmp
