onset	duration	sample	event_type	face_type	rep_status	rep_lag	trial	value	stim_file
0.0009090909090909	n/a	1.0	setup_right_sym	n/a	n/a	n/a	n/a	102	n/a
24.7976363636	n/a	27277.4	show_face_initial	famous_face	first_show	n/a	1	2	f031.bmp
25.6485454545	n/a	28213.4	show_circle	n/a	n/a	n/a	1	0	circle.bmp
25.7576363636	n/a	28333.4	right_press	n/a	n/a	n/a	1	4096	n/a
27.3485454545	n/a	30083.4	show_cross	n/a	n/a	n/a	2	1	cross.bmp
27.8876363636	n/a	30676.4	show_face	scrambled_face	first_show	n/a	2	17	s035.bmp
28.7512727273	n/a	31626.4	show_circle	n/a	n/a	n/a	2	0	circle.bmp
29.1212727273	n/a	32033.4	right_press	n/a	n/a	n/a	2	4096	n/a
30.4512727273	n/a	33496.4	show_cross	n/a	n/a	n/a	3	1	cross.bmp
31.0112727273	n/a	34112.4	show_face	scrambled_face	immediate_repeat	1	3	18	s035.bmp
31.8358181818	n/a	35019.4	show_circle	n/a	n/a	n/a	3	0	circle.bmp
32.1558181818	n/a	35371.4	right_press	n/a	n/a	n/a	3	4096	n/a
33.5358181818	n/a	36889.4	show_cross	n/a	n/a	n/a	4	1	cross.bmp
34.1358181818	n/a	37549.4	show_face	unfamiliar_face	first_show	n/a	4	13	u096.bmp
34.9712727273	n/a	38468.4	show_circle	n/a	n/a	n/a	4	0	circle.bmp
35.1321818182	n/a	38645.4	right_press	n/a	n/a	n/a	4	4096	n/a
36.6712727273	n/a	40338.4	show_cross	n/a	n/a	n/a	5	1	cross.bmp
37.1767272727	n/a	40894.4	show_face	unfamiliar_face	first_show	n/a	5	13	u118.bmp
38.0476363636	n/a	41852.4	show_circle	n/a	n/a	n/a	5	0	circle.bmp
38.3121818182	n/a	42143.4	left_press	n/a	n/a	n/a	5	256	n/a
39.7476363636	n/a	43722.4	show_cross	n/a	n/a	n/a	6	1	cross.bmp
40.2994545455	n/a	44329.4	show_face	scrambled_face	first_show	n/a	6	17	s143.bmp
41.1249090909	n/a	45237.4	right_press	n/a	n/a	n/a	6	4096	n/a
41.1467272727	n/a	45261.4	show_circle	n/a	n/a	n/a	6	0	circle.bmp
