onset	duration	sample	event_type	face_type	rep_status	rep_lag	trial	value	stim_file
0.0009090909090909	n/a	1.0	setup_right_sym	n/a	n/a	n/a	n/a	102	n/a
24.8321818182	n/a	27315.4	show_face_initial	unfamiliar_face	first_show	n/a	1	3	u109.bmp
25.7976363636	n/a	28377.4	show_circle	n/a	n/a	n/a	1	0	circle.bmp
26.4458181818	n/a	29090.4	right_press	n/a	n/a	n/a	1	4096	n/a
27.4976363636	n/a	30247.4	show_cross	n/a	n/a	n/a	2	1	cross.bmp
28.1394545455	n/a	30953.4	show_face	unfamiliar_face	immediate_repeat	1	2	14	u109.bmp
28.9967272727	n/a	31896.4	show_circle	n/a	n/a	n/a	2	0	circle.bmp
30.6967272727	n/a	33766.4	show_cross	n/a	n/a	n/a	3	1	cross.bmp
31.3303636364	n/a	34463.4	show_face	scrambled_face	first_show	n/a	3	17	s079.bmp
32.1676363636	n/a	35384.4	show_circle	n/a	n/a	n/a	3	0	circle.bmp
33.8676363636	n/a	37254.4	show_cross	n/a	n/a	n/a	4	1	cross.bmp
34.454	n/a	37899.4	show_face	scrambled_face	immediate_repeat	1	4	18	s079.bmp
35.304	n/a	38834.4	show_circle	n/a	n/a	n/a	4	0	circle.bmp
36.8367272727	n/a	40520.4	right_press	n/a	n/a	n/a	4	4096	n/a
37.004	n/a	40704.4	show_cross	n/a	n/a	n/a	5	1	cross.bmp
37.5776363636	n/a	41335.4	show_face	unfamiliar_face	first_show	n/a	5	13	u011.bmp
38.4830909091	n/a	42331.4	show_circle	n/a	n/a	n/a	5	0	circle.bmp
40.1830909091	n/a	44201.4	show_cross	n/a	n/a	n/a	6	1	cross.bmp
40.7858181818	n/a	44864.4	show_face	unfamiliar_face	immediate_repeat	1	6	14	u011.bmp
41.6749090909	n/a	45842.4	show_circle	n/a	n/a	n/a	6	0	circle.bmp
43.3749090909	n/a	47712.4	show_cross	n/a	n/a	n/a	7	1	cross.bmp
44.0430909091	n/a	48447.4	show_face	unfamiliar_face	first_show	n/a	7	13	u083.bmp
44.9558181818	n/a	49451.4	show_circle	n/a	n/a	n/a	7	0	circle.bmp
46.6558181818	n/a	51321.4	show_cross	n/a	n/a	n/a	8	1	cross.bmp
