onset	duration	sample	event_type	face_type	rep_status	rep_lag	trial	value	stim_file
0.0009090909090909	n/a	1.0	setup_left_sym	n/a	n/a	n/a	n/a	101	n/a
23.6876363636	n/a	26056.4	show_face_initial	unfamiliar_face	first_show	n/a	1	3	u093.bmp
24.634	n/a	27097.4	show_circle	n/a	n/a	n/a	1	0	circle.bmp
24.7621818182	n/a	27238.4	right_press	n/a	n/a	n/a	1	4096	n/a
26.334	n/a	28967.4	show_cross	n/a	n/a	n/a	2	1	cross.bmp
26.8621818182	n/a	29548.4	show_face	scrambled_face	first_show	n/a	2	17	s116.bmp
27.7721818182	n/a	30549.4	show_circle	n/a	n/a	n/a	2	0	circle.bmp
27.8003636364	n/a	30580.4	right_press	n/a	n/a	n/a	2	4096	n/a
29.4721818182	n/a	32419.4	show_cross	n/a	n/a	n/a	3	1	cross.bmp
30.0203636364	n/a	33022.4	show_face	scrambled_face	immediate_repeat	1	3	18	s116.bmp
30.7649090909	n/a	33841.4	right_press	n/a	n/a	n/a	3	4096	n/a
30.864	n/a	33950.4	show_circle	n/a	n/a	n/a	3	0	circle.bmp
32.564	n/a	35820.4	show_cross	n/a	n/a	n/a	4	1	cross.bmp
33.0258181818	n/a	36328.4	show_face	famous_face	first_show	n/a	4	5	f135.bmp
33.8021818182	n/a	37182.4	right_press	n/a	n/a	n/a	4	4096	n/a
33.9849090909	n/a	37383.4	show_circle	n/a	n/a	n/a	4	0	circle.bmp
35.6849090909	n/a	39253.4	show_cross	n/a	n/a	n/a	5	1	cross.bmp
36.3176363636	n/a	39949.4	show_face	unfamiliar_face	first_show	n/a	5	13	u092.bmp
36.834	n/a	40517.4	left_press	n/a	n/a	n/a	5	256	n/a
37.2503636364	n/a	40975.4	show_circle	n/a	n/a	n/a	5	0	circle.bmp
38.9503636364	n/a	42845.4	show_cross	n/a	n/a	n/a	6	1	cross.bmp
39.4076363636	n/a	43348.4	show_face	unfamiliar_face	immediate_repeat	1	6	14	u092.bmp
39.9930909091	n/a	43992.4	left_press	n/a	n/a	n/a	6	256	n/a
40.4021818182	n/a	44442.4	show_circle	n/a	n/a	n/a	6	0	circle.bmp
42.1021818182	n/a	46312.4	show_cross	n/a	n/a	n/a	7	1	cross.bmp
42.6149090909	n/a	46876.4	show_face	scrambled_face	first_show	n/a	7	17	s063.bmp
43.3730909091	n/a	47710.4	left_press	n/a	n/a	n/a	7	256	n/a
43.484	n/a	47832.4	show_circle	n/a	n/a	n/a	7	0	circle.bmp
45.184	n/a	49702.4	show_cross	n/a	n/a	n/a	8	1	cross.bmp
45.7894545455	n/a	50368.4	show_face	unfamiliar_face	first_show	n/a	8	13	u014.bmp
46.4012727273	n/a	51041.4	right_press	n/a	n/a	n/a	8	4096	n/a
46.8058181818	n/a	51486.4	show_circle	n/a	n/a	n/a	8	0	circle.bmp
48.5058181818	n/a	53356.4	show_cross	n/a	n/a	n/a	9	1	cross.bmp
49.1467272727	n/a	54061.4	show_face	unfamiliar_face	delayed_repeat	8	9	15	u093.bmp
49.9030909091	n/a	54893.4	right_press	n/a	n/a	n/a	9	4096	n/a
49.9894545455	n/a	54988.4	show_circle	n/a	n/a	n/a	9	0	circle.bmp
51.6894545455	n/a	56858.4	show_cross	n/a	n/a	n/a	10	1	cross.bmp
52.1876363636	n/a	57406.4	show_face	scrambled_face	first_show	n/a	10	17	s111.bmp
53.0067272727	n/a	58307.4	right_press	n/a	n/a	n/a	10	4096	n/a
53.1285454545	n/a	58441.4	show_circle	n/a	n/a	n/a	10	0	circle.bmp
54.8285454545	n/a	60311.4	show_cross	n/a	n/a	n/a	11	1	cross.bmp
55.4776363636	n/a	61025.4	show_face	scrambled_face	immediate_repeat	1	11	18	s111.bmp
56.2821818182	n/a	61910.4	right_press	n/a	n/a	n/a	11	4096	n/a
56.4785454545	n/a	62126.4	show_circle	n/a	n/a	n/a	11	0	circle.bmp
58.1785454545	n/a	63996.4	show_cross	n/a	n/a	n/a	12	1	cross.bmp
58.7858181818	n/a	64664.4	show_face	scrambled_face	first_show	n/a	12	17	s088.bmp
59.6403636364	n/a	65604.4	right_press	n/a	n/a	n/a	12	4096	n/a
59.664	n/a	65630.4	show_circle	n/a	n/a	n/a	12	0	circle.bmp
61.364	n/a	67500.4	show_cross	n/a	n/a	n/a	13	1	cross.bmp
61.9594545455	n/a	68155.4	show_face	scrambled_face	immediate_repeat	1	13	18	s088.bmp
62.7649090909	n/a	69041.4	right_press	n/a	n/a	n/a	13	4096	n/a
62.9076363636	n/a	69198.4	show_circle	n/a	n/a	n/a	13	0	circle.bmp
64.6076363636	n/a	71068.4	show_cross	n/a	n/a	n/a	14	1	cross.bmp
65.0667272727	n/a	71573.4	show_face	famous_face	delayed_repeat	10	14	7	f135.bmp
65.7749090909	n/a	72352.4	right_press	n/a	n/a	n/a	14	4096	n/a
66.0685454545	n/a	72675.4	show_circle	n/a	n/a	n/a	14	0	circle.bmp
67.7685454545	n/a	74545.4	show_cross	n/a	n/a	n/a	15	1	cross.bmp
68.4076363636	n/a	75248.4	show_face	famous_face	first_show	n/a	15	5	f031.bmp
69.2058181818	n/a	76126.4	right_press	n/a	n/a	n/a	15	4096	n/a
69.3821818182	n/a	76320.4	show_circle	n/a	n/a	n/a	15	0	circle.bmp
71.0821818182	n/a	78190.4	show_cross	n/a	n/a	n/a	16	1	cross.bmp
71.6321818182	n/a	78795.4	show_face	famous_face	first_show	n/a	16	5	f111.bmp
72.1403636364	n/a	79354.4	left_press	n/a	n/a	n/a	16	256	n/a
72.574	n/a	79831.4	show_circle	n/a	n/a	n/a	16	0	circle.bmp
74.274	n/a	81701.4	show_cross	n/a	n/a	n/a	17	1	cross.bmp
74.8221818182	n/a	82304.4	show_face	famous_face	immediate_repeat	1	17	6	f111.bmp
75.4858181818	n/a	83034.4	left_press	n/a	n/a	n/a	17	256	n/a
75.7230909091	n/a	83295.4	show_circle	n/a	n/a	n/a	17	0	circle.bmp
77.4230909091	n/a	85165.4	show_cross	n/a	n/a	n/a	18	1	cross.bmp
77.9794545455	n/a	85777.4	show_face	scrambled_face	delayed_repeat	11	18	19	s063.bmp
78.8267272727	n/a	86709.4	right_press	n/a	n/a	n/a	18	4096	n/a
78.974	n/a	86871.4	show_circle	n/a	n/a	n/a	18	0	circle.bmp
80.674	n/a	88741.4	show_cross	n/a	n/a	n/a	19	1	cross.bmp
81.1367272727	n/a	89250.4	show_face	unfamiliar_face	first_show	n/a	19	13	u055.bmp
81.7685454545	n/a	89945.4	right_press	n/a	n/a	n/a	19	4096	n/a
82.0685454545	n/a	90275.4	show_circle	n/a	n/a	n/a	19	0	circle.bmp
83.7685454545	n/a	92145.4	show_cross	n/a	n/a	n/a	20	1	cross.bmp
84.3776363636	n/a	92815.4	show_face	unfamiliar_face	delayed_repeat	12	20	15	u014.bmp
85.1094545455	n/a	93620.4	right_press	n/a	n/a	n/a	20	4096	n/a
85.2830909091	n/a	93811.4	show_circle	n/a	n/a	n/a	20	0	circle.bmp
86.9830909091	n/a	95681.4	show_cross	n/a	n/a	n/a	21	1	cross.bmp
87.5521818182	n/a	96307.4	show_face	unfamiliar_face	first_show	n/a	21	13	u045.bmp
88.1030909091	n/a	96913.4	left_press	n/a	n/a	n/a	21	256	n/a
88.5330909091	n/a	97386.4	show_circle	n/a	n/a	n/a	21	0	circle.bmp
90.2330909091	n/a	99256.4	show_cross	n/a	n/a	n/a	22	1	cross.bmp
90.7930909091	n/a	99872.4	show_face	unfamiliar_face	immediate_repeat	1	22	14	u045.bmp
91.4358181818	n/a	100579.4	left_press	n/a	n/a	n/a	22	256	n/a
91.6621818182	n/a	100828.4	show_circle	n/a	n/a	n/a	22	0	circle.bmp
93.3621818182	n/a	102698.4	show_cross	n/a	n/a	n/a	23	1	cross.bmp
93.8330909091	n/a	103216.4	show_face	famous_face	first_show	n/a	23	5	f148.bmp
94.5803636364	n/a	104038.4	right_press	n/a	n/a	n/a	23	4096	n/a
94.7158181818	n/a	104187.4	show_circle	n/a	n/a	n/a	23	0	circle.bmp
96.4158181818	n/a	106057.4	show_cross	n/a	n/a	n/a	24	1	cross.bmp
96.8903636364	n/a	106579.4	show_face	famous_face	immediate_repeat	1	24	6	f148.bmp
97.5203636364	n/a	107272.4	right_press	n/a	n/a	n/a	24	4096	n/a
97.7667272727	n/a	107543.4	show_circle	n/a	n/a	n/a	24	0	circle.bmp
99.4667272727	n/a	109413.4	show_cross	n/a	n/a	n/a	25	1	cross.bmp
99.9467272727	n/a	109941.4	show_face	famous_face	first_show	n/a	25	5	f126.bmp
100.4976363636	n/a	110547.4	left_press	n/a	n/a	n/a	25	256	n/a
100.8630909091	n/a	110949.4	show_circle	n/a	n/a	n/a	25	0	circle.bmp
102.5630909091	n/a	112819.4	show_cross	n/a	n/a	n/a	26	1	cross.bmp
103.1712727273	n/a	113488.4	show_face	famous_face	delayed_repeat	11	26	7	f031.bmp
103.7694545455	n/a	114146.4	right_press	n/a	n/a	n/a	26	4096	n/a
104.0867272727	n/a	114495.4	show_circle	n/a	n/a	n/a	26	0	circle.bmp
105.7867272727	n/a	116365.4	show_cross	n/a	n/a	n/a	27	1	cross.bmp
106.3121818182	n/a	116943.4	show_face	unfamiliar_face	first_show	n/a	27	13	u097.bmp
107.0685454545	n/a	117775.4	right_press	n/a	n/a	n/a	27	4096	n/a
107.1876363636	n/a	117906.4	show_circle	n/a	n/a	n/a	27	0	circle.bmp
108.8876363636	n/a	119776.4	show_cross	n/a	n/a	n/a	28	1	cross.bmp
109.3858181818	n/a	120324.4	show_face	unfamiliar_face	immediate_repeat	1	28	14	u097.bmp
109.9303636364	n/a	120923.4	right_press	n/a	n/a	n/a	28	4096	n/a
110.2258181818	n/a	121248.4	show_circle	n/a	n/a	n/a	28	0	circle.bmp
111.9258181818	n/a	123118.4	show_cross	n/a	n/a	n/a	29	1	cross.bmp
112.5094545455	n/a	123760.4	show_face	scrambled_face	first_show	n/a	29	17	s146.bmp
113.3158181818	n/a	124647.4	right_press	n/a	n/a	n/a	29	4096	n/a
113.334	n/a	124667.4	show_circle	n/a	n/a	n/a	29	0	circle.bmp
115.034	n/a	126537.4	show_cross	n/a	n/a	n/a	30	1	cross.bmp
115.6667272727	n/a	127233.4	show_face	unfamiliar_face	delayed_repeat	11	30	15	u055.bmp
116.4158181818	n/a	128057.4	right_press	n/a	n/a	n/a	30	4096	n/a
116.6094545455	n/a	128270.4	show_circle	n/a	n/a	n/a	30	0	circle.bmp
118.3094545455	n/a	130140.4	show_cross	n/a	n/a	n/a	31	1	cross.bmp
118.8903636364	n/a	130779.4	show_face	unfamiliar_face	first_show	n/a	31	13	u101.bmp
119.384	n/a	131322.4	left_press	n/a	n/a	n/a	31	256	n/a
119.8749090909	n/a	131862.4	show_circle	n/a	n/a	n/a	31	0	circle.bmp
121.5749090909	n/a	133732.4	show_cross	n/a	n/a	n/a	32	1	cross.bmp
122.2149090909	n/a	134436.4	show_face	famous_face	first_show	n/a	32	5	f106.bmp
122.7849090909	n/a	135063.4	left_press	n/a	n/a	n/a	32	256	n/a
123.1967272727	n/a	135516.4	show_circle	n/a	n/a	n/a	32	0	circle.bmp
124.8967272727	n/a	137386.4	show_cross	n/a	n/a	n/a	33	1	cross.bmp
125.4058181818	n/a	137946.4	show_face	famous_face	immediate_repeat	1	33	6	f106.bmp
125.8367272727	n/a	138420.4	left_press	n/a	n/a	n/a	33	256	n/a
126.284	n/a	138912.4	show_circle	n/a	n/a	n/a	33	0	circle.bmp
127.984	n/a	140782.4	show_cross	n/a	n/a	n/a	34	1	cross.bmp
128.5130909091	n/a	141364.4	show_face	unfamiliar_face	first_show	n/a	34	13	u060.bmp
129.204	n/a	142124.4	left_press	n/a	n/a	n/a	34	256	n/a
129.3330909091	n/a	142266.4	show_circle	n/a	n/a	n/a	34	0	circle.bmp
131.0330909091	n/a	144136.4	show_cross	n/a	n/a	n/a	35	1	cross.bmp
131.5367272727	n/a	144690.4	show_face	famous_face	delayed_repeat	10	35	7	f126.bmp
132.4376363636	n/a	145681.4	show_circle	n/a	n/a	n/a	35	0	circle.bmp
132.4494545455	n/a	145694.4	left_press	n/a	n/a	n/a	35	256	n/a
134.1376363636	n/a	147551.4	show_cross	n/a	n/a	n/a	36	1	cross.bmp
134.7776363636	n/a	148255.4	show_face	scrambled_face	first_show	n/a	36	17	s109.bmp
135.4976363636	n/a	149047.4	right_press	n/a	n/a	n/a	36	4096	n/a
135.6121818182	n/a	149173.4	show_circle	n/a	n/a	n/a	36	0	circle.bmp
137.3121818182	n/a	151043.4	show_cross	n/a	n/a	n/a	37	1	cross.bmp
137.9512727273	n/a	151746.4	show_face	scrambled_face	immediate_repeat	1	37	18	s109.bmp
138.4894545455	n/a	152338.4	right_press	n/a	n/a	n/a	37	4096	n/a
138.8512727273	n/a	152736.4	show_circle	n/a	n/a	n/a	37	0	circle.bmp
140.5512727273	n/a	154606.4	show_cross	n/a	n/a	n/a	38	1	cross.bmp
141.0085454545	n/a	155109.4	show_face	scrambled_face	first_show	n/a	38	17	s096.bmp
141.7230909091	n/a	155895.4	right_press	n/a	n/a	n/a	38	4096	n/a
141.9367272727	n/a	156130.4	show_circle	n/a	n/a	n/a	38	0	circle.bmp
143.6367272727	n/a	158000.4	show_cross	n/a	n/a	n/a	39	1	cross.bmp
144.1658181818	n/a	158582.4	show_face	scrambled_face	immediate_repeat	1	39	18	s096.bmp
144.6730909091	n/a	159140.4	right_press	n/a	n/a	n/a	39	4096	n/a
144.9876363636	n/a	159486.4	show_circle	n/a	n/a	n/a	39	0	circle.bmp
146.6876363636	n/a	161356.4	show_cross	n/a	n/a	n/a	40	1	cross.bmp
