onset	duration	response_time	button_press	stim_file
n/a	n/a	1.247	1	f102.bmp
n/a	n/a	1.062	3	f035.bmp
n/a	n/a	2.148	2	f085.bmp
n/a	n/a	1.469	3	f003.bmp
n/a	n/a	2.219	1	f120.bmp
n/a	n/a	1.089	1	f093.bmp
n/a	n/a	1.469	3	f037.bmp
n/a	n/a	1.411	1	u031.bmp
n/a	n/a	0.978	1	u149.bmp
n/a	n/a	1.084	3	f026.bmp
n/a	n/a	1.554	3	f080.bmp
n/a	n/a	1.42	1	u078.bmp
n/a	n/a	2.403	1	u142.bmp
n/a	n/a	1.394	1	f031.bmp
n/a	n/a	1.194	1	f092.bmp
n/a	n/a	0.835	1	u079.bmp
n/a	n/a	0.954	1	u041.bmp
n/a	n/a	0.717	3	f077.bmp
n/a	n/a	1.954	2	f079.bmp
n/a	n/a	0.883	1	u026.bmp
n/a	n/a	0.754	1	u028.bmp
n/a	n/a	0.613	1	u049.bmp
n/a	n/a	0.958	3	f048.bmp
n/a	n/a	0.929	1	f015.bmp
n/a	n/a	0.605	1	u084.bmp
n/a	n/a	0.847	1	u011.bmp
n/a	n/a	1.343	3	f065.bmp
n/a	n/a	0.841	1	u005.bmp
n/a	n/a	1.369	3	f061.bmp
n/a	n/a	3.354	1	u122.bmp
n/a	n/a	0.8	3	f094.bmp
n/a	n/a	2.562	1	u024.bmp
n/a	n/a	4.401	3	u086.bmp
n/a	n/a	2.128	1	f023.bmp
n/a	n/a	0.617	1	u147.bmp
n/a	n/a	1.011	3	f036.bmp
n/a	n/a	1.771	1	u015.bmp
n/a	n/a	5.995	2	u093.bmp
n/a	n/a	0.882	1	u083.bmp
n/a	n/a	1.056	3	f087.bmp
n/a	n/a	1.863	1	u021.bmp
n/a	n/a	0.988	3	f147.bmp
n/a	n/a	1.957	1	u047.bmp
n/a	n/a	6.446	3	f018.bmp
n/a	n/a	0.976	3	f084.bmp
n/a	n/a	0.603	3	f013.bmp
n/a	n/a	0.94	1	f016.bmp
n/a	n/a	0.863	1	u077.bmp
n/a	n/a	0.67	1	u117.bmp
n/a	n/a	1.125	3	f150.bmp
n/a	n/a	0.593	3	f068.bmp
n/a	n/a	0.955	1	u107.bmp
n/a	n/a	0.734	1	f106.bmp
n/a	n/a	0.762	3	f017.bmp
n/a	n/a	0.694	1	u030.bmp
n/a	n/a	0.812	3	f046.bmp
n/a	n/a	1.101	1	u085.bmp
n/a	n/a	0.625	3	f116.bmp
n/a	n/a	1.618	2	u115.bmp
n/a	n/a	1.113	3	f029.bmp
n/a	n/a	0.901	1	u124.bmp
n/a	n/a	1.379	1	u042.bmp
n/a	n/a	0.804	3	f006.bmp
n/a	n/a	0.757	3	f057.bmp
n/a	n/a	0.84	1	u010.bmp
n/a	n/a	0.768	3	f008.bmp
n/a	n/a	3.275	1	f149.bmp
n/a	n/a	0.604	1	f054.bmp
n/a	n/a	0.982	1	u089.bmp
n/a	n/a	0.927	1	u014.bmp
n/a	n/a	0.771	1	u022.bmp
n/a	n/a	0.645	1	u136.bmp
n/a	n/a	1.421	3	f010.bmp
n/a	n/a	0.604	3	f073.bmp
n/a	n/a	0.79	1	u150.bmp
n/a	n/a	2.456	2	f114.bmp
n/a	n/a	0.932	3	f074.bmp
n/a	n/a	1.248	3	f045.bmp
n/a	n/a	0.807	3	f043.bmp
n/a	n/a	1.032	1	f141.bmp
n/a	n/a	0.84	1	u051.bmp
n/a	n/a	1.526	1	u008.bmp
n/a	n/a	1.521	1	u135.bmp
n/a	n/a	9.3	1	u139.bmp
n/a	n/a	0.776	1	u029.bmp
n/a	n/a	0.778	3	f047.bmp
n/a	n/a	0.837	3	f131.bmp
n/a	n/a	1.604	2	u111.bmp
n/a	n/a	0.692	3	f135.bmp
n/a	n/a	0.746	3	f078.bmp
n/a	n/a	1.053	1	u033.bmp
n/a	n/a	0.891	1	f119.bmp
n/a	n/a	0.729	3	f109.bmp
n/a	n/a	1.037	1	u108.bmp
n/a	n/a	0.868	3	f123.bmp
