onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
30.3952727273	n/a	7598.8182	show_face	unfamiliar_face	first_show	13	u118.bmp
31.2407272727	n/a	7810.1818	left_press	n/a	n/a	256	n/a
31.3916363636	n/a	7847.9091	show_circle	n/a	n/a	0	circle.bmp
33.0916363636	n/a	8272.9091	show_cross	n/a	n/a	n/a	cross.bmp
33.6361818182	n/a	8409.0455	show_face	scrambled_face	first_show	17	s066.bmp
34.2525454545	n/a	8563.1364	left_press	n/a	n/a	256	n/a
34.6361818182	n/a	8659.0455	show_circle	n/a	n/a	0	circle.bmp
36.3361818182	n/a	9084.0455	show_cross	n/a	n/a	n/a	cross.bmp
36.8098181818	n/a	9202.4545	show_face	scrambled_face	immediate_repeat	18	s066.bmp
37.2934545455	n/a	9323.3636	left_press	n/a	n/a	256	n/a
37.6925454545	n/a	9423.1364	show_circle	n/a	n/a	0	circle.bmp
39.3925454545	n/a	9848.1364	show_cross	n/a	n/a	n/a	cross.bmp
39.9680000000	n/a	9992	show_face	scrambled_face	first_show	17	s005.bmp
40.4634545455	n/a	10115.8636	left_press	n/a	n/a	256	n/a
40.8752727273	n/a	10218.8182	show_circle	n/a	n/a	0	circle.bmp
42.5752727273	n/a	10643.8182	show_cross	n/a	n/a	n/a	cross.bmp
43.0743636364	n/a	10768.5909	show_face	famous_face	first_show	5	f127.bmp
43.7107272727	n/a	10927.6818	left_press	n/a	n/a	256	n/a
44.0280000000	n/a	11007	show_circle	n/a	n/a	0	circle.bmp
45.7280000000	n/a	11432	show_cross	n/a	n/a	n/a	cross.bmp
46.2816363636	n/a	11570.4091	show_face	scrambled_face	first_show	17	s008.bmp
46.8216363636	n/a	11705.4091	left_press	n/a	n/a	256	n/a
47.1834545455	n/a	11795.8636	show_circle	n/a	n/a	0	circle.bmp
48.8834545455	n/a	12220.8636	show_cross	n/a	n/a	n/a	cross.bmp
49.4225454545	n/a	12355.6364	show_face	scrambled_face	first_show	17	s018.bmp
50.0125454545	n/a	12503.1364	left_press	n/a	n/a	256	n/a
50.4070909091	n/a	12601.7727	show_circle	n/a	n/a	0	circle.bmp
52.1070909091	n/a	13026.7727	show_cross	n/a	n/a	n/a	cross.bmp
52.7298181818	n/a	13182.4545	show_face	scrambled_face	immediate_repeat	18	s018.bmp
53.2770909091	n/a	13319.2727	left_press	n/a	n/a	256	n/a
53.6561818182	n/a	13414.0455	show_circle	n/a	n/a	0	circle.bmp
55.3561818182	n/a	13839.0455	show_cross	n/a	n/a	n/a	cross.bmp
55.9543636364	n/a	13988.5909	show_face	unfamiliar_face	delayed_repeat	15	u118.bmp
56.6461818182	n/a	14161.5455	right_press	n/a	n/a	4096	n/a
56.9607272727	n/a	14240.1818	show_circle	n/a	n/a	0	circle.bmp
58.6607272727	n/a	14665.1818	show_cross	n/a	n/a	n/a	cross.bmp
59.2289090909	n/a	14807.2273	show_face	famous_face	first_show	5	f063.bmp
59.9034545455	n/a	14975.8636	left_press	n/a	n/a	256	n/a
60.1343636364	n/a	15033.5909	show_circle	n/a	n/a	0	circle.bmp
61.8343636364	n/a	15458.5909	show_cross	n/a	n/a	n/a	cross.bmp
62.3861818182	n/a	15596.5455	show_face	famous_face	immediate_repeat	6	f063.bmp
62.9170909091	n/a	15729.2727	left_press	n/a	n/a	256	n/a
63.2189090909	n/a	15804.7273	show_circle	n/a	n/a	0	circle.bmp
64.9189090909	n/a	16229.7273	show_cross	n/a	n/a	n/a	cross.bmp
65.4425454545	n/a	16360.6364	show_face	scrambled_face	first_show	17	s107.bmp
66.3461818182	n/a	16586.5455	left_press	n/a	n/a	256	n/a
66.4034545455	n/a	16600.8636	show_circle	n/a	n/a	0	circle.bmp
68.1034545455	n/a	17025.8636	show_cross	n/a	n/a	n/a	cross.bmp
68.7007272727	n/a	17175.1818	show_face	scrambled_face	immediate_repeat	18	s107.bmp
69.2489090909	n/a	17312.2273	left_press	n/a	n/a	256	n/a
69.6889090909	n/a	17422.2273	show_circle	n/a	n/a	0	circle.bmp
71.3889090909	n/a	17847.2273	show_cross	n/a	n/a	n/a	cross.bmp
72.0080000000	n/a	18002	show_face	scrambled_face	delayed_repeat	19	s005.bmp
72.7089090909	n/a	18177.2273	left_press	n/a	n/a	256	n/a
72.9961818182	n/a	18249.0455	show_circle	n/a	n/a	0	circle.bmp
74.6961818182	n/a	18674.0455	show_cross	n/a	n/a	n/a	cross.bmp
75.1816363636	n/a	18795.4091	show_face	scrambled_face	first_show	17	s057.bmp
76.1516363636	n/a	19037.9091	show_circle	n/a	n/a	0	circle.bmp
76.1698181818	n/a	19042.4545	left_press	n/a	n/a	256	n/a
77.8516363636	n/a	19462.9091	show_cross	n/a	n/a	n/a	cross.bmp
78.4070909091	n/a	19601.7727	show_face	scrambled_face	immediate_repeat	18	s057.bmp
78.9661818182	n/a	19741.5455	left_press	n/a	n/a	256	n/a
79.3707272727	n/a	19842.6818	show_circle	n/a	n/a	0	circle.bmp
81.0707272727	n/a	20267.6818	show_cross	n/a	n/a	n/a	cross.bmp
81.6134545455	n/a	20403.3636	show_face	famous_face	delayed_repeat	7	f127.bmp
82.3398181818	n/a	20584.9545	left_press	n/a	n/a	256	n/a
82.6116363636	n/a	20652.9091	show_circle	n/a	n/a	0	circle.bmp
84.3116363636	n/a	21077.9091	show_cross	n/a	n/a	n/a	cross.bmp
84.8707272727	n/a	21217.6818	show_face	unfamiliar_face	first_show	13	u015.bmp
85.3570909091	n/a	21339.2727	right_press	n/a	n/a	4096	n/a
85.8343636364	n/a	21458.5909	show_circle	n/a	n/a	0	circle.bmp
87.5343636364	n/a	21883.5909	show_cross	n/a	n/a	n/a	cross.bmp
88.1116363636	n/a	22027.9091	show_face	scrambled_face	delayed_repeat	19	s008.bmp
88.7480000000	n/a	22187	left_press	n/a	n/a	256	n/a
89.0870909091	n/a	22271.7727	show_circle	n/a	n/a	0	circle.bmp
90.7870909091	n/a	22696.7727	show_cross	n/a	n/a	n/a	cross.bmp
91.2861818182	n/a	22821.5455	show_face	unfamiliar_face	first_show	13	u063.bmp
91.9161818182	n/a	22979.0455	right_press	n/a	n/a	4096	n/a
92.1752727273	n/a	23043.8182	show_circle	n/a	n/a	0	circle.bmp
93.8752727273	n/a	23468.8182	show_cross	n/a	n/a	n/a	cross.bmp
94.4598181818	n/a	23614.9545	show_face	unfamiliar_face	first_show	13	u124.bmp
95.0661818182	n/a	23766.5455	right_press	n/a	n/a	4096	n/a
95.3816363636	n/a	23845.4091	show_circle	n/a	n/a	0	circle.bmp
97.0816363636	n/a	24270.4091	show_cross	n/a	n/a	n/a	cross.bmp
97.7170909091	n/a	24429.2727	show_face	unfamiliar_face	immediate_repeat	14	u124.bmp
98.2416363636	n/a	24560.4091	right_press	n/a	n/a	4096	n/a
98.6680000000	n/a	24667	show_circle	n/a	n/a	0	circle.bmp
100.3680000000	n/a	25092	show_cross	n/a	n/a	n/a	cross.bmp
100.9580000000	n/a	25239.5	show_face	unfamiliar_face	first_show	13	u025.bmp
101.5652727273	n/a	25391.3182	right_press	n/a	n/a	4096	n/a
101.9634545455	n/a	25490.8636	show_circle	n/a	n/a	0	circle.bmp
103.6634545455	n/a	25915.8636	show_cross	n/a	n/a	n/a	cross.bmp
104.1652727273	n/a	26041.3182	show_face	famous_face	first_show	5	f013.bmp
104.8307272727	n/a	26207.6818	left_press	n/a	n/a	256	n/a
104.9980000000	n/a	26249.5	show_circle	n/a	n/a	0	circle.bmp
106.6980000000	n/a	26674.5	show_cross	n/a	n/a	n/a	cross.bmp
107.1725454545	n/a	26793.1364	show_face	famous_face	immediate_repeat	6	f013.bmp
107.7234545455	n/a	26930.8636	left_press	n/a	n/a	256	n/a
108.1270909091	n/a	27031.7727	show_circle	n/a	n/a	0	circle.bmp
109.8270909091	n/a	27456.7727	show_cross	n/a	n/a	n/a	cross.bmp
110.4298181818	n/a	27607.4545	show_face	famous_face	first_show	5	f134.bmp
110.9870909091	n/a	27746.7727	right_press	n/a	n/a	4096	n/a
111.3343636364	n/a	27833.5909	show_circle	n/a	n/a	0	circle.bmp
113.0343636364	n/a	28258.5909	show_cross	n/a	n/a	n/a	cross.bmp
113.5370909091	n/a	28384.2727	show_face	famous_face	immediate_repeat	6	f134.bmp
