onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
24.1689090909	n/a	6042.2273	show_face	famous_face	first_show	5	f126.bmp
24.7361818182	n/a	6184.0455	right_press	n/a	n/a	4096	n/a
25.0789090909	n/a	6269.7273	show_circle	n/a	n/a	0	circle.bmp
26.7789090909	n/a	6694.7273	show_cross	n/a	n/a	n/a	cross.bmp
27.2425454545	n/a	6810.6364	show_face	famous_face	immediate_repeat	6	f126.bmp
28.2589090909	n/a	7064.7273	show_circle	n/a	n/a	0	circle.bmp
28.4107272727	n/a	7102.6818	right_press	n/a	n/a	4096	n/a
29.9589090909	n/a	7489.7273	show_cross	n/a	n/a	n/a	cross.bmp
30.4670909091	n/a	7616.7727	show_face	unfamiliar_face	first_show	13	u093.bmp
31.3189090909	n/a	7829.7273	left_press	n/a	n/a	256	n/a
31.3389090909	n/a	7834.7273	show_circle	n/a	n/a	0	circle.bmp
33.0389090909	n/a	8259.7273	show_cross	n/a	n/a	n/a	cross.bmp
33.6243636364	n/a	8406.0909	show_face	famous_face	first_show	5	f039.bmp
34.1089090909	n/a	8527.2273	right_press	n/a	n/a	4096	n/a
34.4616363636	n/a	8615.4091	show_circle	n/a	n/a	0	circle.bmp
36.1616363636	n/a	9040.4091	show_cross	n/a	n/a	n/a	cross.bmp
36.6480000000	n/a	9162	show_face	famous_face	immediate_repeat	6	f039.bmp
37.2598181818	n/a	9314.9545	right_press	n/a	n/a	4096	n/a
37.6389090909	n/a	9409.7273	show_circle	n/a	n/a	0	circle.bmp
39.3389090909	n/a	9834.7273	show_cross	n/a	n/a	n/a	cross.bmp
39.8216363636	n/a	9955.4091	show_face	scrambled_face	first_show	17	s020.bmp
40.5843636364	n/a	10146.0909	right_press	n/a	n/a	4096	n/a
40.6398181818	n/a	10159.9545	show_circle	n/a	n/a	0	circle.bmp
42.3398181818	n/a	10584.9545	show_cross	n/a	n/a	n/a	cross.bmp
42.8116363636	n/a	10702.9091	show_face	scrambled_face	immediate_repeat	18	s020.bmp
43.5716363636	n/a	10892.9091	right_press	n/a	n/a	4096	n/a
43.7698181818	n/a	10942.4545	show_circle	n/a	n/a	0	circle.bmp
45.4698181818	n/a	11367.4545	show_cross	n/a	n/a	n/a	cross.bmp
46.0698181818	n/a	11517.4545	show_face	famous_face	first_show	5	f094.bmp
46.9725454545	n/a	11743.1364	right_press	n/a	n/a	4096	n/a
47.0143636364	n/a	11753.5909	show_circle	n/a	n/a	0	circle.bmp
48.7143636364	n/a	12178.5909	show_cross	n/a	n/a	n/a	cross.bmp
49.2934545455	n/a	12323.3636	show_face	famous_face	immediate_repeat	6	f094.bmp
50.1125454545	n/a	12528.1364	show_circle	n/a	n/a	0	circle.bmp
50.2525454545	n/a	12563.1364	right_press	n/a	n/a	4096	n/a
51.8125454545	n/a	12953.1364	show_cross	n/a	n/a	n/a	cross.bmp
52.2834545455	n/a	13070.8636	show_face	scrambled_face	first_show	17	s025.bmp
53.2325454545	n/a	13308.1364	left_press	n/a	n/a	256	n/a
53.2725454545	n/a	13318.1364	show_circle	n/a	n/a	0	circle.bmp
54.9725454545	n/a	13743.1364	show_cross	n/a	n/a	n/a	cross.bmp
55.5243636364	n/a	13881.0909	show_face	unfamiliar_face	first_show	13	u074.bmp
56.1834545455	n/a	14045.8636	left_press	n/a	n/a	256	n/a
56.5161818182	n/a	14129.0455	show_circle	n/a	n/a	0	circle.bmp
58.2161818182	n/a	14554.0455	show_cross	n/a	n/a	n/a	cross.bmp
58.8325454545	n/a	14708.1364	show_face	unfamiliar_face	immediate_repeat	14	u074.bmp
59.3407272727	n/a	14835.1818	left_press	n/a	n/a	256	n/a
59.7789090909	n/a	14944.7273	show_circle	n/a	n/a	0	circle.bmp
61.4789090909	n/a	15369.7273	show_cross	n/a	n/a	n/a	cross.bmp
61.9561818182	n/a	15489.0455	show_face	unfamiliar_face	delayed_repeat	15	u093.bmp
62.7680000000	n/a	15692	right_press	n/a	n/a	4096	n/a
62.7798181818	n/a	15694.9545	show_circle	n/a	n/a	0	circle.bmp
64.4798181818	n/a	16119.9545	show_cross	n/a	n/a	n/a	cross.bmp
65.1298181818	n/a	16282.4545	show_face	scrambled_face	first_show	17	s135.bmp
65.8407272727	n/a	16460.1818	left_press	n/a	n/a	256	n/a
66.1398181818	n/a	16534.9545	show_circle	n/a	n/a	0	circle.bmp
67.8398181818	n/a	16959.9545	show_cross	n/a	n/a	n/a	cross.bmp
68.3543636364	n/a	17088.5909	show_face	unfamiliar_face	first_show	13	u105.bmp
69.0116363636	n/a	17252.9091	right_press	n/a	n/a	4096	n/a
69.2134545455	n/a	17303.3636	show_circle	n/a	n/a	0	circle.bmp
70.9134545455	n/a	17728.3636	show_cross	n/a	n/a	n/a	cross.bmp
71.4780000000	n/a	17869.5	show_face	unfamiliar_face	immediate_repeat	14	u105.bmp
72.1470909091	n/a	18036.7727	right_press	n/a	n/a	4096	n/a
72.4280000000	n/a	18107	show_circle	n/a	n/a	0	circle.bmp
74.1280000000	n/a	18532	show_cross	n/a	n/a	n/a	cross.bmp
74.6852727273	n/a	18671.3182	show_face	unfamiliar_face	first_show	13	u125.bmp
75.2761818182	n/a	18819.0455	left_press	n/a	n/a	256	n/a
75.6670909091	n/a	18916.7727	show_circle	n/a	n/a	0	circle.bmp
77.3670909091	n/a	19341.7727	show_cross	n/a	n/a	n/a	cross.bmp
77.9598181818	n/a	19489.9545	show_face	unfamiliar_face	first_show	13	u026.bmp
78.7852727273	n/a	19696.3182	show_circle	n/a	n/a	0	circle.bmp
78.7961818182	n/a	19699.0455	left_press	n/a	n/a	256	n/a
80.4852727273	n/a	20121.3182	show_cross	n/a	n/a	n/a	cross.bmp
81.1170909091	n/a	20279.2727	show_face	unfamiliar_face	immediate_repeat	14	u026.bmp
81.8125454545	n/a	20453.1364	left_press	n/a	n/a	256	n/a
82.0861818182	n/a	20521.5455	show_circle	n/a	n/a	0	circle.bmp
83.7861818182	n/a	20946.5455	show_cross	n/a	n/a	n/a	cross.bmp
84.2570909091	n/a	21064.2727	show_face	scrambled_face	delayed_repeat	19	s025.bmp
84.9789090909	n/a	21244.7273	right_press	n/a	n/a	4096	n/a
85.0852727273	n/a	21271.3182	show_circle	n/a	n/a	0	circle.bmp
86.7852727273	n/a	21696.3182	show_cross	n/a	n/a	n/a	cross.bmp
87.4143636364	n/a	21853.5909	show_face	scrambled_face	first_show	17	s044.bmp
88.0898181818	n/a	22022.4545	left_press	n/a	n/a	256	n/a
88.2734545455	n/a	22068.3636	show_circle	n/a	n/a	0	circle.bmp
89.9734545455	n/a	22493.3636	show_cross	n/a	n/a	n/a	cross.bmp
90.5052727273	n/a	22626.3182	show_face	scrambled_face	first_show	17	s123.bmp
91.2134545455	n/a	22803.3636	right_press	n/a	n/a	4096	n/a
91.3234545455	n/a	22830.8636	show_circle	n/a	n/a	0	circle.bmp
93.0234545455	n/a	23255.8636	show_cross	n/a	n/a	n/a	cross.bmp
93.5952727273	n/a	23398.8182	show_face	scrambled_face	delayed_repeat	19	s135.bmp
94.1907272727	n/a	23547.6818	left_press	n/a	n/a	256	n/a
94.4680000000	n/a	23617	show_circle	n/a	n/a	0	circle.bmp
96.1680000000	n/a	24042	show_cross	n/a	n/a	n/a	cross.bmp
96.8034545455	n/a	24200.8636	show_face	scrambled_face	first_show	17	s038.bmp
97.4070909091	n/a	24351.7727	left_press	n/a	n/a	256	n/a
97.8143636364	n/a	24453.5909	show_circle	n/a	n/a	0	circle.bmp
99.5143636364	n/a	24878.5909	show_cross	n/a	n/a	n/a	cross.bmp
100.1607272727	n/a	25040.1818	show_face	scrambled_face	immediate_repeat	18	s038.bmp
100.7452727273	n/a	25186.3182	left_press	n/a	n/a	256	n/a
101.0025454545	n/a	25250.6364	show_circle	n/a	n/a	0	circle.bmp
102.7025454545	n/a	25675.6364	show_cross	n/a	n/a	n/a	cross.bmp
103.2843636364	n/a	25821.0909	show_face	unfamiliar_face	first_show	13	u012.bmp
103.9943636364	n/a	25998.5909	left_press	n/a	n/a	256	n/a
104.1970909091	n/a	26049.2727	show_circle	n/a	n/a	0	circle.bmp
105.8970909091	n/a	26474.2727	show_cross	n/a	n/a	n/a	cross.bmp
106.3916363636	n/a	26597.9091	show_face	unfamiliar_face	immediate_repeat	14	u012.bmp
