onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	right_sym	n/a	n/a	n/a	n/a
23.6007272727	n/a	5900.1818	show_face	scrambled_face	first_show	17	s109.bmp
24.3616363636	n/a	6090.4091	right_press	n/a	n/a	4096	n/a
24.6107272727	n/a	6152.6818	show_circle	n/a	n/a	0	circle.bmp
26.3107272727	n/a	6577.6818	show_cross	n/a	n/a	n/a	cross.bmp
26.8416363636	n/a	6710.4091	show_face	unfamiliar_face	first_show	13	u088.bmp
27.5725454545	n/a	6893.1364	left_press	n/a	n/a	256	n/a
27.7070909091	n/a	6926.7727	show_circle	n/a	n/a	0	circle.bmp
29.4070909091	n/a	7351.7727	show_cross	n/a	n/a	n/a	cross.bmp
29.9816363636	n/a	7495.4091	show_face	unfamiliar_face	immediate_repeat	14	u088.bmp
30.7616363636	n/a	7690.4091	left_press	n/a	n/a	256	n/a
30.9825454545	n/a	7745.6364	show_circle	n/a	n/a	0	circle.bmp
32.6825454545	n/a	8170.6364	show_cross	n/a	n/a	n/a	cross.bmp
33.2225454545	n/a	8305.6364	show_face	unfamiliar_face	first_show	13	u003.bmp
34.0780000000	n/a	8519.5	right_press	n/a	n/a	4096	n/a
34.1352727273	n/a	8533.8182	show_circle	n/a	n/a	0	circle.bmp
35.8352727273	n/a	8958.8182	show_cross	n/a	n/a	n/a	cross.bmp
36.4807272727	n/a	9120.1818	show_face	famous_face	first_show	5	f073.bmp
37.1852727273	n/a	9296.3182	left_press	n/a	n/a	256	n/a
37.4361818182	n/a	9359.0455	show_circle	n/a	n/a	0	circle.bmp
39.1361818182	n/a	9784.0455	show_cross	n/a	n/a	n/a	cross.bmp
39.6207272727	n/a	9905.1818	show_face	famous_face	immediate_repeat	6	f073.bmp
40.2943636364	n/a	10073.5909	left_press	n/a	n/a	256	n/a
40.4607272727	n/a	10115.1818	show_circle	n/a	n/a	0	circle.bmp
