onset	duration	sample	event_type	face_type	rep_status	rep_lag	trial	value	stim_file
0.0009090909090909	n/a	1.0	setup_right_sym	n/a	n/a	n/a	n/a	102	n/a
24.0594545455	n/a	26465.4	show_face_initial	scrambled_face	first_show	n/a	1	4	s085.bmp
24.6721818182	n/a	27139.4	right_press	n/a	n/a	n/a	1	4096	n/a
25.074	n/a	27581.4	show_circle	n/a	n/a	n/a	1	0	circle.bmp
26.774	n/a	29451.4	show_cross	n/a	n/a	n/a	2	1	cross.bmp
27.2994545455	n/a	30029.4	show_face	scrambled_face	immediate_repeat	1	2	18	s085.bmp
27.9894545455	n/a	30788.4	right_press	n/a	n/a	n/a	2	4096	n/a
28.284	n/a	31112.4	show_circle	n/a	n/a	n/a	2	0	circle.bmp
29.984	n/a	32982.4	show_cross	n/a	n/a	n/a	3	1	cross.bmp
30.4567272727	n/a	33502.4	show_face	famous_face	first_show	n/a	3	5	f072.bmp
31.1858181818	n/a	34304.4	right_press	n/a	n/a	n/a	3	4096	n/a
31.2776363636	n/a	34405.4	show_circle	n/a	n/a	n/a	3	0	circle.bmp
32.9776363636	n/a	36275.4	show_cross	n/a	n/a	n/a	4	1	cross.bmp
33.5130909091	n/a	36864.4	show_face	famous_face	immediate_repeat	1	4	6	f072.bmp
33.9267272727	n/a	37319.4	right_press	n/a	n/a	n/a	4	4096	n/a
34.3921818182	n/a	37831.4	show_circle	n/a	n/a	n/a	4	0	circle.bmp
36.0921818182	n/a	39701.4	show_cross	n/a	n/a	n/a	5	1	cross.bmp
36.6376363636	n/a	40301.4	show_face	scrambled_face	first_show	n/a	5	17	s031.bmp
37.1049090909	n/a	40815.4	left_press	n/a	n/a	n/a	5	256	n/a
37.4803636364	n/a	41228.4	show_circle	n/a	n/a	n/a	5	0	circle.bmp
39.1803636364	n/a	43098.4	show_cross	n/a	n/a	n/a	6	1	cross.bmp
39.8276363636	n/a	43810.4	show_face	scrambled_face	immediate_repeat	1	6	18	s031.bmp
40.3167272727	n/a	44348.4	left_press	n/a	n/a	n/a	6	256	n/a
40.7521818182	n/a	44827.4	show_circle	n/a	n/a	n/a	6	0	circle.bmp
42.4521818182	n/a	46697.4	show_cross	n/a	n/a	n/a	7	1	cross.bmp
42.9685454545	n/a	47265.4	show_face	famous_face	first_show	n/a	7	5	f009.bmp
43.6030909091	n/a	47963.4	right_press	n/a	n/a	n/a	7	4096	n/a
43.9630909091	n/a	48359.4	show_circle	n/a	n/a	n/a	7	0	circle.bmp
45.6630909091	n/a	50229.4	show_cross	n/a	n/a	n/a	8	1	cross.bmp
46.2258181818	n/a	50848.4	show_face	scrambled_face	first_show	n/a	8	17	s086.bmp
46.8630909091	n/a	51549.4	left_press	n/a	n/a	n/a	8	256	n/a
47.214	n/a	51935.4	show_circle	n/a	n/a	n/a	8	0	circle.bmp
48.914	n/a	53805.4	show_cross	n/a	n/a	n/a	9	1	cross.bmp
49.4330909091	n/a	54376.4	show_face	scrambled_face	immediate_repeat	1	9	18	s086.bmp
50.2712727273	n/a	55298.4	show_circle	n/a	n/a	n/a	9	0	circle.bmp
50.3776363636	n/a	55415.4	left_press	n/a	n/a	n/a	9	256	n/a
51.9712727273	n/a	57168.4	show_cross	n/a	n/a	n/a	10	1	cross.bmp
52.5576363636	n/a	57813.4	show_face	unfamiliar_face	first_show	n/a	10	13	u054.bmp
53.3203636364	n/a	58652.4	left_press	n/a	n/a	n/a	10	256	n/a
53.5221818182	n/a	58874.4	show_circle	n/a	n/a	n/a	10	0	circle.bmp
55.2221818182	n/a	60744.4	show_cross	n/a	n/a	n/a	11	1	cross.bmp
55.7149090909	n/a	61286.4	show_face	unfamiliar_face	immediate_repeat	1	11	14	u054.bmp
56.5049090909	n/a	62155.4	left_press	n/a	n/a	n/a	11	256	n/a
56.5694545455	n/a	62226.4	show_circle	n/a	n/a	n/a	11	0	circle.bmp
58.2694545455	n/a	64096.4	show_cross	n/a	n/a	n/a	12	1	cross.bmp
58.7712727273	n/a	64648.4	show_face	famous_face	first_show	n/a	12	5	f103.bmp
59.654	n/a	65619.4	show_circle	n/a	n/a	n/a	12	0	circle.bmp
59.7121818182	n/a	65683.4	right_press	n/a	n/a	n/a	12	4096	n/a
61.354	n/a	67489.4	show_cross	n/a	n/a	n/a	13	1	cross.bmp
61.8958181818	n/a	68085.4	show_face	famous_face	first_show	n/a	13	5	f030.bmp
62.8721818182	n/a	69159.4	show_circle	n/a	n/a	n/a	13	0	circle.bmp
63.0249090909	n/a	69327.4	right_press	n/a	n/a	n/a	13	4096	n/a
64.5721818182	n/a	71029.4	show_cross	n/a	n/a	n/a	14	1	cross.bmp
65.1030909091	n/a	71613.4	show_face	famous_face	immediate_repeat	1	14	6	f030.bmp
65.6330909091	n/a	72196.4	right_press	n/a	n/a	n/a	14	4096	n/a
66.0894545455	n/a	72698.4	show_circle	n/a	n/a	n/a	14	0	circle.bmp
67.7894545455	n/a	74568.4	show_cross	n/a	n/a	n/a	15	1	cross.bmp
68.344	n/a	75178.4	show_face	scrambled_face	first_show	n/a	15	17	s009.bmp
69.0930909091	n/a	76002.4	right_press	n/a	n/a	n/a	15	4096	n/a
69.3258181818	n/a	76258.4	show_circle	n/a	n/a	n/a	15	0	circle.bmp
71.0258181818	n/a	78128.4	show_cross	n/a	n/a	n/a	16	1	cross.bmp
71.5512727273	n/a	78706.4	show_face	famous_face	delayed_repeat	9	16	7	f009.bmp
72.1476363636	n/a	79362.4	right_press	n/a	n/a	n/a	16	4096	n/a
72.4912727273	n/a	79740.4	show_circle	n/a	n/a	n/a	16	0	circle.bmp
74.1912727273	n/a	81610.4	show_cross	n/a	n/a	n/a	17	1	cross.bmp
74.7421818182	n/a	82216.4	show_face	famous_face	first_show	n/a	17	5	f006.bmp
75.6712727273	n/a	83238.4	left_press	n/a	n/a	n/a	17	256	n/a
75.7330909091	n/a	83306.4	show_circle	n/a	n/a	n/a	17	0	circle.bmp
77.4330909091	n/a	85176.4	show_cross	n/a	n/a	n/a	18	1	cross.bmp
77.9658181818	n/a	85762.4	show_face	scrambled_face	first_show	n/a	18	17	s002.bmp
78.6530909091	n/a	86518.4	left_press	n/a	n/a	n/a	18	256	n/a
78.8030909091	n/a	86683.4	show_circle	n/a	n/a	n/a	18	0	circle.bmp
80.5030909091	n/a	88553.4	show_cross	n/a	n/a	n/a	19	1	cross.bmp
