onset	duration	response_time	button_press	stim_file
n/a	n/a	2.44	3	f120.bmp
n/a	n/a	1.492	1	u007.bmp
n/a	n/a	1.401	1	u107.bmp
n/a	n/a	0.745	1	u117.bmp
n/a	n/a	0.629	1	u125.bmp
n/a	n/a	1.638	2	u140.bmp
n/a	n/a	0.803	1	f128.bmp
n/a	n/a	1.356	2	f015.bmp
n/a	n/a	1.062	3	f108.bmp
n/a	n/a	1.709	2	f140.bmp
n/a	n/a	0.76	1	u026.bmp
n/a	n/a	0.667	1	u021.bmp
n/a	n/a	2.01	3	f059.bmp
n/a	n/a	0.865	2	u066.bmp
n/a	n/a	1.048	3	f039.bmp
n/a	n/a	0.927	3	f038.bmp
n/a	n/a	1.307	3	f023.bmp
n/a	n/a	0.631	3	f004.bmp
n/a	n/a	2.336	2	f122.bmp
n/a	n/a	0.817	1	u110.bmp
n/a	n/a	0.834	3	f002.bmp
n/a	n/a	1.009	1	u081.bmp
n/a	n/a	0.762	3	f064.bmp
n/a	n/a	1.189	1	u142.bmp
n/a	n/a	0.966	3	f009.bmp
n/a	n/a	0.863	3	f001.bmp
n/a	n/a	1.014	1	u071.bmp
n/a	n/a	1.398	3	f027.bmp
n/a	n/a	1.247	1	u084.bmp
n/a	n/a	0.99	3	f118.bmp
n/a	n/a	2.095	2	f045.bmp
n/a	n/a	2.77	2	u041.bmp
n/a	n/a	0.96	1	u068.bmp
n/a	n/a	0.763	1	u114.bmp
n/a	n/a	0.814	1	u028.bmp
n/a	n/a	1.039	2	f071.bmp
n/a	n/a	0.926	1	u029.bmp
n/a	n/a	0.803	3	f050.bmp
n/a	n/a	0.964	3	u126.bmp
n/a	n/a	0.99	1	u097.bmp
n/a	n/a	0.712	1	u103.bmp
n/a	n/a	1.077	3	f109.bmp
n/a	n/a	0.787	1	u136.bmp
n/a	n/a	0.708	1	f135.bmp
n/a	n/a	1.049	3	f017.bmp
n/a	n/a	2.6	2	f068.bmp
n/a	n/a	1.277	2	f036.bmp
n/a	n/a	1.475	2	u040.bmp
n/a	n/a	1.672	2	u090.bmp
n/a	n/a	0.948	1	u124.bmp
n/a	n/a	0.832	3	f058.bmp
n/a	n/a	1.36	3	f020.bmp
n/a	n/a	1.57	2	f112.bmp
n/a	n/a	1.363	1	u074.bmp
n/a	n/a	0.861	3	f150.bmp
n/a	n/a	1.284	3	u001.bmp
n/a	n/a	0.817	3	f030.bmp
n/a	n/a	0.866	3	f134.bmp
n/a	n/a	2.337	1	u019.bmp
n/a	n/a	0.746	3	f136.bmp
n/a	n/a	2.614	1	u055.bmp
n/a	n/a	0.843	3	f025.bmp
n/a	n/a	1.626	1	u096.bmp
n/a	n/a	0.969	1	u106.bmp
n/a	n/a	1.124	1	u069.bmp
n/a	n/a	0.847	1	u015.bmp
n/a	n/a	0.695	1	u082.bmp
n/a	n/a	0.636	1	f073.bmp
n/a	n/a	0.636	1	u032.bmp
n/a	n/a	0.812	3	f063.bmp
n/a	n/a	0.621	3	f044.bmp
n/a	n/a	0.566	3	f056.bmp
n/a	n/a	1.122	3	f101.bmp
n/a	n/a	1.901	2	u004.bmp
n/a	n/a	1.377	1	u038.bmp
n/a	n/a	2.082	1	u048.bmp
n/a	n/a	0.725	3	f041.bmp
n/a	n/a	1.802	2	f149.bmp
n/a	n/a	0.777	1	u050.bmp
n/a	n/a	0.748	1	u014.bmp
n/a	n/a	0.968	3	u033.bmp
n/a	n/a	0.698	3	f006.bmp
n/a	n/a	0.6	3	f088.bmp
n/a	n/a	0.658	3	f067.bmp
n/a	n/a	0.578	3	f070.bmp
n/a	n/a	0.629	3	f066.bmp
n/a	n/a	3.445	1	u020.bmp
n/a	n/a	0.703	3	f083.bmp
n/a	n/a	0.764	1	u044.bmp
n/a	n/a	0.696	3	f069.bmp
n/a	n/a	1.046	1	u012.bmp
n/a	n/a	0.94	1	u118.bmp
n/a	n/a	0.703	3	f119.bmp
n/a	n/a	0.7	1	f100.bmp
n/a	n/a	1.202	1	u043.bmp
n/a	n/a	0.619	3	f115.bmp
n/a	n/a	0.844	1	u087.bmp
n/a	n/a	0.772	1	f095.bmp
n/a	n/a	1.174	3	f127.bmp
n/a	n/a	2.4	2	u024.bmp
n/a	n/a	0.982	3	f111.bmp
n/a	n/a	1.496	2	u035.bmp
n/a	n/a	1.044	1	u100.bmp
n/a	n/a	1.691	1	u101.bmp
n/a	n/a	0.999	1	f028.bmp
n/a	n/a	0.776	1	u089.bmp
n/a	n/a	0.843	1	u150.bmp
n/a	n/a	0.69	1	u147.bmp
n/a	n/a	0.72	3	f013.bmp
n/a	n/a	0.757	3	f049.bmp
n/a	n/a	0.712	1	u146.bmp
n/a	n/a	1.301	1	u088.bmp
n/a	n/a	0.85	3	f010.bmp
