onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	right_sym	n/a	n/a	n/a	n/a
24.7289090909	n/a	6182.2273	show_face	famous_face	first_show	5	f071.bmp
25.5861818182	n/a	6396.5455	right_press	n/a	n/a	4096	n/a
25.6925454545	n/a	6423.1364	show_circle	n/a	n/a	0	circle.bmp
27.3925454545	n/a	6848.1364	show_cross	n/a	n/a	n/a	cross.bmp
27.9361818182	n/a	6984.0455	show_face	scrambled_face	first_show	17	s053.bmp
28.8698181818	n/a	7217.4545	show_circle	n/a	n/a	0	circle.bmp
29.0443636364	n/a	7261.0909	left_press	n/a	n/a	256	n/a
30.5698181818	n/a	7642.4545	show_cross	n/a	n/a	n/a	cross.bmp
31.1261818182	n/a	7781.5455	show_face	scrambled_face	immediate_repeat	18	s053.bmp
31.7980000000	n/a	7949.5	left_press	n/a	n/a	256	n/a
31.9552727273	n/a	7988.8182	show_circle	n/a	n/a	0	circle.bmp
33.6552727273	n/a	8413.8182	show_cross	n/a	n/a	n/a	cross.bmp
34.2334545455	n/a	8558.3636	show_face	unfamiliar_face	first_show	13	u140.bmp
35.0643636364	n/a	8766.0909	left_press	n/a	n/a	256	n/a
35.1198181818	n/a	8779.9545	show_circle	n/a	n/a	0	circle.bmp
36.8198181818	n/a	9204.9545	show_cross	n/a	n/a	n/a	cross.bmp
37.2743636364	n/a	9318.5909	show_face	unfamiliar_face	first_show	13	u026.bmp
38.1707272727	n/a	9542.6818	left_press	n/a	n/a	256	n/a
38.1789090909	n/a	9544.7273	show_circle	n/a	n/a	0	circle.bmp
39.8789090909	n/a	9969.7273	show_cross	n/a	n/a	n/a	cross.bmp
40.5316363636	n/a	10132.9091	show_face	famous_face	first_show	5	f130.bmp
41.4989090909	n/a	10374.7273	show_circle	n/a	n/a	0	circle.bmp
41.9707272727	n/a	10492.6818	right_press	n/a	n/a	4096	n/a
