onset	duration	sample	event_type	face_type	rep_status	rep_lag	trial	value	stim_file
0.0009090909090909	n/a	1.0	setup_left_sym	n/a	n/a	n/a	n/a	101	n/a
24.6021818182	n/a	27062.4	show_face_initial	famous_face	first_show	n/a	1	2	f096.bmp
25.5203636364	n/a	28072.4	show_circle	n/a	n/a	n/a	1	0	circle.bmp
25.7976363636	n/a	28377.4	right_press	n/a	n/a	n/a	1	4096	n/a
27.2203636364	n/a	29942.4	show_cross	n/a	n/a	n/a	2	1	cross.bmp
27.8421818182	n/a	30626.4	show_face	unfamiliar_face	first_show	n/a	2	13	u083.bmp
28.7530909091	n/a	31628.4	show_circle	n/a	n/a	n/a	2	0	circle.bmp
29.0394545455	n/a	31943.4	left_press	n/a	n/a	n/a	2	256	n/a
30.4530909091	n/a	33498.4	show_cross	n/a	n/a	n/a	3	1	cross.bmp
30.9330909091	n/a	34026.4	show_face	unfamiliar_face	first_show	n/a	3	13	u122.bmp
31.8658181818	n/a	35052.4	show_circle	n/a	n/a	n/a	3	0	circle.bmp
32.1667272727	n/a	35383.4	left_press	n/a	n/a	n/a	3	256	n/a
33.5658181818	n/a	36922.4	show_cross	n/a	n/a	n/a	4	1	cross.bmp
34.0567272727	n/a	37462.4	show_face	unfamiliar_face	immediate_repeat	1	4	14	u122.bmp
35.0321818182	n/a	38535.4	show_circle	n/a	n/a	n/a	4	0	circle.bmp
35.2967272727	n/a	38826.4	left_press	n/a	n/a	n/a	4	256	n/a
36.7321818182	n/a	40405.4	show_cross	n/a	n/a	n/a	5	1	cross.bmp
37.3485454545	n/a	41083.4	show_face	unfamiliar_face	first_show	n/a	5	13	u116.bmp
38.3330909091	n/a	42166.4	show_circle	n/a	n/a	n/a	5	0	circle.bmp
38.764	n/a	42640.4	right_press	n/a	n/a	n/a	5	4096	n/a
40.0330909091	n/a	44036.4	show_cross	n/a	n/a	n/a	6	1	cross.bmp
40.5721818182	n/a	44629.4	show_face	unfamiliar_face	immediate_repeat	1	6	14	u116.bmp
41.554	n/a	45709.4	show_circle	n/a	n/a	n/a	6	0	circle.bmp
41.8249090909	n/a	46007.4	right_press	n/a	n/a	n/a	6	4096	n/a
43.254	n/a	47579.4	show_cross	n/a	n/a	n/a	7	1	cross.bmp
43.8630909091	n/a	48249.4	show_face	famous_face	first_show	n/a	7	5	f034.bmp
44.7858181818	n/a	49264.4	show_circle	n/a	n/a	n/a	7	0	circle.bmp
44.7976363636	n/a	49277.4	right_press	n/a	n/a	n/a	7	4096	n/a
46.4858181818	n/a	51134.4	show_cross	n/a	n/a	n/a	8	1	cross.bmp
46.9530909091	n/a	51648.4	show_face	famous_face	immediate_repeat	1	8	6	f034.bmp
47.8421818182	n/a	52626.4	show_circle	n/a	n/a	n/a	8	0	circle.bmp
48.1049090909	n/a	52915.4	right_press	n/a	n/a	n/a	8	4096	n/a
49.5421818182	n/a	54496.4	show_cross	n/a	n/a	n/a	9	1	cross.bmp
50.1603636364	n/a	55176.4	show_face	scrambled_face	first_show	n/a	9	17	s033.bmp
51.1067272727	n/a	56217.4	right_press	n/a	n/a	n/a	9	4096	n/a
51.1521818182	n/a	56267.4	show_circle	n/a	n/a	n/a	9	0	circle.bmp
52.8521818182	n/a	58137.4	show_cross	n/a	n/a	n/a	10	1	cross.bmp
53.3512727273	n/a	58686.4	show_face	famous_face	delayed_repeat	9	10	7	f096.bmp
54.2576363636	n/a	59683.4	show_circle	n/a	n/a	n/a	10	0	circle.bmp
54.4867272727	n/a	59935.4	right_press	n/a	n/a	n/a	10	4096	n/a
55.9576363636	n/a	61553.4	show_cross	n/a	n/a	n/a	11	1	cross.bmp
56.5258181818	n/a	62178.4	show_face	scrambled_face	first_show	n/a	11	17	s027.bmp
57.524	n/a	63276.4	show_circle	n/a	n/a	n/a	11	0	circle.bmp
57.7667272727	n/a	63543.4	right_press	n/a	n/a	n/a	11	4096	n/a
59.224	n/a	65146.4	show_cross	n/a	n/a	n/a	12	1	cross.bmp
59.7658181818	n/a	65742.4	show_face	scrambled_face	immediate_repeat	1	12	18	s027.bmp
60.6549090909	n/a	66720.4	show_circle	n/a	n/a	n/a	12	0	circle.bmp
60.7512727273	n/a	66826.4	right_press	n/a	n/a	n/a	12	4096	n/a
62.3549090909	n/a	68590.4	show_cross	n/a	n/a	n/a	13	1	cross.bmp
62.9567272727	n/a	69252.4	show_face	unfamiliar_face	delayed_repeat	11	13	15	u083.bmp
63.8858181818	n/a	70274.4	show_circle	n/a	n/a	n/a	13	0	circle.bmp
63.9630909091	n/a	70359.4	left_press	n/a	n/a	n/a	13	256	n/a
