onset	duration	sample	event_type	face_type	rep_status	rep_lag	trial	value	stim_file
0.0009090909090909	n/a	1.0	setup_left_sym	n/a	n/a	n/a	n/a	101	n/a
23.6303636364	n/a	25993.4	show_face_initial	scrambled_face	first_show	n/a	1	4	s064.bmp
24.6294545455	n/a	27092.4	show_circle	n/a	n/a	n/a	1	0	circle.bmp
25.1385454545	n/a	27652.4	right_press	n/a	n/a	n/a	1	4096	n/a
26.3294545455	n/a	28962.4	show_cross	n/a	n/a	n/a	2	1	cross.bmp
26.9549090909	n/a	29650.4	show_face	scrambled_face	immediate_repeat	1	2	18	s064.bmp
27.954	n/a	30749.4	show_circle	n/a	n/a	n/a	2	0	circle.bmp
28.1730909091	n/a	30990.4	right_press	n/a	n/a	n/a	2	4096	n/a
29.654	n/a	32619.4	show_cross	n/a	n/a	n/a	3	1	cross.bmp
30.2121818182	n/a	33233.4	show_face	scrambled_face	first_show	n/a	3	17	s120.bmp
31.2294545455	n/a	34352.4	show_circle	n/a	n/a	n/a	3	0	circle.bmp
31.4821818182	n/a	34630.4	right_press	n/a	n/a	n/a	3	4096	n/a
32.9294545455	n/a	36222.4	show_cross	n/a	n/a	n/a	4	1	cross.bmp
33.4530909091	n/a	36798.4	show_face	scrambled_face	immediate_repeat	1	4	18	s120.bmp
34.3958181818	n/a	37835.4	show_circle	n/a	n/a	n/a	4	0	circle.bmp
35.0203636364	n/a	38522.4	right_press	n/a	n/a	n/a	4	4096	n/a
36.0958181818	n/a	39705.4	show_cross	n/a	n/a	n/a	5	1	cross.bmp
36.694	n/a	40363.4	show_face	scrambled_face	first_show	n/a	5	17	s041.bmp
37.6467272727	n/a	41411.4	show_circle	n/a	n/a	n/a	5	0	circle.bmp
38.1530909091	n/a	41968.4	right_press	n/a	n/a	n/a	5	4096	n/a
39.3467272727	n/a	43281.4	show_cross	n/a	n/a	n/a	6	1	cross.bmp
39.8512727273	n/a	43836.4	show_face	scrambled_face	immediate_repeat	1	6	18	s041.bmp
40.814	n/a	44895.4	show_circle	n/a	n/a	n/a	6	0	circle.bmp
41.3130909091	n/a	45444.4	right_press	n/a	n/a	n/a	6	4096	n/a
42.514	n/a	46765.4	show_cross	n/a	n/a	n/a	7	1	cross.bmp
43.0421818182	n/a	47346.4	show_face	famous_face	first_show	n/a	7	5	f102.bmp
44.0430909091	n/a	48447.4	show_circle	n/a	n/a	n/a	7	0	circle.bmp
44.4930909091	n/a	48942.4	right_press	n/a	n/a	n/a	7	4096	n/a
45.7430909091	n/a	50317.4	show_cross	n/a	n/a	n/a	8	1	cross.bmp
46.3330909091	n/a	50966.4	show_face	famous_face	immediate_repeat	1	8	6	f102.bmp
