onset	duration	response_time	button_press	stim_file
n/a	n/a	1.452	3	f053.bmp
n/a	n/a	1.746	1	u028.bmp
n/a	n/a	1.284	1	u143.bmp
n/a	n/a	1.369	3	f084.bmp
n/a	n/a	1.219	3	f119.bmp
n/a	n/a	1.531	1	u087.bmp
n/a	n/a	2.054	1	f141.bmp
n/a	n/a	1.131	3	f096.bmp
n/a	n/a	1.335	1	u096.bmp
n/a	n/a	2.178	2	u016.bmp
n/a	n/a	2.657	2	u080.bmp
n/a	n/a	1.564	1	u032.bmp
n/a	n/a	1.845	2	u064.bmp
n/a	n/a	1.179	1	u071.bmp
n/a	n/a	2.555	2	u041.bmp
n/a	n/a	1.195	1	f105.bmp
n/a	n/a	1.036	3	f073.bmp
n/a	n/a	1.043	3	f001.bmp
n/a	n/a	3.083	2	u095.bmp
n/a	n/a	0.82	3	f026.bmp
n/a	n/a	1.22	1	u063.bmp
n/a	n/a	1.164	1	u115.bmp
n/a	n/a	1.246	2	u049.bmp
n/a	n/a	0.917	3	f110.bmp
n/a	n/a	0.881	3	f135.bmp
n/a	n/a	1.032	1	u099.bmp
n/a	n/a	2.44	3	f019.bmp
n/a	n/a	1.22	2	u021.bmp
n/a	n/a	1.844	3	f125.bmp
n/a	n/a	1.129	3	f027.bmp
n/a	n/a	2.709	2	u104.bmp
n/a	n/a	0.789	3	f052.bmp
n/a	n/a	1.494	1	u125.bmp
n/a	n/a	1.387	3	f107.bmp
n/a	n/a	2.331	1	u040.bmp
n/a	n/a	1.236	2	u031.bmp
n/a	n/a	1.172	1	u085.bmp
n/a	n/a	1.101	2	u007.bmp
n/a	n/a	2.37	1	u121.bmp
n/a	n/a	0.978	3	f113.bmp
n/a	n/a	1.132	2	u009.bmp
n/a	n/a	0.791	3	f104.bmp
n/a	n/a	0.985	1	u112.bmp
n/a	n/a	0.875	3	f040.bmp
n/a	n/a	0.969	3	f054.bmp
n/a	n/a	2.484	1	u091.bmp
n/a	n/a	1.119	1	u048.bmp
n/a	n/a	0.803	1	u110.bmp
n/a	n/a	1.684	1	u098.bmp
n/a	n/a	0.784	3	f120.bmp
n/a	n/a	1.026	3	f011.bmp
n/a	n/a	0.978	3	f097.bmp
n/a	n/a	1.412	3	f046.bmp
n/a	n/a	2.036	2	f103.bmp
n/a	n/a	2.257	3	f112.bmp
n/a	n/a	2.061	3	f115.bmp
n/a	n/a	1.457	1	u039.bmp
n/a	n/a	1.079	2	u072.bmp
n/a	n/a	0.829	3	f018.bmp
n/a	n/a	3.405	2	u008.bmp
n/a	n/a	0.969	3	f058.bmp
n/a	n/a	0.82	3	f109.bmp
n/a	n/a	1.068	3	f106.bmp
n/a	n/a	1.275	3	f033.bmp
n/a	n/a	0.88	3	f070.bmp
n/a	n/a	2.75	2	f140.bmp
n/a	n/a	0.726	3	f090.bmp
n/a	n/a	0.929	1	u126.bmp
n/a	n/a	2.845	3	f118.bmp
n/a	n/a	0.769	1	u117.bmp
n/a	n/a	1.251	3	f039.bmp
n/a	n/a	0.858	1	u132.bmp
n/a	n/a	1.089	3	f021.bmp
n/a	n/a	0.982	2	u067.bmp
n/a	n/a	0.704	3	f034.bmp
n/a	n/a	0.941	1	u059.bmp
n/a	n/a	1.592	3	f099.bmp
n/a	n/a	1.16	3	f145.bmp
n/a	n/a	2.107	1	u106.bmp
n/a	n/a	1.389	3	f095.bmp
n/a	n/a	1.453	2	u020.bmp
n/a	n/a	1.748	1	u010.bmp
n/a	n/a	1.525	3	f116.bmp
n/a	n/a	0.992	3	f051.bmp
n/a	n/a	1.296	3	f072.bmp
n/a	n/a	0.909	3	f038.bmp
n/a	n/a	1.922	3	f055.bmp
n/a	n/a	1.164	3	f093.bmp
n/a	n/a	1.174	2	u056.bmp
n/a	n/a	1.559	1	u088.bmp
n/a	n/a	1.553	2	u073.bmp
n/a	n/a	1.435	3	f029.bmp
n/a	n/a	1.354	3	f059.bmp
n/a	n/a	1.812	1	u097.bmp
n/a	n/a	2.514	1	f149.bmp
n/a	n/a	1.284	1	u042.bmp
n/a	n/a	1.785	3	f111.bmp
n/a	n/a	0.785	3	f094.bmp
n/a	n/a	1.172	3	f146.bmp
n/a	n/a	1.725	1	u054.bmp
