onset	duration	sample	event_type	face_type	rep_status	rep_lag	trial	value	stim_file
0.0009090909090909	n/a	1.0	setup_left_sym	n/a	n/a	n/a	n/a	101	n/a
23.6749090909	n/a	26042.4	show_face_initial	unfamiliar_face	first_show	n/a	1	3	u119.bmp
24.3149090909	n/a	26746.4	left_press	n/a	n/a	n/a	1	256	n/a
24.6485454545	n/a	27113.4	show_circle	n/a	n/a	n/a	1	0	circle.bmp
26.3485454545	n/a	28983.4	show_cross	n/a	n/a	n/a	2	1	cross.bmp
26.8321818182	n/a	29515.4	show_face	unfamiliar_face	immediate_repeat	1	2	14	u119.bmp
27.3549090909	n/a	30090.4	left_press	n/a	n/a	n/a	2	256	n/a
27.664	n/a	30430.4	show_circle	n/a	n/a	n/a	2	0	circle.bmp
29.364	n/a	32300.4	show_cross	n/a	n/a	n/a	3	1	cross.bmp
29.9894545455	n/a	32988.4	show_face	unfamiliar_face	first_show	n/a	3	13	u121.bmp
30.6367272727	n/a	33700.4	left_press	n/a	n/a	n/a	3	256	n/a
30.9776363636	n/a	34075.4	show_circle	n/a	n/a	n/a	3	0	circle.bmp
32.6776363636	n/a	35945.4	show_cross	n/a	n/a	n/a	4	1	cross.bmp
33.1967272727	n/a	36516.4	show_face	unfamiliar_face	immediate_repeat	1	4	14	u121.bmp
33.7412727273	n/a	37115.4	left_press	n/a	n/a	n/a	4	256	n/a
34.1158181818	n/a	37527.4	show_circle	n/a	n/a	n/a	4	0	circle.bmp
35.8158181818	n/a	39397.4	show_cross	n/a	n/a	n/a	5	1	cross.bmp
36.4376363636	n/a	40081.4	show_face	unfamiliar_face	first_show	n/a	5	13	u075.bmp
37.0694545455	n/a	40776.4	left_press	n/a	n/a	n/a	5	256	n/a
37.4021818182	n/a	41142.4	show_circle	n/a	n/a	n/a	5	0	circle.bmp
39.1021818182	n/a	43012.4	show_cross	n/a	n/a	n/a	6	1	cross.bmp
39.6949090909	n/a	43664.4	show_face	unfamiliar_face	immediate_repeat	1	6	14	u075.bmp
40.1767272727	n/a	44194.4	left_press	n/a	n/a	n/a	6	256	n/a
40.524	n/a	44576.4	show_circle	n/a	n/a	n/a	6	0	circle.bmp
42.224	n/a	46446.4	show_cross	n/a	n/a	n/a	7	1	cross.bmp
42.7521818182	n/a	47027.4	show_face	famous_face	first_show	n/a	7	5	f096.bmp
43.394	n/a	47733.4	left_press	n/a	n/a	n/a	7	256	n/a
43.5885454545	n/a	47947.4	show_circle	n/a	n/a	n/a	7	0	circle.bmp
45.2885454545	n/a	49817.4	show_cross	n/a	n/a	n/a	8	1	cross.bmp
45.8430909091	n/a	50427.4	show_face	famous_face	first_show	n/a	8	5	f028.bmp
46.564	n/a	51220.4	right_press	n/a	n/a	n/a	8	4096	n/a
46.8094545455	n/a	51490.4	show_circle	n/a	n/a	n/a	8	0	circle.bmp
48.5094545455	n/a	53360.4	show_cross	n/a	n/a	n/a	9	1	cross.bmp
49.1167272727	n/a	54028.4	show_face	famous_face	immediate_repeat	1	9	6	f028.bmp
49.7330909091	n/a	54706.4	right_press	n/a	n/a	n/a	9	4096	n/a
50.014	n/a	55015.4	show_circle	n/a	n/a	n/a	9	0	circle.bmp
51.714	n/a	56885.4	show_cross	n/a	n/a	n/a	10	1	cross.bmp
52.3076363636	n/a	57538.4	show_face	scrambled_face	first_show	n/a	10	17	s073.bmp
53.0567272727	n/a	58362.4	left_press	n/a	n/a	n/a	10	256	n/a
53.2830909091	n/a	58611.4	show_circle	n/a	n/a	n/a	10	0	circle.bmp
54.9830909091	n/a	60481.4	show_cross	n/a	n/a	n/a	11	1	cross.bmp
55.4649090909	n/a	61011.4	show_face	scrambled_face	immediate_repeat	1	11	18	s073.bmp
56.0376363636	n/a	61641.4	left_press	n/a	n/a	n/a	11	256	n/a
56.3594545455	n/a	61995.4	show_circle	n/a	n/a	n/a	11	0	circle.bmp
58.0594545455	n/a	63865.4	show_cross	n/a	n/a	n/a	12	1	cross.bmp
58.6885454545	n/a	64557.4	show_face	unfamiliar_face	first_show	n/a	12	13	u059.bmp
59.3930909091	n/a	65332.4	left_press	n/a	n/a	n/a	12	256	n/a
59.6285454545	n/a	65591.4	show_circle	n/a	n/a	n/a	12	0	circle.bmp
61.3285454545	n/a	67461.4	show_cross	n/a	n/a	n/a	13	1	cross.bmp
61.9794545455	n/a	68177.4	show_face	unfamiliar_face	first_show	n/a	13	13	u080.bmp
62.9076363636	n/a	69198.4	right_press	n/a	n/a	n/a	13	4096	n/a
62.9958181818	n/a	69295.4	show_circle	n/a	n/a	n/a	13	0	circle.bmp
64.6958181818	n/a	71165.4	show_cross	n/a	n/a	n/a	14	1	cross.bmp
