onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
24.2180000000	n/a	6054.5	show_face	scrambled_face	first_show	17	s031.bmp
24.9370909091	n/a	6234.2727	left_press	n/a	n/a	256	n/a
25.1807272727	n/a	6295.1818	show_circle	n/a	n/a	0	circle.bmp
26.8807272727	n/a	6720.1818	show_cross	n/a	n/a	n/a	cross.bmp
27.5252727273	n/a	6881.3182	show_face	unfamiliar_face	first_show	13	u092.bmp
28.1298181818	n/a	7032.4545	left_press	n/a	n/a	256	n/a
28.4161818182	n/a	7104.0455	show_circle	n/a	n/a	0	circle.bmp
30.1161818182	n/a	7529.0455	show_cross	n/a	n/a	n/a	cross.bmp
30.6489090909	n/a	7662.2273	show_face	scrambled_face	first_show	17	s017.bmp
31.5143636364	n/a	7878.5909	right_press	n/a	n/a	4096	n/a
31.6498181818	n/a	7912.4545	show_circle	n/a	n/a	0	circle.bmp
33.3498181818	n/a	8337.4545	show_cross	n/a	n/a	n/a	cross.bmp
33.9898181818	n/a	8497.4545	show_face	scrambled_face	immediate_repeat	18	s017.bmp
34.6634545455	n/a	8665.8636	right_press	n/a	n/a	4096	n/a
34.9734545455	n/a	8743.3636	show_circle	n/a	n/a	0	circle.bmp
36.6734545455	n/a	9168.3636	show_cross	n/a	n/a	n/a	cross.bmp
37.2980000000	n/a	9324.5	show_face	scrambled_face	first_show	17	s122.bmp
37.9525454545	n/a	9488.1364	right_press	n/a	n/a	4096	n/a
38.2025454545	n/a	9550.6364	show_circle	n/a	n/a	0	circle.bmp
39.9025454545	n/a	9975.6364	show_cross	n/a	n/a	n/a	cross.bmp
40.4889090909	n/a	10122.2273	show_face	scrambled_face	immediate_repeat	18	s122.bmp
41.1680000000	n/a	10292	right_press	n/a	n/a	4096	n/a
41.3534545455	n/a	10338.3636	show_circle	n/a	n/a	0	circle.bmp
43.0534545455	n/a	10763.3636	show_cross	n/a	n/a	n/a	cross.bmp
43.5634545455	n/a	10890.8636	show_face	famous_face	first_show	5	f095.bmp
44.1080000000	n/a	11027	left_press	n/a	n/a	256	n/a
44.4570909091	n/a	11114.2727	show_circle	n/a	n/a	0	circle.bmp
46.1570909091	n/a	11539.2727	show_cross	n/a	n/a	n/a	cross.bmp
46.6870909091	n/a	11671.7727	show_face	famous_face	immediate_repeat	6	f095.bmp
47.1261818182	n/a	11781.5455	left_press	n/a	n/a	256	n/a
47.5616363636	n/a	11890.4091	show_circle	n/a	n/a	0	circle.bmp
49.2616363636	n/a	12315.4091	show_cross	n/a	n/a	n/a	cross.bmp
49.8434545455	n/a	12460.8636	show_face	scrambled_face	first_show	17	s116.bmp
50.7552727273	n/a	12688.8182	show_circle	n/a	n/a	0	circle.bmp
50.8761818182	n/a	12719.0455	right_press	n/a	n/a	4096	n/a
52.4552727273	n/a	13113.8182	show_cross	n/a	n/a	n/a	cross.bmp
52.9507272727	n/a	13237.6818	show_face	scrambled_face	immediate_repeat	18	s116.bmp
53.4061818182	n/a	13351.5455	right_press	n/a	n/a	4096	n/a
53.7907272727	n/a	13447.6818	show_circle	n/a	n/a	0	circle.bmp
55.4907272727	n/a	13872.6818	show_cross	n/a	n/a	n/a	cross.bmp
56.1080000000	n/a	14027	show_face	scrambled_face	delayed_repeat	19	s031.bmp
56.8034545455	n/a	14200.8636	left_press	n/a	n/a	256	n/a
57.0934545455	n/a	14273.3636	show_circle	n/a	n/a	0	circle.bmp
58.7934545455	n/a	14698.3636	show_cross	n/a	n/a	n/a	cross.bmp
59.3652727273	n/a	14841.3182	show_face	unfamiliar_face	first_show	13	u129.bmp
59.8870909091	n/a	14971.7727	left_press	n/a	n/a	256	n/a
60.3561818182	n/a	15089.0455	show_circle	n/a	n/a	0	circle.bmp
62.0561818182	n/a	15514.0455	show_cross	n/a	n/a	n/a	cross.bmp
62.6898181818	n/a	15672.4545	show_face	unfamiliar_face	delayed_repeat	15	u092.bmp
63.2243636364	n/a	15806.0909	left_press	n/a	n/a	256	n/a
63.5707272727	n/a	15892.6818	show_circle	n/a	n/a	0	circle.bmp
65.2707272727	n/a	16317.6818	show_cross	n/a	n/a	n/a	cross.bmp
65.8634545455	n/a	16465.8636	show_face	famous_face	first_show	5	f134.bmp
66.6970909091	n/a	16674.2727	right_press	n/a	n/a	4096	n/a
66.8016363636	n/a	16700.4091	show_circle	n/a	n/a	0	circle.bmp
68.5016363636	n/a	17125.4091	show_cross	n/a	n/a	n/a	cross.bmp
69.1225454545	n/a	17280.6364	show_face	famous_face	first_show	5	f032.bmp
69.8198181818	n/a	17454.9545	right_press	n/a	n/a	4096	n/a
69.9725454545	n/a	17493.1364	show_circle	n/a	n/a	0	circle.bmp
71.6725454545	n/a	17918.1364	show_cross	n/a	n/a	n/a	cross.bmp
72.2780000000	n/a	18069.5	show_face	famous_face	immediate_repeat	6	f032.bmp
72.8725454545	n/a	18218.1364	right_press	n/a	n/a	4096	n/a
73.2525454545	n/a	18313.1364	show_circle	n/a	n/a	0	circle.bmp
74.9525454545	n/a	18738.1364	show_cross	n/a	n/a	n/a	cross.bmp
75.5861818182	n/a	18896.5455	show_face	famous_face	first_show	5	f058.bmp
76.1252727273	n/a	19031.3182	right_press	n/a	n/a	4096	n/a
76.5816363636	n/a	19145.4091	show_circle	n/a	n/a	0	circle.bmp
78.2816363636	n/a	19570.4091	show_cross	n/a	n/a	n/a	cross.bmp
78.8434545455	n/a	19710.8636	show_face	scrambled_face	first_show	17	s091.bmp
79.4470909091	n/a	19861.7727	right_press	n/a	n/a	4096	n/a
79.8498181818	n/a	19962.4545	show_circle	n/a	n/a	0	circle.bmp
81.5498181818	n/a	20387.4545	show_cross	n/a	n/a	n/a	cross.bmp
82.2016363636	n/a	20550.4091	show_face	scrambled_face	first_show	17	s034.bmp
82.7143636364	n/a	20678.5909	left_press	n/a	n/a	256	n/a
83.1134545455	n/a	20778.3636	show_circle	n/a	n/a	0	circle.bmp
84.8134545455	n/a	21203.3636	show_cross	n/a	n/a	n/a	cross.bmp
85.3589090909	n/a	21339.7273	show_face	unfamiliar_face	delayed_repeat	15	u129.bmp
85.9161818182	n/a	21479.0455	left_press	n/a	n/a	256	n/a
86.3652727273	n/a	21591.3182	show_circle	n/a	n/a	0	circle.bmp
88.0652727273	n/a	22016.3182	show_cross	n/a	n/a	n/a	cross.bmp
88.6998181818	n/a	22174.9545	show_face	famous_face	first_show	5	f018.bmp
89.2570909091	n/a	22314.2727	right_press	n/a	n/a	4096	n/a
89.5770909091	n/a	22394.2727	show_circle	n/a	n/a	0	circle.bmp
91.2770909091	n/a	22819.2727	show_cross	n/a	n/a	n/a	cross.bmp
91.9070909091	n/a	22976.7727	show_face	famous_face	delayed_repeat	7	f134.bmp
92.4698181818	n/a	23117.4545	right_press	n/a	n/a	4096	n/a
92.9052727273	n/a	23226.3182	show_circle	n/a	n/a	0	circle.bmp
94.6052727273	n/a	23651.3182	show_cross	n/a	n/a	n/a	cross.bmp
95.2143636364	n/a	23803.5909	show_face	scrambled_face	first_show	17	s024.bmp
95.8916363636	n/a	23972.9091	left_press	n/a	n/a	256	n/a
96.1616363636	n/a	24040.4091	show_circle	n/a	n/a	0	circle.bmp
97.8616363636	n/a	24465.4091	show_cross	n/a	n/a	n/a	cross.bmp
98.4389090909	n/a	24609.7273	show_face	scrambled_face	immediate_repeat	18	s024.bmp
98.9807272727	n/a	24745.1818	left_press	n/a	n/a	256	n/a
99.2589090909	n/a	24814.7273	show_circle	n/a	n/a	0	circle.bmp
100.9589090909	n/a	25239.7273	show_cross	n/a	n/a	n/a	cross.bmp
101.5134545455	n/a	25378.3636	show_face	famous_face	first_show	5	f107.bmp
102.2452727273	n/a	25561.3182	right_press	n/a	n/a	4096	n/a
102.5216363636	n/a	25630.4091	show_circle	n/a	n/a	0	circle.bmp
104.2216363636	n/a	26055.4091	show_cross	n/a	n/a	n/a	cross.bmp
104.8034545455	n/a	26200.8636	show_face	famous_face	immediate_repeat	6	f107.bmp
105.3107272727	n/a	26327.6818	right_press	n/a	n/a	4096	n/a
105.7480000000	n/a	26437	show_circle	n/a	n/a	0	circle.bmp
107.4480000000	n/a	26862	show_cross	n/a	n/a	n/a	cross.bmp
108.0443636364	n/a	27011.0909	show_face	famous_face	delayed_repeat	7	f058.bmp
