onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
23.6798181818	n/a	5919.9545	show_face	scrambled_face	first_show	17	s017.bmp
24.2352727273	n/a	6058.8182	left_press	n/a	n/a	256	n/a
24.5343636364	n/a	6133.5909	show_circle	n/a	n/a	0	circle.bmp
26.2343636364	n/a	6558.5909	show_cross	n/a	n/a	n/a	cross.bmp
26.7707272727	n/a	6692.6818	show_face	famous_face	first_show	5	f044.bmp
27.4243636364	n/a	6856.0909	right_press	n/a	n/a	4096	n/a
27.7198181818	n/a	6929.9545	show_circle	n/a	n/a	0	circle.bmp
29.4198181818	n/a	7354.9545	show_cross	n/a	n/a	n/a	cross.bmp
30.0280000000	n/a	7507	show_face	famous_face	immediate_repeat	6	f044.bmp
30.5734545455	n/a	7643.3636	right_press	n/a	n/a	4096	n/a
30.9707272727	n/a	7742.6818	show_circle	n/a	n/a	0	circle.bmp
32.6707272727	n/a	8167.6818	show_cross	n/a	n/a	n/a	cross.bmp
33.1352727273	n/a	8283.8182	show_face	scrambled_face	first_show	17	s145.bmp
33.6934545455	n/a	8423.3636	left_press	n/a	n/a	256	n/a
33.9789090909	n/a	8494.7273	show_circle	n/a	n/a	0	circle.bmp
35.6789090909	n/a	8919.7273	show_cross	n/a	n/a	n/a	cross.bmp
36.2089090909	n/a	9052.2273	show_face	scrambled_face	immediate_repeat	18	s145.bmp
36.7170909091	n/a	9179.2727	left_press	n/a	n/a	256	n/a
37.1734545455	n/a	9293.3636	show_circle	n/a	n/a	0	circle.bmp
38.8734545455	n/a	9718.3636	show_cross	n/a	n/a	n/a	cross.bmp
39.4998181818	n/a	9874.9545	show_face	scrambled_face	first_show	17	s116.bmp
40.3743636364	n/a	10093.5909	left_press	n/a	n/a	256	n/a
40.4043636364	n/a	10101.0909	show_circle	n/a	n/a	0	circle.bmp
42.1043636364	n/a	10526.0909	show_cross	n/a	n/a	n/a	cross.bmp
42.5907272727	n/a	10647.6818	show_face	scrambled_face	immediate_repeat	18	s116.bmp
43.2507272727	n/a	10812.6818	left_press	n/a	n/a	256	n/a
43.5725454545	n/a	10893.1364	show_circle	n/a	n/a	0	circle.bmp
45.2725454545	n/a	11318.1364	show_cross	n/a	n/a	n/a	cross.bmp
45.8480000000	n/a	11462	show_face	unfamiliar_face	first_show	13	u089.bmp
46.7016363636	n/a	11675.4091	left_press	n/a	n/a	256	n/a
46.7789090909	n/a	11694.7273	show_circle	n/a	n/a	0	circle.bmp
48.4789090909	n/a	12119.7273	show_cross	n/a	n/a	n/a	cross.bmp
49.0052727273	n/a	12251.3182	show_face	unfamiliar_face	first_show	13	u065.bmp
49.5952727273	n/a	12398.8182	right_press	n/a	n/a	4096	n/a
49.8434545455	n/a	12460.8636	show_circle	n/a	n/a	0	circle.bmp
51.5434545455	n/a	12885.8636	show_cross	n/a	n/a	n/a	cross.bmp
52.0789090909	n/a	13019.7273	show_face	scrambled_face	delayed_repeat	19	s017.bmp
52.6670909091	n/a	13166.7727	left_press	n/a	n/a	256	n/a
52.9080000000	n/a	13227	show_circle	n/a	n/a	0	circle.bmp
54.6080000000	n/a	13652	show_cross	n/a	n/a	n/a	cross.bmp
55.1025454545	n/a	13775.6364	show_face	unfamiliar_face	first_show	13	u023.bmp
55.7398181818	n/a	13934.9545	right_press	n/a	n/a	4096	n/a
55.9752727273	n/a	13993.8182	show_circle	n/a	n/a	0	circle.bmp
57.6752727273	n/a	14418.8182	show_cross	n/a	n/a	n/a	cross.bmp
58.1934545455	n/a	14548.3636	show_face	unfamiliar_face	immediate_repeat	14	u023.bmp
58.8616363636	n/a	14715.4091	right_press	n/a	n/a	4096	n/a
59.1361818182	n/a	14784.0455	show_circle	n/a	n/a	0	circle.bmp
60.8361818182	n/a	15209.0455	show_cross	n/a	n/a	n/a	cross.bmp
61.4007272727	n/a	15350.1818	show_face	scrambled_face	first_show	17	s093.bmp
62.0789090909	n/a	15519.7273	left_press	n/a	n/a	256	n/a
62.3934545455	n/a	15598.3636	show_circle	n/a	n/a	0	circle.bmp
64.0934545455	n/a	16023.3636	show_cross	n/a	n/a	n/a	cross.bmp
64.6580000000	n/a	16164.5	show_face	famous_face	first_show	5	f059.bmp
65.5180000000	n/a	16379.5	left_press	n/a	n/a	256	n/a
65.6352727273	n/a	16408.8182	show_circle	n/a	n/a	0	circle.bmp
67.3352727273	n/a	16833.8182	show_cross	n/a	n/a	n/a	cross.bmp
67.9825454545	n/a	16995.6364	show_face	famous_face	immediate_repeat	6	f059.bmp
68.8298181818	n/a	17207.4545	right_press	n/a	n/a	4096	n/a
68.8652727273	n/a	17216.3182	show_circle	n/a	n/a	0	circle.bmp
70.5652727273	n/a	17641.3182	show_cross	n/a	n/a	n/a	cross.bmp
71.1561818182	n/a	17789.0455	show_face	unfamiliar_face	first_show	13	u074.bmp
71.8307272727	n/a	17957.6818	right_press	n/a	n/a	4096	n/a
72.1352727273	n/a	18033.8182	show_circle	n/a	n/a	0	circle.bmp
73.8352727273	n/a	18458.8182	show_cross	n/a	n/a	n/a	cross.bmp
74.3970909091	n/a	18599.2727	show_face	unfamiliar_face	delayed_repeat	15	u089.bmp
75.0934545455	n/a	18773.3636	left_press	n/a	n/a	256	n/a
75.3680000000	n/a	18842	show_circle	n/a	n/a	0	circle.bmp
77.0680000000	n/a	19267	show_cross	n/a	n/a	n/a	cross.bmp
77.7043636364	n/a	19426.0909	show_face	scrambled_face	first_show	17	s037.bmp
78.3452727273	n/a	19586.3182	left_press	n/a	n/a	256	n/a
78.6789090909	n/a	19669.7273	show_circle	n/a	n/a	0	circle.bmp
80.3789090909	n/a	20094.7273	show_cross	n/a	n/a	n/a	cross.bmp
80.8789090909	n/a	20219.7273	show_face	unfamiliar_face	delayed_repeat	15	u065.bmp
81.5470909091	n/a	20386.7727	right_press	n/a	n/a	4096	n/a
81.7225454545	n/a	20430.6364	show_circle	n/a	n/a	0	circle.bmp
83.4225454545	n/a	20855.6364	show_cross	n/a	n/a	n/a	cross.bmp
84.0189090909	n/a	21004.7273	show_face	unfamiliar_face	first_show	13	u083.bmp
84.6843636364	n/a	21171.0909	right_press	n/a	n/a	4096	n/a
84.9334545455	n/a	21233.3636	show_circle	n/a	n/a	0	circle.bmp
86.6334545455	n/a	21658.3636	show_cross	n/a	n/a	n/a	cross.bmp
87.1261818182	n/a	21781.5455	show_face	unfamiliar_face	first_show	13	u055.bmp
87.6834545455	n/a	21920.8636	right_press	n/a	n/a	4096	n/a
87.9861818182	n/a	21996.5455	show_circle	n/a	n/a	0	circle.bmp
89.6861818182	n/a	22421.5455	show_cross	n/a	n/a	n/a	cross.bmp
90.1998181818	n/a	22549.9545	show_face	unfamiliar_face	immediate_repeat	14	u055.bmp
90.7434545455	n/a	22685.8636	right_press	n/a	n/a	4096	n/a
91.1161818182	n/a	22779.0455	show_circle	n/a	n/a	0	circle.bmp
92.8161818182	n/a	23204.0455	show_cross	n/a	n/a	n/a	cross.bmp
93.3570909091	n/a	23339.2727	show_face	scrambled_face	delayed_repeat	19	s093.bmp
94.1589090909	n/a	23539.7273	left_press	n/a	n/a	256	n/a
94.2170909091	n/a	23554.2727	show_circle	n/a	n/a	0	circle.bmp
95.9170909091	n/a	23979.2727	show_cross	n/a	n/a	n/a	cross.bmp
96.4643636364	n/a	24116.0909	show_face	unfamiliar_face	first_show	13	u058.bmp
97.1252727273	n/a	24281.3182	right_press	n/a	n/a	4096	n/a
97.4561818182	n/a	24364.0455	show_circle	n/a	n/a	0	circle.bmp
99.1561818182	n/a	24789.0455	show_cross	n/a	n/a	n/a	cross.bmp
99.6889090909	n/a	24922.2273	show_face	unfamiliar_face	immediate_repeat	14	u058.bmp
100.4216363636	n/a	25105.4091	right_press	n/a	n/a	4096	n/a
100.5770909091	n/a	25144.2727	show_circle	n/a	n/a	0	circle.bmp
102.2770909091	n/a	25569.2727	show_cross	n/a	n/a	n/a	cross.bmp
102.9298181818	n/a	25732.4545	show_face	unfamiliar_face	first_show	13	u079.bmp
103.5243636364	n/a	25881.0909	right_press	n/a	n/a	4096	n/a
103.7870909091	n/a	25946.7727	show_circle	n/a	n/a	0	circle.bmp
105.4870909091	n/a	26371.7727	show_cross	n/a	n/a	n/a	cross.bmp
