onset	duration	response_time	button_press	stim_file
n/a	n/a	1.066	3	f012.bmp
n/a	n/a	1.513	1	f089.bmp
n/a	n/a	1.324	2	f055.bmp
n/a	n/a	1.12	1	u110.bmp
n/a	n/a	1.011	2	u016.bmp
n/a	n/a	1.172	2	u115.bmp
n/a	n/a	0.877	2	u103.bmp
n/a	n/a	1.18	1	f024.bmp
n/a	n/a	1.077	3	f085.bmp
n/a	n/a	0.987	2	u010.bmp
n/a	n/a	1.236	2	u006.bmp
n/a	n/a	1.036	1	u015.bmp
n/a	n/a	1.1	2	f054.bmp
n/a	n/a	1.288	2	u113.bmp
n/a	n/a	1.22	2	f092.bmp
n/a	n/a	0.98	1	f104.bmp
n/a	n/a	1.446	2	f010.bmp
n/a	n/a	0.884	1	u025.bmp
n/a	n/a	0.914	1	u073.bmp
n/a	n/a	1.079	3	f003.bmp
n/a	n/a	1.149	1	f062.bmp
n/a	n/a	0.832	1	u114.bmp
n/a	n/a	0.888	2	u049.bmp
n/a	n/a	1.366	2	f058.bmp
n/a	n/a	1.151	2	f108.bmp
n/a	n/a	0.826	1	u007.bmp
n/a	n/a	0.683	3	f088.bmp
n/a	n/a	0.817	3	f147.bmp
n/a	n/a	0.858	1	u048.bmp
n/a	n/a	1.121	1	f138.bmp
n/a	n/a	1.069	2	f066.bmp
n/a	n/a	0.963	1	u030.bmp
n/a	n/a	0.91	3	f061.bmp
n/a	n/a	0.995	1	f068.bmp
n/a	n/a	0.828	1	u074.bmp
n/a	n/a	0.821	1	u036.bmp
n/a	n/a	0.949	1	u139.bmp
n/a	n/a	0.952	1	f110.bmp
n/a	n/a	0.907	1	f142.bmp
n/a	n/a	1.072	2	u078.bmp
n/a	n/a	0.901	3	f133.bmp
n/a	n/a	1.107	2	f041.bmp
n/a	n/a	1.167	3	f065.bmp
n/a	n/a	0.937	2	f136.bmp
n/a	n/a	1.029	2	f035.bmp
n/a	n/a	1.093	2	f098.bmp
n/a	n/a	0.89	1	u145.bmp
n/a	n/a	0.935	1	u063.bmp
n/a	n/a	1.003	2	f046.bmp
n/a	n/a	0.972	3	f146.bmp
n/a	n/a	1.462	2	u018.bmp
n/a	n/a	1.228	1	u023.bmp
n/a	n/a	0.827	3	f101.bmp
n/a	n/a	1.259	3	f077.bmp
n/a	n/a	0.905	1	u137.bmp
n/a	n/a	1.262	2	u144.bmp
n/a	n/a	1.188	1	u056.bmp
n/a	n/a	0.957	2	f067.bmp
n/a	n/a	0.928	3	f032.bmp
