onset	duration	response_time	button_press	stim_file
n/a	n/a	0.93	3	f064.bmp
n/a	n/a	1.453	1	u018.bmp
n/a	n/a	1.091	1	u046.bmp
n/a	n/a	1.023	1	f019.bmp
n/a	n/a	3.95	1	f108.bmp
n/a	n/a	1.298	1	u076.bmp
n/a	n/a	1.038	1	u103.bmp
n/a	n/a	2.636	1	u024.bmp
n/a	n/a	1.128	3	f083.bmp
n/a	n/a	1.044	3	f082.bmp
n/a	n/a	2.673	3	f069.bmp
n/a	n/a	1.067	3	f015.bmp
n/a	n/a	0.713	3	f090.bmp
n/a	n/a	1.029	1	u006.bmp
n/a	n/a	0.709	3	f074.bmp
n/a	n/a	0.914	1	u065.bmp
n/a	n/a	2.271	2	u109.bmp
n/a	n/a	7.777	2	f049.bmp
n/a	n/a	1.237	3	f051.bmp
n/a	n/a	0.707	3	f137.bmp
n/a	n/a	1.368	3	f079.bmp
n/a	n/a	1.226	1	u113.bmp
n/a	n/a	1.129	1	u011.bmp
n/a	n/a	0.797	1	u089.bmp
n/a	n/a	2.766	2	u092.bmp
n/a	n/a	2.22	1	u038.bmp
n/a	n/a	4.241	1	u108.bmp
n/a	n/a	5.442	3	f036.bmp
n/a	n/a	1.735	1	u033.bmp
n/a	n/a	0.633	1	u087.bmp
n/a	n/a	2.234	3	f011.bmp
n/a	n/a	0.934	1	u059.bmp
n/a	n/a	1.337	3	f033.bmp
n/a	n/a	0.707	1	u009.bmp
n/a	n/a	2.736	1	u088.bmp
n/a	n/a	1.432	1	f104.bmp
n/a	n/a	0.647	3	f096.bmp
n/a	n/a	1.134	3	f021.bmp
n/a	n/a	1.594	1	f027.bmp
n/a	n/a	1.242	3	f125.bmp
n/a	n/a	3.424	1	u016.bmp
n/a	n/a	2.451	2	u003.bmp
n/a	n/a	0.695	1	u071.bmp
n/a	n/a	1.084	1	u081.bmp
n/a	n/a	0.97	1	u047.bmp
n/a	n/a	0.979	1	u123.bmp
n/a	n/a	0.637	1	u013.bmp
n/a	n/a	0.981	1	u070.bmp
n/a	n/a	5.23	1	f039.bmp
n/a	n/a	0.972	3	f118.bmp
n/a	n/a	1.174	1	u144.bmp
n/a	n/a	3.919	2	u091.bmp
n/a	n/a	2.341	3	f043.bmp
n/a	n/a	1.093	1	u099.bmp
n/a	n/a	1.93	1	u126.bmp
n/a	n/a	0.804	1	u055.bmp
n/a	n/a	0.708	3	f050.bmp
n/a	n/a	0.889	1	u014.bmp
n/a	n/a	1.422	1	u117.bmp
n/a	n/a	0.917	1	u090.bmp
n/a	n/a	0.689	3	f131.bmp
n/a	n/a	1.094	3	f002.bmp
n/a	n/a	2.996	2	u095.bmp
n/a	n/a	4.584	3	f065.bmp
n/a	n/a	0.738	3	f013.bmp
n/a	n/a	0.653	1	u128.bmp
n/a	n/a	1.212	3	f001.bmp
n/a	n/a	1.308	1	u002.bmp
n/a	n/a	0.72	1	f087.bmp
n/a	n/a	1.156	1	u026.bmp
n/a	n/a	0.894	1	u141.bmp
n/a	n/a	2.204	1	u004.bmp
n/a	n/a	0.778	3	f056.bmp
n/a	n/a	0.963	1	f126.bmp
n/a	n/a	1.301	3	f139.bmp
n/a	n/a	3.713	1	f105.bmp
n/a	n/a	1.08	1	f077.bmp
n/a	n/a	0.661	3	f057.bmp
n/a	n/a	0.716	1	f030.bmp
n/a	n/a	4.313	3	f063.bmp
n/a	n/a	2.774	2	f084.bmp
n/a	n/a	11.019	1	f085.bmp
n/a	n/a	2.255	1	f145.bmp
n/a	n/a	3.33	1	u062.bmp
n/a	n/a	0.801	3	f119.bmp
n/a	n/a	0.786	1	u028.bmp
n/a	n/a	0.867	3	f113.bmp
n/a	n/a	1.433	3	f089.bmp
n/a	n/a	1.4	1	f071.bmp
n/a	n/a	0.608	1	u129.bmp
n/a	n/a	3.68	2	f140.bmp
n/a	n/a	3.337	3	f109.bmp
n/a	n/a	0.823	1	u051.bmp
n/a	n/a	0.951	1	u079.bmp
n/a	n/a	0.826	1	f023.bmp
n/a	n/a	0.858	3	f032.bmp
n/a	n/a	3.855	3	f107.bmp
n/a	n/a	0.905	1	f103.bmp
n/a	n/a	1.525	1	u040.bmp
n/a	n/a	1.224	2	f016.bmp
n/a	n/a	0.919	1	f141.bmp
n/a	n/a	2.164	3	f035.bmp
n/a	n/a	0.956	3	f020.bmp
n/a	n/a	2.326	3	f127.bmp
n/a	n/a	2.935	1	f142.bmp
n/a	n/a	0.71	3	f046.bmp
n/a	n/a	0.818	1	u017.bmp
n/a	n/a	2.084	1	f149.bmp
n/a	n/a	2.471	3	f003.bmp
n/a	n/a	1.683	2	u048.bmp
n/a	n/a	3.655	2	f120.bmp
n/a	n/a	1.128	1	u074.bmp
n/a	n/a	1.403	1	u050.bmp
n/a	n/a	1.235	1	f095.bmp
n/a	n/a	4.859	2	u093.bmp
n/a	n/a	1.849	1	u082.bmp
n/a	n/a	1.262	1	u101.bmp
n/a	n/a	1.116	3	f121.bmp
n/a	n/a	1.201	1	u019.bmp
n/a	n/a	1.432	3	f134.bmp
n/a	n/a	1.942	3	u001.bmp
n/a	n/a	0.727	1	u132.bmp
n/a	n/a	1.035	1	u124.bmp
n/a	n/a	0.779	1	u044.bmp
n/a	n/a	0.797	3	f052.bmp
n/a	n/a	0.902	1	u032.bmp
n/a	n/a	1.45	1	u080.bmp
n/a	n/a	0.777	1	u143.bmp
n/a	n/a	2.498	2	f068.bmp
n/a	n/a	1.572	3	u107.bmp
n/a	n/a	1.212	3	f009.bmp
n/a	n/a	0.932	1	u110.bmp
n/a	n/a	0.791	3	f110.bmp
n/a	n/a	2.544	2	u027.bmp
n/a	n/a	0.952	1	u069.bmp
n/a	n/a	0.795	1	u135.bmp
n/a	n/a	1.653	1	f031.bmp
n/a	n/a	1.026	1	u045.bmp
n/a	n/a	2.634	2	u115.bmp
n/a	n/a	0.918	3	f040.bmp
n/a	n/a	0.858	3	f098.bmp
n/a	n/a	1.257	1	u064.bmp
n/a	n/a	1.551	3	f072.bmp
n/a	n/a	2.857	3	f059.bmp
n/a	n/a	0.715	3	f022.bmp
n/a	n/a	0.831	1	u100.bmp
n/a	n/a	0.751	1	u131.bmp
n/a	n/a	1.019	1	f094.bmp
n/a	n/a	0.739	3	f044.bmp
n/a	n/a	0.75	1	u025.bmp
n/a	n/a	0.913	1	u005.bmp
n/a	n/a	0.782	1	f132.bmp
n/a	n/a	0.648	3	f018.bmp
n/a	n/a	1.224	1	u127.bmp
n/a	n/a	0.703	3	f004.bmp
n/a	n/a	2.821	2	u094.bmp
n/a	n/a	1.008	1	u012.bmp
n/a	n/a	0.736	3	f070.bmp
n/a	n/a	1.38	1	u031.bmp
n/a	n/a	0.917	1	u078.bmp
n/a	n/a	0.618	1	f093.bmp
n/a	n/a	0.683	1	u096.bmp
n/a	n/a	0.842	1	u036.bmp
n/a	n/a	0.641	3	f014.bmp
n/a	n/a	2.153	1	f111.bmp
n/a	n/a	0.634	3	f066.bmp
n/a	n/a	1.106	1	u034.bmp
n/a	n/a	0.814	1	u139.bmp
n/a	n/a	1.591	2	u098.bmp
n/a	n/a	2.247	1	u029.bmp
n/a	n/a	0.915	1	u058.bmp
n/a	n/a	1.263	2	f136.bmp
n/a	n/a	0.981	1	u020.bmp
n/a	n/a	0.671	1	u072.bmp
n/a	n/a	0.693	1	u030.bmp
n/a	n/a	1.522	1	u008.bmp
n/a	n/a	1.268	1	u125.bmp
n/a	n/a	0.81	1	u112.bmp
n/a	n/a	1.09	3	f099.bmp
n/a	n/a	0.719	1	u075.bmp
n/a	n/a	0.836	3	f124.bmp
n/a	n/a	0.74	3	f060.bmp
n/a	n/a	0.8	1	u061.bmp
n/a	n/a	1.441	3	f048.bmp
n/a	n/a	0.959	1	u134.bmp
n/a	n/a	2.145	1	u043.bmp
n/a	n/a	1.114	1	u137.bmp
n/a	n/a	1.375	1	f106.bmp
n/a	n/a	0.712	3	f101.bmp
n/a	n/a	0.669	3	f058.bmp
n/a	n/a	0.74	3	f088.bmp
n/a	n/a	1.208	3	f143.bmp
n/a	n/a	0.712	1	u130.bmp
n/a	n/a	0.613	1	u063.bmp
n/a	n/a	0.582	1	u147.bmp
n/a	n/a	1.401	1	f100.bmp
n/a	n/a	1.273	3	f005.bmp
n/a	n/a	1.086	1	f008.bmp
n/a	n/a	0.947	1	u122.bmp
n/a	n/a	0.934	3	f042.bmp
n/a	n/a	1.025	1	u102.bmp
n/a	n/a	0.753	1	u073.bmp
n/a	n/a	0.684	1	u077.bmp
n/a	n/a	2.29	1	f007.bmp
n/a	n/a	2.364	3	f075.bmp
n/a	n/a	1.772	1	u035.bmp
n/a	n/a	0.883	1	u054.bmp
n/a	n/a	0.617	3	f053.bmp
n/a	n/a	0.778	1	u066.bmp
