onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
22.9970909091	n/a	5749.2727	show_face	scrambled_face	first_show	17	s132.bmp
24.0061818182	n/a	6001.5455	show_circle	n/a	n/a	0	circle.bmp
24.3980000000	n/a	6099.5	left_press	n/a	n/a	256	n/a
25.7061818182	n/a	6426.5455	show_cross	n/a	n/a	n/a	cross.bmp
26.2716363636	n/a	6567.9091	show_face	scrambled_face	immediate_repeat	18	s132.bmp
27.0780000000	n/a	6769.5	left_press	n/a	n/a	256	n/a
27.2716363636	n/a	6817.9091	show_circle	n/a	n/a	0	circle.bmp
28.9716363636	n/a	7242.9091	show_cross	n/a	n/a	n/a	cross.bmp
29.5125454545	n/a	7378.1364	show_face	scrambled_face	first_show	17	s045.bmp
30.4807272727	n/a	7620.1818	right_press	n/a	n/a	4096	n/a
30.4952727273	n/a	7623.8182	show_circle	n/a	n/a	0	circle.bmp
32.1952727273	n/a	8048.8182	show_cross	n/a	n/a	n/a	cross.bmp
32.7861818182	n/a	8196.5455	show_face	famous_face	first_show	5	f126.bmp
33.6916363636	n/a	8422.9091	left_press	n/a	n/a	256	n/a
33.7361818182	n/a	8434.0455	show_circle	n/a	n/a	0	circle.bmp
35.4361818182	n/a	8859.0455	show_cross	n/a	n/a	n/a	cross.bmp
36.0270909091	n/a	9006.7727	show_face	scrambled_face	first_show	17	s057.bmp
36.9680000000	n/a	9242	show_circle	n/a	n/a	0	circle.bmp
37.0034545455	n/a	9250.8636	left_press	n/a	n/a	256	n/a
38.6680000000	n/a	9667	show_cross	n/a	n/a	n/a	cross.bmp
39.1343636364	n/a	9783.5909	show_face	famous_face	first_show	5	f138.bmp
39.9680000000	n/a	9992	show_circle	n/a	n/a	0	circle.bmp
39.9907272727	n/a	9997.6818	left_press	n/a	n/a	256	n/a
41.6680000000	n/a	10417	show_cross	n/a	n/a	n/a	cross.bmp
42.1580000000	n/a	10539.5	show_face	famous_face	immediate_repeat	6	f138.bmp
42.7607272727	n/a	10690.1818	left_press	n/a	n/a	256	n/a
43.0116363636	n/a	10752.9091	show_circle	n/a	n/a	0	circle.bmp
44.7116363636	n/a	11177.9091	show_cross	n/a	n/a	n/a	cross.bmp
45.2152727273	n/a	11303.8182	show_face	scrambled_face	first_show	17	s008.bmp
46.0380000000	n/a	11509.5	show_circle	n/a	n/a	0	circle.bmp
46.1770909091	n/a	11544.2727	right_press	n/a	n/a	4096	n/a
47.7380000000	n/a	11934.5	show_cross	n/a	n/a	n/a	cross.bmp
48.3725454545	n/a	12093.1364	show_face	scrambled_face	immediate_repeat	18	s008.bmp
48.8561818182	n/a	12214.0455	right_press	n/a	n/a	4096	n/a
49.3216363636	n/a	12330.4091	show_circle	n/a	n/a	0	circle.bmp
51.0216363636	n/a	12755.4091	show_cross	n/a	n/a	n/a	cross.bmp
51.4961818182	n/a	12874.0455	show_face	unfamiliar_face	first_show	13	u140.bmp
52.3216363636	n/a	13080.4091	show_circle	n/a	n/a	0	circle.bmp
52.4570909091	n/a	13114.2727	left_press	n/a	n/a	256	n/a
54.0216363636	n/a	13505.4091	show_cross	n/a	n/a	n/a	cross.bmp
54.6370909091	n/a	13659.2727	show_face	unfamiliar_face	immediate_repeat	14	u140.bmp
55.2670909091	n/a	13816.7727	left_press	n/a	n/a	256	n/a
55.4880000000	n/a	13872	show_circle	n/a	n/a	0	circle.bmp
57.1880000000	n/a	14297	show_cross	n/a	n/a	n/a	cross.bmp
57.7780000000	n/a	14444.5	show_face	scrambled_face	delayed_repeat	19	s045.bmp
58.6843636364	n/a	14671.0909	right_press	n/a	n/a	4096	n/a
58.6889090909	n/a	14672.2273	show_circle	n/a	n/a	0	circle.bmp
60.3889090909	n/a	15097.2273	show_cross	n/a	n/a	n/a	cross.bmp
61.0352727273	n/a	15258.8182	show_face	famous_face	first_show	5	f023.bmp
61.9780000000	n/a	15494.5	show_circle	n/a	n/a	0	circle.bmp
62.2907272727	n/a	15572.6818	left_press	n/a	n/a	256	n/a
63.6780000000	n/a	15919.5	show_cross	n/a	n/a	n/a	cross.bmp
64.2089090909	n/a	16052.2273	show_face	famous_face	immediate_repeat	6	f023.bmp
64.8352727273	n/a	16208.8182	left_press	n/a	n/a	256	n/a
65.1643636364	n/a	16291.0909	show_circle	n/a	n/a	0	circle.bmp
66.8643636364	n/a	16716.0909	show_cross	n/a	n/a	n/a	cross.bmp
67.4161818182	n/a	16854.0455	show_face	famous_face	delayed_repeat	7	f126.bmp
68.3352727273	n/a	17083.8182	left_press	n/a	n/a	256	n/a
68.3870909091	n/a	17096.7727	show_circle	n/a	n/a	0	circle.bmp
70.0870909091	n/a	17521.7727	show_cross	n/a	n/a	n/a	cross.bmp
70.6234545455	n/a	17655.8636	show_face	unfamiliar_face	first_show	13	u127.bmp
71.3861818182	n/a	17846.5455	right_press	n/a	n/a	4096	n/a
71.4498181818	n/a	17862.4545	show_circle	n/a	n/a	0	circle.bmp
73.1498181818	n/a	18287.4545	show_cross	n/a	n/a	n/a	cross.bmp
73.6807272727	n/a	18420.1818	show_face	scrambled_face	delayed_repeat	19	s057.bmp
74.5116363636	n/a	18627.9091	show_circle	n/a	n/a	0	circle.bmp
74.5334545455	n/a	18633.3636	left_press	n/a	n/a	256	n/a
76.2116363636	n/a	19052.9091	show_cross	n/a	n/a	n/a	cross.bmp
76.8380000000	n/a	19209.5	show_face	unfamiliar_face	first_show	13	u025.bmp
77.5416363636	n/a	19385.4091	right_press	n/a	n/a	4096	n/a
77.7116363636	n/a	19427.9091	show_circle	n/a	n/a	0	circle.bmp
79.4116363636	n/a	19852.9091	show_cross	n/a	n/a	n/a	cross.bmp
79.9798181818	n/a	19994.9545	show_face	unfamiliar_face	immediate_repeat	14	u025.bmp
80.5498181818	n/a	20137.4545	right_press	n/a	n/a	4096	n/a
80.9607272727	n/a	20240.1818	show_circle	n/a	n/a	0	circle.bmp
82.6607272727	n/a	20665.1818	show_cross	n/a	n/a	n/a	cross.bmp
83.3034545455	n/a	20825.8636	show_face	famous_face	first_show	5	f076.bmp
84.0470909091	n/a	21011.7727	left_press	n/a	n/a	256	n/a
84.2052727273	n/a	21051.3182	show_circle	n/a	n/a	0	circle.bmp
85.9052727273	n/a	21476.3182	show_cross	n/a	n/a	n/a	cross.bmp
86.4934545455	n/a	21623.3636	show_face	scrambled_face	first_show	17	s063.bmp
87.5034545455	n/a	21875.8636	show_circle	n/a	n/a	0	circle.bmp
87.6207272727	n/a	21905.1818	left_press	n/a	n/a	256	n/a
89.2034545455	n/a	22300.8636	show_cross	n/a	n/a	n/a	cross.bmp
89.7343636364	n/a	22433.5909	show_face	scrambled_face	first_show	17	s148.bmp
90.6561818182	n/a	22664.0455	left_press	n/a	n/a	256	n/a
90.7198181818	n/a	22679.9545	show_circle	n/a	n/a	0	circle.bmp
92.4198181818	n/a	23104.9545	show_cross	n/a	n/a	n/a	cross.bmp
92.9589090909	n/a	23239.7273	show_face	famous_face	first_show	5	f115.bmp
93.8207272727	n/a	23455.1818	right_press	n/a	n/a	4096	n/a
93.8643636364	n/a	23466.0909	show_circle	n/a	n/a	0	circle.bmp
95.5643636364	n/a	23891.0909	show_cross	n/a	n/a	n/a	cross.bmp
96.1998181818	n/a	24049.9545	show_face	unfamiliar_face	delayed_repeat	15	u127.bmp
96.8661818182	n/a	24216.5455	right_press	n/a	n/a	4096	n/a
97.1634545455	n/a	24290.8636	show_circle	n/a	n/a	0	circle.bmp
98.8634545455	n/a	24715.8636	show_cross	n/a	n/a	n/a	cross.bmp
99.4743636364	n/a	24868.5909	show_face	scrambled_face	first_show	17	s092.bmp
100.3489090909	n/a	25087.2273	show_circle	n/a	n/a	0	circle.bmp
101.0307272727	n/a	25257.6818	left_press	n/a	n/a	256	n/a
102.0489090909	n/a	25512.2273	show_cross	n/a	n/a	n/a	cross.bmp
102.6307272727	n/a	25657.6818	show_face	scrambled_face	first_show	17	s119.bmp
103.4961818182	n/a	25874.0455	show_circle	n/a	n/a	0	circle.bmp
103.6043636364	n/a	25901.0909	left_press	n/a	n/a	256	n/a
105.1961818182	n/a	26299.0455	show_cross	n/a	n/a	n/a	cross.bmp
105.7716363636	n/a	26442.9091	show_face	famous_face	delayed_repeat	7	f076.bmp
106.4752727273	n/a	26618.8182	right_press	n/a	n/a	4096	n/a
