onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
24.4934545455	n/a	6123.3636	show_face	scrambled_face	first_show	17	s143.bmp
25.3180000000	n/a	6329.5	show_circle	n/a	n/a	0	circle.bmp
25.5489090909	n/a	6387.2273	left_press	n/a	n/a	256	n/a
27.0180000000	n/a	6754.5	show_cross	n/a	n/a	n/a	cross.bmp
27.5507272727	n/a	6887.6818	show_face	scrambled_face	immediate_repeat	18	s143.bmp
28.5034545455	n/a	7125.8636	left_press	n/a	n/a	256	n/a
28.5225454545	n/a	7130.6364	show_circle	n/a	n/a	0	circle.bmp
30.2225454545	n/a	7555.6364	show_cross	n/a	n/a	n/a	cross.bmp
30.6916363636	n/a	7672.9091	show_face	unfamiliar_face	first_show	13	u145.bmp
31.6625454545	n/a	7915.6364	show_circle	n/a	n/a	0	circle.bmp
31.7352727273	n/a	7933.8182	right_press	n/a	n/a	4096	n/a
33.3625454545	n/a	8340.6364	show_cross	n/a	n/a	n/a	cross.bmp
33.9989090909	n/a	8499.7273	show_face	famous_face	first_show	5	f008.bmp
34.7889090909	n/a	8697.2273	left_press	n/a	n/a	256	n/a
34.9970909091	n/a	8749.2727	show_circle	n/a	n/a	0	circle.bmp
36.6970909091	n/a	9174.2727	show_cross	n/a	n/a	n/a	cross.bmp
37.3234545455	n/a	9330.8636	show_face	famous_face	immediate_repeat	6	f008.bmp
38.1952727273	n/a	9548.8182	left_press	n/a	n/a	256	n/a
38.2389090909	n/a	9559.7273	show_circle	n/a	n/a	0	circle.bmp
39.9389090909	n/a	9984.7273	show_cross	n/a	n/a	n/a	cross.bmp
40.4307272727	n/a	10107.6818	show_face	unfamiliar_face	first_show	13	u148.bmp
41.3189090909	n/a	10329.7273	show_circle	n/a	n/a	0	circle.bmp
41.6589090909	n/a	10414.7273	right_press	n/a	n/a	4096	n/a
43.0189090909	n/a	10754.7273	show_cross	n/a	n/a	n/a	cross.bmp
43.5043636364	n/a	10876.0909	show_face	scrambled_face	first_show	17	s112.bmp
44.2716363636	n/a	11067.9091	left_press	n/a	n/a	256	n/a
44.3416363636	n/a	11085.4091	show_circle	n/a	n/a	0	circle.bmp
46.0416363636	n/a	11510.4091	show_cross	n/a	n/a	n/a	cross.bmp
46.5116363636	n/a	11627.9091	show_face	scrambled_face	immediate_repeat	18	s112.bmp
47.1534545455	n/a	11788.3636	left_press	n/a	n/a	256	n/a
47.3998181818	n/a	11849.9545	show_circle	n/a	n/a	0	circle.bmp
49.0998181818	n/a	12274.9545	show_cross	n/a	n/a	n/a	cross.bmp
49.7016363636	n/a	12425.4091	show_face	famous_face	first_show	5	f077.bmp
50.4461818182	n/a	12611.5455	right_press	n/a	n/a	4096	n/a
50.5589090909	n/a	12639.7273	show_circle	n/a	n/a	0	circle.bmp
52.2589090909	n/a	13064.7273	show_cross	n/a	n/a	n/a	cross.bmp
52.8925454545	n/a	13223.1364	show_face	famous_face	first_show	5	f054.bmp
53.7334545455	n/a	13433.3636	show_circle	n/a	n/a	0	circle.bmp
53.7916363636	n/a	13447.9091	left_press	n/a	n/a	256	n/a
55.4334545455	n/a	13858.3636	show_cross	n/a	n/a	n/a	cross.bmp
55.9834545455	n/a	13995.8636	show_face	famous_face	immediate_repeat	6	f054.bmp
56.6389090909	n/a	14159.7273	left_press	n/a	n/a	256	n/a
56.9770909091	n/a	14244.2727	show_circle	n/a	n/a	0	circle.bmp
58.6770909091	n/a	14669.2727	show_cross	n/a	n/a	n/a	cross.bmp
59.3243636364	n/a	14831.0909	show_face	unfamiliar_face	delayed_repeat	15	u145.bmp
60.1698181818	n/a	15042.4545	right_press	n/a	n/a	4096	n/a
60.3380000000	n/a	15084.5	show_circle	n/a	n/a	0	circle.bmp
62.0380000000	n/a	15509.5	show_cross	n/a	n/a	n/a	cross.bmp
62.4980000000	n/a	15624.5	show_face	unfamiliar_face	first_show	13	u043.bmp
63.2916363636	n/a	15822.9091	right_press	n/a	n/a	4096	n/a
63.3398181818	n/a	15834.9545	show_circle	n/a	n/a	0	circle.bmp
65.0398181818	n/a	16259.9545	show_cross	n/a	n/a	n/a	cross.bmp
65.5552727273	n/a	16388.8182	show_face	famous_face	first_show	5	f081.bmp
66.4180000000	n/a	16604.5	right_press	n/a	n/a	4096	n/a
66.5243636364	n/a	16631.0909	show_circle	n/a	n/a	0	circle.bmp
68.2243636364	n/a	17056.0909	show_cross	n/a	n/a	n/a	cross.bmp
68.7789090909	n/a	17194.7273	show_face	famous_face	immediate_repeat	6	f081.bmp
69.4561818182	n/a	17364.0455	right_press	n/a	n/a	4096	n/a
69.6280000000	n/a	17407	show_circle	n/a	n/a	0	circle.bmp
71.3280000000	n/a	17832	show_cross	n/a	n/a	n/a	cross.bmp
71.8698181818	n/a	17967.4545	show_face	unfamiliar_face	delayed_repeat	15	u148.bmp
72.6880000000	n/a	18172	right_press	n/a	n/a	4096	n/a
72.8507272727	n/a	18212.6818	show_circle	n/a	n/a	0	circle.bmp
74.5507272727	n/a	18637.6818	show_cross	n/a	n/a	n/a	cross.bmp
75.0607272727	n/a	18765.1818	show_face	scrambled_face	first_show	17	s095.bmp
75.8970909091	n/a	18974.2727	left_press	n/a	n/a	256	n/a
75.8980000000	n/a	18974.5	show_circle	n/a	n/a	0	circle.bmp
77.5980000000	n/a	19399.5	show_cross	n/a	n/a	n/a	cross.bmp
78.1843636364	n/a	19546.0909	show_face	famous_face	first_show	5	f004.bmp
78.8825454545	n/a	19720.6364	right_press	n/a	n/a	4096	n/a
79.1552727273	n/a	19788.8182	show_circle	n/a	n/a	0	circle.bmp
80.8552727273	n/a	20213.8182	show_cross	n/a	n/a	n/a	cross.bmp
81.3752727273	n/a	20343.8182	show_face	famous_face	immediate_repeat	6	f004.bmp
81.8798181818	n/a	20469.9545	right_press	n/a	n/a	4096	n/a
82.3589090909	n/a	20589.7273	show_circle	n/a	n/a	0	circle.bmp
84.0589090909	n/a	21014.7273	show_cross	n/a	n/a	n/a	cross.bmp
84.5652727273	n/a	21141.3182	show_face	famous_face	delayed_repeat	7	f077.bmp
85.3080000000	n/a	21327	right_press	n/a	n/a	4096	n/a
85.4816363636	n/a	21370.4091	show_circle	n/a	n/a	0	circle.bmp
87.1816363636	n/a	21795.4091	show_cross	n/a	n/a	n/a	cross.bmp
87.7398181818	n/a	21934.9545	show_face	unfamiliar_face	first_show	13	u024.bmp
88.5689090909	n/a	22142.2273	right_press	n/a	n/a	4096	n/a
88.7280000000	n/a	22182	show_circle	n/a	n/a	0	circle.bmp
90.4280000000	n/a	22607	show_cross	n/a	n/a	n/a	cross.bmp
90.9307272727	n/a	22732.6818	show_face	unfamiliar_face	first_show	13	u110.bmp
91.7752727273	n/a	22943.8182	show_circle	n/a	n/a	0	circle.bmp
91.7861818182	n/a	22946.5455	left_press	n/a	n/a	256	n/a
93.4752727273	n/a	23368.8182	show_cross	n/a	n/a	n/a	cross.bmp
94.0880000000	n/a	23522	show_face	unfamiliar_face	immediate_repeat	14	u110.bmp
94.6616363636	n/a	23665.4091	left_press	n/a	n/a	256	n/a
95.0007272727	n/a	23750.1818	show_circle	n/a	n/a	0	circle.bmp
96.7007272727	n/a	24175.1818	show_cross	n/a	n/a	n/a	cross.bmp
97.3452727273	n/a	24336.3182	show_face	unfamiliar_face	delayed_repeat	15	u043.bmp
97.9270909091	n/a	24481.7727	right_press	n/a	n/a	4096	n/a
98.2189090909	n/a	24554.7273	show_circle	n/a	n/a	0	circle.bmp
99.9189090909	n/a	24979.7273	show_cross	n/a	n/a	n/a	cross.bmp
100.5189090909	n/a	25129.7273	show_face	famous_face	first_show	5	f102.bmp
101.3789090909	n/a	25344.7273	show_circle	n/a	n/a	0	circle.bmp
101.4425454545	n/a	25360.6364	right_press	n/a	n/a	4096	n/a
103.0789090909	n/a	25769.7273	show_cross	n/a	n/a	n/a	cross.bmp
103.5598181818	n/a	25889.9545	show_face	famous_face	immediate_repeat	6	f102.bmp
104.1534545455	n/a	26038.3636	right_press	n/a	n/a	4096	n/a
104.5643636364	n/a	26141.0909	show_circle	n/a	n/a	0	circle.bmp
106.2643636364	n/a	26566.0909	show_cross	n/a	n/a	n/a	cross.bmp
106.8507272727	n/a	26712.6818	show_face	unfamiliar_face	first_show	13	u076.bmp
