onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
24.7534545455	n/a	6188.3636	show_face	unfamiliar_face	first_show	13	u004.bmp
25.6634545455	n/a	6415.8636	right_press	n/a	n/a	4096	n/a
25.7707272727	n/a	6442.6818	show_circle	n/a	n/a	0	circle.bmp
27.4707272727	n/a	6867.6818	show_cross	n/a	n/a	n/a	cross.bmp
28.0943636364	n/a	7023.5909	show_face	unfamiliar_face	immediate_repeat	14	u004.bmp
28.8798181818	n/a	7219.9545	right_press	n/a	n/a	4096	n/a
29.0825454545	n/a	7270.6364	show_circle	n/a	n/a	0	circle.bmp
30.7825454545	n/a	7695.6364	show_cross	n/a	n/a	n/a	cross.bmp
31.4016363636	n/a	7850.4091	show_face	scrambled_face	first_show	17	s077.bmp
32.2352727273	n/a	8058.8182	show_circle	n/a	n/a	0	circle.bmp
32.9616363636	n/a	8240.4091	right_press	n/a	n/a	4096	n/a
33.9352727273	n/a	8483.8182	show_cross	n/a	n/a	n/a	cross.bmp
34.5425454545	n/a	8635.6364	show_face	scrambled_face	immediate_repeat	18	s077.bmp
35.5607272727	n/a	8890.1818	show_circle	n/a	n/a	0	circle.bmp
35.6707272727	n/a	8917.6818	left_press	n/a	n/a	256	n/a
37.2607272727	n/a	9315.1818	show_cross	n/a	n/a	n/a	cross.bmp
37.8670909091	n/a	9466.7727	show_face	unfamiliar_face	first_show	13	u142.bmp
38.6816363636	n/a	9670.4091	right_press	n/a	n/a	4096	n/a
38.8834545455	n/a	9720.8636	show_circle	n/a	n/a	0	circle.bmp
40.5834545455	n/a	10145.8636	show_cross	n/a	n/a	n/a	cross.bmp
41.1916363636	n/a	10297.9091	show_face	unfamiliar_face	immediate_repeat	14	u142.bmp
42.0025454545	n/a	10500.6364	right_press	n/a	n/a	4096	n/a
42.0743636364	n/a	10518.5909	show_circle	n/a	n/a	0	circle.bmp
43.7743636364	n/a	10943.5909	show_cross	n/a	n/a	n/a	cross.bmp
44.3489090909	n/a	11087.2273	show_face	famous_face	first_show	5	f036.bmp
45.2616363636	n/a	11315.4091	show_circle	n/a	n/a	0	circle.bmp
45.9698181818	n/a	11492.4545	right_press	n/a	n/a	4096	n/a
46.9616363636	n/a	11740.4091	show_cross	n/a	n/a	n/a	cross.bmp
47.5061818182	n/a	11876.5455	show_face	scrambled_face	first_show	17	s062.bmp
48.4461818182	n/a	12111.5455	show_circle	n/a	n/a	0	circle.bmp
48.5125454545	n/a	12128.1364	left_press	n/a	n/a	256	n/a
50.1461818182	n/a	12536.5455	show_cross	n/a	n/a	n/a	cross.bmp
50.7298181818	n/a	12682.4545	show_face	unfamiliar_face	first_show	13	u094.bmp
51.6070909091	n/a	12901.7727	show_circle	n/a	n/a	0	circle.bmp
51.8207272727	n/a	12955.1818	right_press	n/a	n/a	4096	n/a
53.3070909091	n/a	13326.7727	show_cross	n/a	n/a	n/a	cross.bmp
53.8707272727	n/a	13467.6818	show_face	unfamiliar_face	first_show	13	u086.bmp
54.8561818182	n/a	13714.0455	show_circle	n/a	n/a	0	circle.bmp
54.9152727273	n/a	13728.8182	right_press	n/a	n/a	4096	n/a
56.5561818182	n/a	14139.0455	show_cross	n/a	n/a	n/a	cross.bmp
57.0607272727	n/a	14265.1818	show_face	unfamiliar_face	immediate_repeat	14	u086.bmp
57.8716363636	n/a	14467.9091	right_press	n/a	n/a	4096	n/a
58.0043636364	n/a	14501.0909	show_circle	n/a	n/a	0	circle.bmp
59.7043636364	n/a	14926.0909	show_cross	n/a	n/a	n/a	cross.bmp
60.3016363636	n/a	15075.4091	show_face	scrambled_face	first_show	17	s115.bmp
61.1652727273	n/a	15291.3182	show_circle	n/a	n/a	0	circle.bmp
61.7634545455	n/a	15440.8636	left_press	n/a	n/a	256	n/a
62.8652727273	n/a	15716.3182	show_cross	n/a	n/a	n/a	cross.bmp
63.4261818182	n/a	15856.5455	show_face	scrambled_face	first_show	17	s007.bmp
64.2780000000	n/a	16069.5	show_circle	n/a	n/a	0	circle.bmp
64.2980000000	n/a	16074.5	left_press	n/a	n/a	256	n/a
65.9780000000	n/a	16494.5	show_cross	n/a	n/a	n/a	cross.bmp
66.4998181818	n/a	16624.9545	show_face	scrambled_face	immediate_repeat	18	s007.bmp
67.1316363636	n/a	16782.9091	left_press	n/a	n/a	256	n/a
67.4725454545	n/a	16868.1364	show_circle	n/a	n/a	0	circle.bmp
69.1725454545	n/a	17293.1364	show_cross	n/a	n/a	n/a	cross.bmp
69.7734545455	n/a	17443.3636	show_face	famous_face	delayed_repeat	7	f036.bmp
70.7798181818	n/a	17694.9545	right_press	n/a	n/a	4096	n/a
70.7834545455	n/a	17695.8636	show_circle	n/a	n/a	0	circle.bmp
72.4834545455	n/a	18120.8636	show_cross	n/a	n/a	n/a	cross.bmp
72.9480000000	n/a	18237	show_face	unfamiliar_face	first_show	13	u008.bmp
73.7752727273	n/a	18443.8182	right_press	n/a	n/a	4096	n/a
73.8152727273	n/a	18453.8182	show_circle	n/a	n/a	0	circle.bmp
75.5152727273	n/a	18878.8182	show_cross	n/a	n/a	n/a	cross.bmp
76.0880000000	n/a	19022	show_face	unfamiliar_face	immediate_repeat	14	u008.bmp
76.8616363636	n/a	19215.4091	right_press	n/a	n/a	4096	n/a
77.0007272727	n/a	19250.1818	show_circle	n/a	n/a	0	circle.bmp
78.7007272727	n/a	19675.1818	show_cross	n/a	n/a	n/a	cross.bmp
79.2625454545	n/a	19815.6364	show_face	scrambled_face	delayed_repeat	19	s062.bmp
79.9643636364	n/a	19991.0909	left_press	n/a	n/a	256	n/a
80.1180000000	n/a	20029.5	show_circle	n/a	n/a	0	circle.bmp
81.8180000000	n/a	20454.5	show_cross	n/a	n/a	n/a	cross.bmp
82.3198181818	n/a	20579.9545	show_face	scrambled_face	first_show	17	s067.bmp
83.1598181818	n/a	20789.9545	show_circle	n/a	n/a	0	circle.bmp
83.3816363636	n/a	20845.4091	left_press	n/a	n/a	256	n/a
84.8598181818	n/a	21214.9545	show_cross	n/a	n/a	n/a	cross.bmp
85.4934545455	n/a	21373.3636	show_face	unfamiliar_face	delayed_repeat	15	u094.bmp
86.4361818182	n/a	21609.0455	show_circle	n/a	n/a	0	circle.bmp
86.6416363636	n/a	21660.4091	left_press	n/a	n/a	256	n/a
88.1361818182	n/a	22034.0455	show_cross	n/a	n/a	n/a	cross.bmp
88.7343636364	n/a	22183.5909	show_face	scrambled_face	first_show	17	s104.bmp
89.5589090909	n/a	22389.7273	left_press	n/a	n/a	256	n/a
89.7043636364	n/a	22426.0909	show_circle	n/a	n/a	0	circle.bmp
91.4043636364	n/a	22851.0909	show_cross	n/a	n/a	n/a	cross.bmp
92.0089090909	n/a	23002.2273	show_face	scrambled_face	immediate_repeat	18	s104.bmp
92.7825454545	n/a	23195.6364	left_press	n/a	n/a	256	n/a
92.9834545455	n/a	23245.8636	show_circle	n/a	n/a	0	circle.bmp
94.6834545455	n/a	23670.8636	show_cross	n/a	n/a	n/a	cross.bmp
95.2489090909	n/a	23812.2273	show_face	scrambled_face	first_show	17	s100.bmp
96.1089090909	n/a	24027.2273	left_press	n/a	n/a	256	n/a
96.1198181818	n/a	24029.9545	show_circle	n/a	n/a	0	circle.bmp
97.8198181818	n/a	24454.9545	show_cross	n/a	n/a	n/a	cross.bmp
98.4234545455	n/a	24605.8636	show_face	scrambled_face	immediate_repeat	18	s100.bmp
99.2407272727	n/a	24810.1818	left_press	n/a	n/a	256	n/a
99.2843636364	n/a	24821.0909	show_circle	n/a	n/a	0	circle.bmp
100.9843636364	n/a	25246.0909	show_cross	n/a	n/a	n/a	cross.bmp
101.4470909091	n/a	25361.7727	show_face	scrambled_face	delayed_repeat	19	s115.bmp
102.2707272727	n/a	25567.6818	show_circle	n/a	n/a	0	circle.bmp
102.3298181818	n/a	25582.4545	left_press	n/a	n/a	256	n/a
103.9707272727	n/a	25992.6818	show_cross	n/a	n/a	n/a	cross.bmp
104.4534545455	n/a	26113.3636	show_face	unfamiliar_face	first_show	13	u144.bmp
105.4180000000	n/a	26354.5	show_circle	n/a	n/a	0	circle.bmp
105.4816363636	n/a	26370.4091	left_press	n/a	n/a	256	n/a
107.1180000000	n/a	26779.5	show_cross	n/a	n/a	n/a	cross.bmp
