onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	left_sym	n/a	n/a	n/a	n/a
23.5170909091	n/a	5879.2727	show_face	scrambled_face	first_show	17	s064.bmp
24.3861818182	n/a	6096.5455	show_circle	n/a	n/a	0	circle.bmp
24.7298181818	n/a	6182.4545	left_press	n/a	n/a	256	n/a
26.0861818182	n/a	6521.5455	show_cross	n/a	n/a	n/a	cross.bmp
26.6907272727	n/a	6672.6818	show_face	scrambled_face	first_show	17	s033.bmp
27.5652727273	n/a	6891.3182	left_press	n/a	n/a	256	n/a
27.6407272727	n/a	6910.1818	show_circle	n/a	n/a	0	circle.bmp
29.3407272727	n/a	7335.1818	show_cross	n/a	n/a	n/a	cross.bmp
29.7980000000	n/a	7449.5	show_face	famous_face	first_show	5	f060.bmp
30.6207272727	n/a	7655.1818	right_press	n/a	n/a	4096	n/a
30.7034545455	n/a	7675.8636	show_circle	n/a	n/a	0	circle.bmp
32.4034545455	n/a	8100.8636	show_cross	n/a	n/a	n/a	cross.bmp
33.0225454545	n/a	8255.6364	show_face	famous_face	first_show	5	f092.bmp
33.7443636364	n/a	8436.0909	left_press	n/a	n/a	256	n/a
33.8852727273	n/a	8471.3182	show_circle	n/a	n/a	0	circle.bmp
35.5852727273	n/a	8896.3182	show_cross	n/a	n/a	n/a	cross.bmp
36.0798181818	n/a	9019.9545	show_face	famous_face	first_show	5	f014.bmp
36.7307272727	n/a	9182.6818	right_press	n/a	n/a	4096	n/a
37.0716363636	n/a	9267.9091	show_circle	n/a	n/a	0	circle.bmp
38.7716363636	n/a	9692.9091	show_cross	n/a	n/a	n/a	cross.bmp
39.2698181818	n/a	9817.4545	show_face	famous_face	immediate_repeat	6	f014.bmp
39.7889090909	n/a	9947.2273	right_press	n/a	n/a	4096	n/a
40.2452727273	n/a	10061.3182	show_circle	n/a	n/a	0	circle.bmp
41.9452727273	n/a	10486.3182	show_cross	n/a	n/a	n/a	cross.bmp
42.4780000000	n/a	10619.5	show_face	unfamiliar_face	first_show	13	u006.bmp
43.1543636364	n/a	10788.5909	right_press	n/a	n/a	4096	n/a
43.4880000000	n/a	10872	show_circle	n/a	n/a	0	circle.bmp
45.1880000000	n/a	11297	show_cross	n/a	n/a	n/a	cross.bmp
45.8016363636	n/a	11450.4091	show_face	scrambled_face	delayed_repeat	19	s064.bmp
46.3943636364	n/a	11598.5909	left_press	n/a	n/a	256	n/a
46.7334545455	n/a	11683.3636	show_circle	n/a	n/a	0	circle.bmp
48.4334545455	n/a	12108.3636	show_cross	n/a	n/a	n/a	cross.bmp
49.0425454545	n/a	12260.6364	show_face	scrambled_face	first_show	17	s087.bmp
49.6161818182	n/a	12404.0455	left_press	n/a	n/a	256	n/a
49.9270909091	n/a	12481.7727	show_circle	n/a	n/a	0	circle.bmp
51.6270909091	n/a	12906.7727	show_cross	n/a	n/a	n/a	cross.bmp
52.1334545455	n/a	13033.3636	show_face	scrambled_face	delayed_repeat	19	s033.bmp
52.7807272727	n/a	13195.1818	left_press	n/a	n/a	256	n/a
53.0443636364	n/a	13261.0909	show_circle	n/a	n/a	0	circle.bmp
54.7443636364	n/a	13686.0909	show_cross	n/a	n/a	n/a	cross.bmp
55.3407272727	n/a	13835.1818	show_face	unfamiliar_face	first_show	13	u077.bmp
55.9843636364	n/a	13996.0909	right_press	n/a	n/a	4096	n/a
56.1716363636	n/a	14042.9091	show_circle	n/a	n/a	0	circle.bmp
57.8716363636	n/a	14467.9091	show_cross	n/a	n/a	n/a	cross.bmp
58.4480000000	n/a	14612	show_face	famous_face	delayed_repeat	7	f060.bmp
59.2752727273	n/a	14818.8182	show_circle	n/a	n/a	0	circle.bmp
59.3370909091	n/a	14834.2727	right_press	n/a	n/a	4096	n/a
60.9752727273	n/a	15243.8182	show_cross	n/a	n/a	n/a	cross.bmp
61.4380000000	n/a	15359.5	show_face	famous_face	first_show	5	f097.bmp
62.1380000000	n/a	15534.5	right_press	n/a	n/a	4096	n/a
62.3589090909	n/a	15589.7273	show_circle	n/a	n/a	0	circle.bmp
64.0589090909	n/a	16014.7273	show_cross	n/a	n/a	n/a	cross.bmp
64.6452727273	n/a	16161.3182	show_face	famous_face	delayed_repeat	7	f092.bmp
65.2470909091	n/a	16311.7727	left_press	n/a	n/a	256	n/a
65.4798181818	n/a	16369.9545	show_circle	n/a	n/a	0	circle.bmp
67.1798181818	n/a	16794.9545	show_cross	n/a	n/a	n/a	cross.bmp
67.7025454545	n/a	16925.6364	show_face	famous_face	first_show	5	f148.bmp
68.5407272727	n/a	17135.1818	show_circle	n/a	n/a	0	circle.bmp
69.2034545455	n/a	17300.8636	left_press	n/a	n/a	256	n/a
70.2407272727	n/a	17560.1818	show_cross	n/a	n/a	n/a	cross.bmp
70.7098181818	n/a	17677.4545	show_face	famous_face	immediate_repeat	6	f148.bmp
71.5125454545	n/a	17878.1364	left_press	n/a	n/a	256	n/a
71.6843636364	n/a	17921.0909	show_circle	n/a	n/a	0	circle.bmp
73.3843636364	n/a	18346.0909	show_cross	n/a	n/a	n/a	cross.bmp
73.8661818182	n/a	18466.5455	show_face	scrambled_face	first_show	17	s071.bmp
74.8525454545	n/a	18713.1364	show_circle	n/a	n/a	0	circle.bmp
74.9725454545	n/a	18743.1364	right_press	n/a	n/a	4096	n/a
76.5525454545	n/a	19138.1364	show_cross	n/a	n/a	n/a	cross.bmp
77.1070909091	n/a	19276.7727	show_face	unfamiliar_face	delayed_repeat	15	u006.bmp
77.7716363636	n/a	19442.9091	right_press	n/a	n/a	4096	n/a
77.9789090909	n/a	19494.7273	show_circle	n/a	n/a	0	circle.bmp
79.6789090909	n/a	19919.7273	show_cross	n/a	n/a	n/a	cross.bmp
80.2816363636	n/a	20070.4091	show_face	scrambled_face	first_show	17	s083.bmp
80.8670909091	n/a	20216.7727	left_press	n/a	n/a	256	n/a
81.2925454545	n/a	20323.1364	show_circle	n/a	n/a	0	circle.bmp
82.9925454545	n/a	20748.1364	show_cross	n/a	n/a	n/a	cross.bmp
83.4889090909	n/a	20872.2273	show_face	scrambled_face	immediate_repeat	18	s083.bmp
84.0480000000	n/a	21012	left_press	n/a	n/a	256	n/a
84.4680000000	n/a	21117	show_circle	n/a	n/a	0	circle.bmp
86.1680000000	n/a	21542	show_cross	n/a	n/a	n/a	cross.bmp
86.7125454545	n/a	21678.1364	show_face	scrambled_face	delayed_repeat	19	s087.bmp
87.6298181818	n/a	21907.4545	show_circle	n/a	n/a	0	circle.bmp
87.9007272727	n/a	21975.1818	left_press	n/a	n/a	256	n/a
89.3298181818	n/a	22332.4545	show_cross	n/a	n/a	n/a	cross.bmp
89.8870909091	n/a	22471.7727	show_face	scrambled_face	first_show	17	s134.bmp
90.8270909091	n/a	22706.7727	show_circle	n/a	n/a	0	circle.bmp
90.9043636364	n/a	22726.0909	left_press	n/a	n/a	256	n/a
92.5270909091	n/a	23131.7727	show_cross	n/a	n/a	n/a	cross.bmp
93.1280000000	n/a	23282	show_face	unfamiliar_face	delayed_repeat	15	u077.bmp
93.8461818182	n/a	23461.5455	right_press	n/a	n/a	4096	n/a
94.0252727273	n/a	23506.3182	show_circle	n/a	n/a	0	circle.bmp
95.7252727273	n/a	23931.3182	show_cross	n/a	n/a	n/a	cross.bmp
96.3180000000	n/a	24079.5	show_face	famous_face	first_show	5	f013.bmp
96.9925454545	n/a	24248.1364	left_press	n/a	n/a	256	n/a
97.2952727273	n/a	24323.8182	show_circle	n/a	n/a	0	circle.bmp
98.9952727273	n/a	24748.8182	show_cross	n/a	n/a	n/a	cross.bmp
99.6089090909	n/a	24902.2273	show_face	famous_face	immediate_repeat	6	f013.bmp
100.1943636364	n/a	25048.5909	left_press	n/a	n/a	256	n/a
100.4543636364	n/a	25113.5909	show_circle	n/a	n/a	0	circle.bmp
102.1543636364	n/a	25538.5909	show_cross	n/a	n/a	n/a	cross.bmp
102.7161818182	n/a	25679.0455	show_face	famous_face	delayed_repeat	7	f097.bmp
103.5170909091	n/a	25879.2727	right_press	n/a	n/a	4096	n/a
103.5770909091	n/a	25894.2727	show_circle	n/a	n/a	0	circle.bmp
105.2770909091	n/a	26319.2727	show_cross	n/a	n/a	n/a	cross.bmp
105.8570909091	n/a	26464.2727	show_face	famous_face	first_show	5	f064.bmp
106.7216363636	n/a	26680.4091	left_press	n/a	n/a	256	n/a
