onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
0.0040000000	n/a	1	setup	n/a	n/a	n/a	n/a
0.0040000000	n/a	1	right_sym	n/a	n/a	n/a	n/a
23.6080000000	n/a	5902	show_face	scrambled_face	first_show	17	s109.bmp
24.5161818182	n/a	6129.0455	show_circle	n/a	n/a	0	circle.bmp
24.6580000000	n/a	6164.5	right_press	n/a	n/a	4096	n/a
26.2161818182	n/a	6554.0455	show_cross	n/a	n/a	n/a	cross.bmp
26.7316363636	n/a	6682.9091	show_face	scrambled_face	immediate_repeat	18	s109.bmp
27.4489090909	n/a	6862.2273	right_press	n/a	n/a	4096	n/a
27.7161818182	n/a	6929.0455	show_circle	n/a	n/a	0	circle.bmp
29.4161818182	n/a	7354.0455	show_cross	n/a	n/a	n/a	cross.bmp
29.9389090909	n/a	7484.7273	show_face	unfamiliar_face	first_show	13	u011.bmp
30.9452727273	n/a	7736.3182	show_circle	n/a	n/a	0	circle.bmp
30.9616363636	n/a	7740.4091	right_press	n/a	n/a	4096	n/a
32.6452727273	n/a	8161.3182	show_cross	n/a	n/a	n/a	cross.bmp
33.2798181818	n/a	8319.9545	show_face	famous_face	first_show	5	f103.bmp
33.9461818182	n/a	8486.5455	left_press	n/a	n/a	256	n/a
34.1870909091	n/a	8546.7727	show_circle	n/a	n/a	0	circle.bmp
35.8870909091	n/a	8971.7727	show_cross	n/a	n/a	n/a	cross.bmp
36.4707272727	n/a	9117.6818	show_face	famous_face	immediate_repeat	6	f103.bmp
37.1407272727	n/a	9285.1818	left_press	n/a	n/a	256	n/a
37.3243636364	n/a	9331.0909	show_circle	n/a	n/a	0	circle.bmp
39.0243636364	n/a	9756.0909	show_cross	n/a	n/a	n/a	cross.bmp
39.5943636364	n/a	9898.5909	show_face	famous_face	first_show	5	f033.bmp
40.3843636364	n/a	10096.0909	right_press	n/a	n/a	4096	n/a
40.4825454545	n/a	10120.6364	show_circle	n/a	n/a	0	circle.bmp
