onset	duration	sample	event_type	face_type	rep_status	rep_lag	trial	value	stim_file
0.0009090909090909	n/a	1.0	setup_right_sym	n/a	n/a	n/a	n/a	102	n/a
27.1967272727	n/a	29916.4	show_face_initial	scrambled_face	first_show	n/a	1	4	s063.bmp
27.8376363636	n/a	30621.4	left_press	n/a	n/a	n/a	1	256	n/a
28.0294545455	n/a	30832.4	show_circle	n/a	n/a	n/a	1	0	circle.bmp
29.7294545455	n/a	32702.4	show_cross	n/a	n/a	n/a	2	1	cross.bmp
30.3203636364	n/a	33352.4	show_face	scrambled_face	immediate_repeat	1	2	18	s063.bmp
30.8921818182	n/a	33981.4	left_press	n/a	n/a	n/a	2	256	n/a
31.174	n/a	34291.4	show_circle	n/a	n/a	n/a	2	0	circle.bmp
32.874	n/a	36161.4	show_cross	n/a	n/a	n/a	3	1	cross.bmp
33.344	n/a	36678.4	show_face	scrambled_face	first_show	n/a	3	17	s039.bmp
33.8376363636	n/a	37221.4	left_press	n/a	n/a	n/a	3	256	n/a
34.2412727273	n/a	37665.4	show_circle	n/a	n/a	n/a	3	0	circle.bmp
35.9412727273	n/a	39535.4	show_cross	n/a	n/a	n/a	4	1	cross.bmp
36.4012727273	n/a	40041.4	show_face	scrambled_face	immediate_repeat	1	4	18	s039.bmp
36.8721818182	n/a	40559.4	left_press	n/a	n/a	n/a	4	256	n/a
37.3976363636	n/a	41137.4	show_circle	n/a	n/a	n/a	4	0	circle.bmp
39.0976363636	n/a	43007.4	show_cross	n/a	n/a	n/a	5	1	cross.bmp
39.6085454545	n/a	43569.4	show_face	unfamiliar_face	first_show	n/a	5	13	u122.bmp
40.1767272727	n/a	44194.4	right_press	n/a	n/a	n/a	5	4096	n/a
40.4794545455	n/a	44527.4	show_circle	n/a	n/a	n/a	5	0	circle.bmp
42.1794545455	n/a	46397.4	show_cross	n/a	n/a	n/a	6	1	cross.bmp
42.7994545455	n/a	47079.4	show_face	unfamiliar_face	immediate_repeat	1	6	14	u122.bmp
43.3503636364	n/a	47685.4	right_press	n/a	n/a	n/a	6	4096	n/a
43.7449090909	n/a	48119.4	show_circle	n/a	n/a	n/a	6	0	circle.bmp
45.4449090909	n/a	49989.4	show_cross	n/a	n/a	n/a	7	1	cross.bmp
46.0067272727	n/a	50607.4	show_face	unfamiliar_face	first_show	n/a	7	13	u023.bmp
46.4749090909	n/a	51122.4	right_press	n/a	n/a	n/a	7	4096	n/a
46.8630909091	n/a	51549.4	show_circle	n/a	n/a	n/a	7	0	circle.bmp
48.5630909091	n/a	53419.4	show_cross	n/a	n/a	n/a	8	1	cross.bmp
49.164	n/a	54080.4	show_face	famous_face	first_show	n/a	8	5	f074.bmp
49.6121818182	n/a	54573.4	right_press	n/a	n/a	n/a	8	4096	n/a
50.0958181818	n/a	55105.4	show_circle	n/a	n/a	n/a	8	0	circle.bmp
51.7958181818	n/a	56975.4	show_cross	n/a	n/a	n/a	9	1	cross.bmp
52.3376363636	n/a	57571.4	show_face	scrambled_face	first_show	n/a	9	17	s092.bmp
53.0803636364	n/a	58388.4	left_press	n/a	n/a	n/a	9	256	n/a
53.2521818182	n/a	58577.4	show_circle	n/a	n/a	n/a	9	0	circle.bmp
54.9521818182	n/a	60447.4	show_cross	n/a	n/a	n/a	10	1	cross.bmp
55.5121818182	n/a	61063.4	show_face	scrambled_face	immediate_repeat	1	10	18	s092.bmp
55.9503636364	n/a	61545.4	right_press	n/a	n/a	n/a	10	4096	n/a
56.3294545455	n/a	61962.4	show_circle	n/a	n/a	n/a	10	0	circle.bmp
58.0294545455	n/a	63832.4	show_cross	n/a	n/a	n/a	11	1	cross.bmp
58.6358181818	n/a	64499.4	show_face	famous_face	first_show	n/a	11	5	f105.bmp
59.114	n/a	65025.4	left_press	n/a	n/a	n/a	11	256	n/a
59.6230909091	n/a	65585.4	show_circle	n/a	n/a	n/a	11	0	circle.bmp
61.3230909091	n/a	67455.4	show_cross	n/a	n/a	n/a	12	1	cross.bmp
61.7758181818	n/a	67953.4	show_face	famous_face	immediate_repeat	1	12	6	f105.bmp
62.3812727273	n/a	68619.4	left_press	n/a	n/a	n/a	12	256	n/a
62.7121818182	n/a	68983.4	show_circle	n/a	n/a	n/a	12	0	circle.bmp
64.4121818182	n/a	70853.4	show_cross	n/a	n/a	n/a	13	1	cross.bmp
64.9167272727	n/a	71408.4	show_face	scrambled_face	first_show	n/a	13	17	s054.bmp
65.5167272727	n/a	72068.4	left_press	n/a	n/a	n/a	13	256	n/a
65.8558181818	n/a	72441.4	show_circle	n/a	n/a	n/a	13	0	circle.bmp
67.5558181818	n/a	74311.4	show_cross	n/a	n/a	n/a	14	1	cross.bmp
68.2076363636	n/a	75028.4	show_face	unfamiliar_face	first_show	n/a	14	13	u075.bmp
68.7812727273	n/a	75659.4	right_press	n/a	n/a	n/a	14	4096	n/a
69.1476363636	n/a	76062.4	show_circle	n/a	n/a	n/a	14	0	circle.bmp
70.8476363636	n/a	77932.4	show_cross	n/a	n/a	n/a	15	1	cross.bmp
71.3985454545	n/a	78538.4	show_face	unfamiliar_face	delayed_repeat	8	15	15	u023.bmp
72.0221818182	n/a	79224.4	right_press	n/a	n/a	n/a	15	4096	n/a
72.3985454545	n/a	79638.4	show_circle	n/a	n/a	n/a	15	0	circle.bmp
74.0985454545	n/a	81508.4	show_cross	n/a	n/a	n/a	16	1	cross.bmp
74.6721818182	n/a	82139.4	show_face	famous_face	first_show	n/a	16	5	f067.bmp
75.2958181818	n/a	82825.4	right_press	n/a	n/a	n/a	16	4096	n/a
75.5085454545	n/a	83059.4	show_circle	n/a	n/a	n/a	16	0	circle.bmp
77.2085454545	n/a	84929.4	show_cross	n/a	n/a	n/a	17	1	cross.bmp
77.7130909091	n/a	85484.4	show_face	famous_face	immediate_repeat	1	17	6	f067.bmp
78.2249090909	n/a	86047.4	right_press	n/a	n/a	n/a	17	4096	n/a
78.6103636364	n/a	86471.4	show_circle	n/a	n/a	n/a	17	0	circle.bmp
80.3103636364	n/a	88341.4	show_cross	n/a	n/a	n/a	18	1	cross.bmp
80.8530909091	n/a	88938.4	show_face	famous_face	delayed_repeat	10	18	7	f074.bmp
81.3212727273	n/a	89453.4	right_press	n/a	n/a	n/a	18	4096	n/a
81.8085454545	n/a	89989.4	show_circle	n/a	n/a	n/a	18	0	circle.bmp
83.5085454545	n/a	91859.4	show_cross	n/a	n/a	n/a	19	1	cross.bmp
84.1449090909	n/a	92559.4	show_face	scrambled_face	first_show	n/a	19	17	s091.bmp
84.5821818182	n/a	93040.4	right_press	n/a	n/a	n/a	19	4096	n/a
85.0358181818	n/a	93539.4	show_circle	n/a	n/a	n/a	19	0	circle.bmp
86.7358181818	n/a	95409.4	show_cross	n/a	n/a	n/a	20	1	cross.bmp
87.2685454545	n/a	95995.4	show_face	scrambled_face	immediate_repeat	1	20	18	s091.bmp
